#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Observation Type, Mission, Provenance Name, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Calibration Level, Start Time, Exposure Length, Release Date, Proposal Type
#@string, string, string, string, string, string, string, string, string, string, ra, dec, int, float, float, float, string
intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,calib_level,t_min,t_exptime,t_obs_release,proposal_type
science,TESS,SPOC,Photometer,TESS,TESS,Optical,245903594,,tess2020324010417-s0032-0000000245903594-0200-a_fast,69.3514470006874,12.4871968718353,3,59173.72209543,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,245898675,,tess2020324010417-s0032-0000000245898675-0200-a_fast,69.3022097324681,14.3928307576034,3,59173.72211889,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,245858638,,tess2020324010417-s0032-0000000245858638-0200-a_fast,68.4373447156789,12.711210057377,3,59173.72211591,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,245826993,,tess2020324010417-s0032-0000000245826993-0200-a_fast,67.8722683431745,13.9034229407512,3,59173.7221403,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,244257815,,tess2020324010417-s0032-0000000244257815-0200-a_fast,74.6536949050286,-4.55926262136379,3,59173.72149576,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,244243915,,tess2020324010417-s0032-0000000244243915-0200-a_fast,74.0021700338497,-1.6836890057211,3,59173.72162591,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,243011824,,tess2020324010417-s0032-0000000243011824-0200-a_fast,60.7086722677629,13.3436329885382,3,59173.72221907,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,242994397,,tess2020324010417-s0032-0000000242994397-0200-a_fast,60.3723450132708,14.0001652683756,3,59173.72222825,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,242990922,,tess2020324010417-s0032-0000000242990922-0200-a_fast,60.0923644933595,12.6338483023797,3,59173.72221402,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,242984921,,tess2020324010417-s0032-0000000242984921-0200-a_fast,59.6492503081791,13.1050245880194,3,59173.72222198,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,242961495,,tess2020324010417-s0032-0000000242961495-0200-a_fast,59.0374990027656,13.5592886733734,3,59173.72222966,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,238950307,,tess2020324010417-s0032-0000000238950307-0200-a_fast,95.277758022331,-49.0938757098299,3,59173.71783537,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,238949177,,tess2020324010417-s0032-0000000238949177-0200-a_fast,95.0255617939524,-48.7410899135442,3,59173.7178722,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,238922766,,tess2020324010417-s0032-0000000238922766-0200-a_fast,94.3767569584143,-48.7875502876622,3,59173.71789343,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,238915288,,tess2020324010417-s0032-0000000238915288-0200-a_fast,94.0117266400626,-50.9771698783827,3,59173.71773383,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,238228648,,tess2020324010417-s0032-0000000238228648-0200-a_fast,58.8932011565515,-77.5787869865516,3,59173.71580749,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,238226712,,tess2020324010417-s0032-0000000238226712-0200-a_fast,58.8239340737468,-72.0646818961854,3,59173.71635604,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,238201491,,tess2020324010417-s0032-0000000238201491-0200-a_fast,57.9805827455711,-72.0271906179315,3,59173.71636044,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,238195769,,tess2020324010417-s0032-0000000238195769-0200-a_fast,56.8363238004926,-76.4215634636029,3,59173.71592302,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,238194430,,tess2020324010417-s0032-0000000238194430-0200-a_fast,56.4191410064877,-75.1534152645695,3,59173.71604905,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,238188583,,tess2020324010417-s0032-0000000238188583-0200-a_fast,55.2963974438273,-73.9293257252733,3,59173.71617049,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,238018220,,tess2020324010417-s0032-0000000238018220-0200-a_fast,102.96535432565,-53.0094450992326,3,59173.71724038,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,237951156,,tess2020324010417-s0032-0000000237951156-0200-a_fast,101.600339661457,-51.1998494959377,3,59173.71742843,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,237949640,,tess2020324010417-s0032-0000000237949640-0200-a_fast,101.594321104099,-53.342216631925,3,59173.71727106,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,235077029,,tess2020324010417-s0032-0000000235077029-0200-a_fast,86.4034952269366,-47.5944361469164,3,59173.71826584,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,235062311,,tess2020324010417-s0032-0000000235062311-0200-a_fast,85.3891653645844,-46.5652834391273,3,59173.71838316,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,232038798,,tess2020324010417-s0032-0000000232038798-0200-a_fast,96.7446422469402,-46.8214517917716,3,59173.7179516,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,232028066,,tess2020324010417-s0032-0000000232028066-0200-a_fast,96.1823333325865,-43.4056740045188,3,59173.71823247,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231969683,,tess2020324010417-s0032-0000000231969683-0200-a_fast,95.3020721232696,-43.1566585921014,3,59173.7182889,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231967272,,tess2020324010417-s0032-0000000231967272-0200-a_fast,95.3227271896283,-47.4020134954105,3,59173.71796466,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231945429,,tess2020324010417-s0032-0000000231945429-0200-a_fast,94.1422753098503,-44.6378671347432,3,59173.71822468,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231943126,,tess2020324010417-s0032-0000000231943126-0200-a_fast,93.8867413003249,-43.1771339714845,3,59173.71834677,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231919858,,tess2020324010417-s0032-0000000231919858-0200-a_fast,92.7662673226718,-44.8740686808254,3,59173.7182612,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231917352,,tess2020324010417-s0032-0000000231917352-0200-a_fast,92.7203173723817,-43.4049041533233,3,59173.71837703,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231824922,,tess2020324010417-s0032-0000000231824922-0200-a_fast,86.6166275422034,-53.2193247862202,3,59173.7177839,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231819604,,tess2020324010417-s0032-0000000231819604-0200-a_fast,86.2054459762973,-52.331379415036,3,59173.71787155,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231815570,,tess2020324010417-s0032-0000000231815570-0200-a_fast,86.0017831387885,-53.3775353633344,3,59173.71778735,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231815113,,tess2020324010417-s0032-0000000231815113-0200-a_fast,85.728673712066,-53.2481279695762,3,59173.71780591,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231814409,,tess2020324010417-s0032-0000000231814409-0200-a_fast,85.8378004291154,-51.4371019951011,3,59173.71795844,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231812002,,tess2020324010417-s0032-0000000231812002-0200-a_fast,85.6948477518349,-50.2908816127099,3,59173.71806024,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231803967,,tess2020324010417-s0032-0000000231803967-0200-a_fast,85.0669250423777,-49.53974799874,3,59173.71814228,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231799463,,tess2020324010417-s0032-0000000231799463-0200-a_fast,78.25551,-70.461624,3,59173.7163926,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231739754,,tess2020324010417-s0032-0000000231739754-0200-a_fast,67.2013683261457,-75.6542291540082,3,59173.7159774,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231738304,,tess2020324010417-s0032-0000000231738304-0200-a_fast,67.0766356238223,-72.5386194286506,3,59173.7162839,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231736113,,tess2020324010417-s0032-0000000231736113-0200-a_fast,82.1279577305458,-48.4089729939921,3,59173.71832071,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231729342,,tess2020324010417-s0032-0000000231729342-0200-a_fast,81.4601677347697,-53.5826690013309,3,59173.71788413,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231308507,,tess2020324010417-s0032-0000000231308507-0200-a_fast,78.6830499478009,-8.80177095570621,3,59173.72119881,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231098685,,tess2020324010417-s0032-0000000231098685-0200-a_fast,69.1681075645525,-67.2333172341931,3,59173.71679116,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,231097055,,tess2020324010417-s0032-0000000231097055-0200-a_fast,69.3878329264234,-69.1874993794233,3,59173.71659865,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220600579,,tess2020324010417-s0032-0000000220600579-0200-a_fast,83.2349755736836,-47.6891408086493,3,59173.71835199,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220477045,,tess2020324010417-s0032-0000000220477045-0200-a_fast,75.5280950296155,-57.4833934114594,3,59173.7176506,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220476769,,tess2020324010417-s0032-0000000220476769-0200-a_fast,75.5505696829516,-56.6186546138499,3,59173.71773081,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220473692,,tess2020324010417-s0032-0000000220473692-0200-a_fast,75.1047296603635,-58.5016422749693,3,59173.71756196,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220473309,,tess2020324010417-s0032-0000000220473309-0200-a_fast,75.1963750514588,-57.2570703812966,3,59173.71767711,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220459208,,tess2020324010417-s0032-0000000220459208-0200-a_fast,74.8282609747702,-53.8818308938993,3,59173.717991,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220454990,,tess2020324010417-s0032-0000000220454990-0200-a_fast,74.2748287249606,-55.6124362720034,3,59173.71783968,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220436223,,tess2020324010417-s0032-0000000220436223-0200-a_fast,73.7209849991078,-58.5476530379346,3,59173.71757821,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220433364,,tess2020324010417-s0032-0000000220433364-0200-a_fast,73.3772718997726,-55.858795842417,3,59173.71783057,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220433363,,tess2020324010417-s0032-0000000220433363-0200-a_fast,73.3800065774051,-55.8603068134549,3,59173.71783039,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220432563,,tess2020324010417-s0032-0000000220432563-0200-a_fast,73.4324412850129,-58.6068760486507,3,59173.71757669,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220429730,,tess2020324010417-s0032-0000000220429730-0200-a_fast,72.9716872051034,-56.1524565472283,3,59173.71781458,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220419648,,tess2020324010417-s0032-0000000220419648-0200-a_fast,71.6166894406684,-54.8705128969814,3,59173.7179486,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220414682,,tess2020324010417-s0032-0000000220414682-0200-a_fast,71.1118755345901,-59.3217771586627,3,59173.71753866,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220412239,,tess2020324010417-s0032-0000000220412239-0200-a_fast,70.8468191356141,-57.0925896203959,3,59173.71775436,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220411786,,tess2020324010417-s0032-0000000220411786-0200-a_fast,70.8635231354897,-58.7895634262413,3,59173.71759245,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220399820,,tess2020324010417-s0032-0000000220399820-0200-a_fast,69.1282727376579,-54.6211331395242,3,59173.71800375,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220391763,,tess2020324010417-s0032-0000000220391763-0200-a_fast,68.2407105787272,-57.6961226193159,3,59173.71772581,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220391375,,tess2020324010417-s0032-0000000220391375-0200-a_fast,68.1281715578907,-56.2260839591302,3,59173.71786774,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220073982,,tess2020324010417-s0032-0000000220073982-0200-a_fast,84.1027304385507,1.78694059388131,3,59173.72138534,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220071605,,tess2020324010417-s0032-0000000220071605-0200-a_fast,84.0726928939132,4.40772025985571,3,59173.72146389,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220064505,,tess2020324010417-s0032-0000000220064505-0200-a_fast,83.8477161011153,0.239264802284591,3,59173.72134587,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,220044948,,tess2020324010417-s0032-0000000220044948-0200-a_fast,83.4366654232793,1.94540486964837,3,59173.72141867,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,219425479,,tess2020324010417-s0032-0000000219425479-0200-a_fast,80.225437470637,-49.7696474275043,3,59173.71825046,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,219404010,,tess2020324010417-s0032-0000000219404010-0200-a_fast,78.3490565117364,-48.4937283234934,3,59173.71840669,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,219396049,,tess2020324010417-s0032-0000000219396049-0200-a_fast,77.7957447405418,-49.0665813170529,3,59173.71836853,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,219394646,,tess2020324010417-s0032-0000000219394646-0200-a_fast,77.6631850578595,-50.5254060909577,3,59173.71824157,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,219389540,,tess2020324010417-s0032-0000000219389540-0200-a_fast,77.0288439458933,-53.2711424501737,3,59173.71800675,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,219251369,,tess2020324010417-s0032-0000000219251369-0200-a_fast,65.4429638756668,-49.3084041501012,3,59173.71854005,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,219244444,,tess2020324010417-s0032-0000000219244444-0200-a_fast,65.273179987556,-48.6519619147161,3,59173.71860199,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,219240002,,tess2020324010417-s0032-0000000219240002-0200-a_fast,64.7912736480069,-53.8459185192312,3,59173.71811916,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,219237485,,tess2020324010417-s0032-0000000219237485-0200-a_fast,64.3982623147381,-52.483718197729,3,59173.71825148,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,219226906,,tess2020324010417-s0032-0000000219226906-0200-a_fast,62.9829662680192,-51.0843460646557,3,59173.71839333,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,219212899,,tess2020324010417-s0032-0000000219212899-0200-a_fast,93.3979231692455,-53.3924911889438,3,59173.7175664,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,219203188,,tess2020324010417-s0032-0000000219203188-0200-a_fast,92.6402439328786,-48.7403786770998,3,59173.71796141,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,219200215,,tess2020324010417-s0032-0000000219200215-0200-a_fast,92.5072627567065,-52.7994362192006,3,59173.71763902,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,213105608,,tess2020324010417-s0032-0000000213105608-0200-a_fast,76.1390278561807,-0.127157529826784,3,59173.72161823,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,213034033,,tess2020324010417-s0032-0000000213034033-0200-a_fast,74.8345827413451,-2.46847243876434,3,59173.72157304,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,201427724,,tess2020324010417-s0032-0000000201427724-0200-a_fast,92.4085320730816,-34.1802128493828,3,59173.71907397,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,201426753,,tess2020324010417-s0032-0000000201426753-0200-a_fast,92.3300344360968,-35.8252952450916,3,59173.71895947,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,201368234,,tess2020324010417-s0032-0000000201368234-0200-a_fast,83.2488758417968,-6.83003154782572,3,59173.72111449,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200545781,,tess2020324010417-s0032-0000000200545781-0200-a_fast,83.2798156440907,7.50614428432139,3,59173.72157553,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200541544,,tess2020324010417-s0032-0000000200541544-0200-a_fast,83.1457643300415,10.0830250634213,3,59173.72163461,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200525765,,tess2020324010417-s0032-0000000200525765-0200-a_fast,83.0435984324498,10.2757747342958,3,59173.7216424,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200525363,,tess2020324010417-s0032-0000000200525363-0200-a_fast,83.0610678020926,9.82081401502585,3,59173.72163314,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200517741,,tess2020324010417-s0032-0000000200517741-0200-a_fast,82.9885466677024,11.294826168394,3,59173.72166264,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200511734,,tess2020324010417-s0032-0000000200511734-0200-a_fast,82.5792689611394,11.3388896043451,3,59173.72167988,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200475413,,tess2020324010417-s0032-0000000200475413-0200-a_fast,82.596919627127,6.50948374959794,3,59173.72158015,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200397541,,tess2020324010417-s0032-0000000200397541-0200-a_fast,69.8814230091691,-45.1236386778447,3,59173.71886659,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200394475,,tess2020324010417-s0032-0000000200394475-0200-a_fast,69.6138377579617,-46.181292690427,3,59173.71877613,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200390959,,tess2020324010417-s0032-0000000200390959-0200-a_fast,78.4083275376389,-46.524236885194,3,59173.71857745,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200369221,,tess2020324010417-s0032-0000000200369221-0200-a_fast,77.5770441128465,-44.0830015935115,3,59173.71880773,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200368439,,tess2020324010417-s0032-0000000200368439-0200-a_fast,77.4652654977638,-42.1288630775907,3,59173.71897611,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200364466,,tess2020324010417-s0032-0000000200364466-0200-a_fast,77.2648525265649,-42.1555118878055,3,59173.71897878,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200322593,,tess2020324010417-s0032-0000000200322593-0200-a_fast,76.3101195759751,-47.9376470443615,3,59173.71850052,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,200320747,,tess2020324010417-s0032-0000000200320747-0200-a_fast,76.3734135190429,-42.1244396294818,3,59173.71900262,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,199756170,,tess2020324010417-s0032-0000000199756170-0200-a_fast,81.9589787037601,-10.1646618151104,3,59173.72101266,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,199752417,,tess2020324010417-s0032-0000000199752417-0200-a_fast,81.8540349497273,-6.62418708215821,3,59173.72117999,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,198081375,,tess2020324010417-s0032-0000000198081375-0200-a_fast,64.5254005845514,-56.997104126407,3,59173.71782442,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,198077858,,tess2020324010417-s0032-0000000198077858-0200-a_fast,63.8759375719173,-54.3662793367345,3,59173.71807617,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,198076680,,tess2020324010417-s0032-0000000198076680-0200-a_fast,63.9516883403069,-59.3769860137412,3,59173.71759711,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,198052877,,tess2020324010417-s0032-0000000198052877-0200-a_fast,63.2895888150995,-55.4952029262446,3,59173.71797163,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,192928325,,tess2020324010417-s0032-0000000192928325-0200-a_fast,83.8149588363049,-39.806019379275,3,59173.71898442,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,192831602,,tess2020324010417-s0032-0000000192831602-0200-a_fast,82.9528609707572,-38.1650810597763,3,59173.71914273,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,192826603,,tess2020324010417-s0032-0000000192826603-0200-a_fast,82.7143845277343,-36.6308045994346,3,59173.71927068,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,189017499,,tess2020324010417-s0032-0000000189017499-0200-a_fast,79.2768624353584,-17.450766212111,3,59173.72072118,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,188969315,,tess2020324010417-s0032-0000000188969315-0200-a_fast,78.5137735326922,-15.0501148242464,3,59173.72088397,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,180968439,,tess2020324010417-s0032-0000000180968439-0200-a_fast,89.3161263435521,-47.4764061263935,3,59173.71818031,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,180968339,,tess2020324010417-s0032-0000000180968339-0200-a_fast,89.3366017903321,-47.8007087339538,3,59173.71815318,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,179582003,,tess2020324010417-s0032-0000000179582003-0200-a_fast,80.4510918539041,-69.988234716098,3,59173.71640995,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,179317684,,tess2020324010417-s0032-0000000179317684-0200-a_fast,79.7681542778366,-71.8955973541796,3,59173.71624152,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,179201407,,tess2020324010417-s0032-0000000179201407-0200-a_fast,79.317336652082,-70.2597902423596,3,59173.71639895,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,179034958,,tess2020324010417-s0032-0000000179034958-0200-a_fast,64.4042803934478,-24.3300765442384,3,59173.72061829,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,179034615,,tess2020324010417-s0032-0000000179034615-0200-a_fast,64.2104718610377,-25.1938747066596,3,59173.72056008,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,178967253,,tess2020324010417-s0032-0000000178967253-0200-a_fast,69.2578537835338,-28.9528409912977,3,59173.72021537,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,178947176,,tess2020324010417-s0032-0000000178947176-0200-a_fast,68.9008004346713,-25.4596079901061,3,59173.72047395,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,178946229,,tess2020324010417-s0032-0000000178946229-0200-a_fast,68.8037236038384,-29.6363261737845,3,59173.72017225,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,178894913,,tess2020324010417-s0032-0000000178894913-0200-a_fast,67.8107134434385,-27.8447508602034,3,59173.72032132,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,178893906,,tess2020324010417-s0032-0000000178893906-0200-a_fast,67.613189703611,-27.8725028727531,3,59173.72032237,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,178881302,,tess2020324010417-s0032-0000000178881302-0200-a_fast,67.5204045909016,-25.0911844139817,3,59173.72052302,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,178879588,,tess2020324010417-s0032-0000000178879588-0200-a_fast,67.4185538128967,-28.1972872266,3,59173.72030153,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,178873605,,tess2020324010417-s0032-0000000178873605-0200-a_fast,67.2946936546662,-29.0466833074523,3,59173.72024044,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,178807323,,tess2020324010417-s0032-0000000178807323-0200-a_fast,66.2206112037314,-26.4671087365211,3,59173.7204447,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177387396,,tess2020324010417-s0032-0000000177387396-0200-a_fast,104.982206743507,-73.3942916352854,3,59173.71571231,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177353450,,tess2020324010417-s0032-0000000177353450-0200-a_fast,104.661234991654,-77.1856335263643,3,59173.71545461,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177309385,,tess2020324010417-s0032-0000000177309385-0200-a_fast,103.318495883137,-74.72518679167,3,59173.71565006,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177306969,,tess2020324010417-s0032-0000000177306969-0200-a_fast,103.105119239089,-73.0002418576714,3,59173.71577766,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177284199,,tess2020324010417-s0032-0000000177284199-0200-a_fast,102.418980104548,-74.5573069013344,3,59173.71567817,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177282821,,tess2020324010417-s0032-0000000177282821-0200-a_fast,102.505819,-72.376877,3,59173.71583486,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177258735,,tess2020324010417-s0032-0000000177258735-0200-a_fast,102.223918967675,-73.2998926244219,3,59173.71577326,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177255827,,tess2020324010417-s0032-0000000177255827-0200-a_fast,101.677248943174,-77.0006084875875,3,59173.715513,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177238322,,tess2020324010417-s0032-0000000177238322-0200-a_fast,105.352515596111,-69.1020298573005,3,59173.71600459,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177119085,,tess2020324010417-s0032-0000000177119085-0200-a_fast,104.210429336905,-67.2273464727781,3,59173.7161674,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177118939,,tess2020324010417-s0032-0000000177118939-0200-a_fast,104.164016151136,-67.0379927753719,3,59173.71618225,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177116487,,tess2020324010417-s0032-0000000177116487-0200-a_fast,103.854980843734,-68.1058230510116,3,59173.7161135,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177115354,,tess2020324010417-s0032-0000000177115354-0200-a_fast,103.754946721325,-69.8671156740504,3,59173.71598911,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177079697,,tess2020324010417-s0032-0000000177079697-0200-a_fast,103.304497208134,-66.9973764886486,3,59173.71620819,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177077336,,tess2020324010417-s0032-0000000177077336-0200-a_fast,103.244066553794,-70.6423037125976,3,59173.71594506,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,177036977,,tess2020324010417-s0032-0000000177036977-0200-a_fast,102.788429903737,-66.7021038868619,3,59173.71624361,20,59239,
science,TESS,SPOC,Photometer,TESS,TESS,Optical,176956893,,tess2020324010417-s0032-0000000176956893-0200-a_fast,100.833098986818,-66.9476756192371,3,59173.71627638,20,59239,
