,period__0,t0__0,r__0,b__0,rho_star,ecs__0,ecs__1,u__0,u__1,sigma,sigma_gp,rho_gp,Q_gp,ecc,omega,aor__0,incl__0,rplanet__0,ror__0
791,6.267698024581986,2040.0370524715977,0.018828471026112428,0.1661219340095536,1.031991391014991,0.5857632541583864,0.22530038301739638,0.2795641637174119,0.2529212013428369,1.2803870305538134e-05,7.952052888003774e-05,6.404168666905441,1.0073886979462765,0.39387885251000787,0.36718398187098433,12.892924158098115,1.553388276757136,2.0537412854716006,0.01652598152827849
792,6.267989175501763,2040.0359144306037,0.01855456978818689,0.026474847953464036,1.0581783382462011,0.15288423473599244,0.44372473633495396,0.2482429753814016,0.4358092156097482,1.7184545755685368e-05,4.417691957221466e-05,4.316221380612341,1.9969230377266125,0.22026523086633445,1.238987230236051,13.001470489743486,1.5682105119342378,2.0238651325068,0.016375663125673245
793,6.267738248951017,2040.0362241241635,0.018952288947755795,0.39361770587054806,1.0451321046613746,-0.46018006660002686,0.2049122875598795,0.42916124939658584,0.06910269707767887,1.2055108877811186e-05,7.631014949090237e-05,4.599410228039284,1.0172392894767823,0.2537547392890279,2.7226648103458944,12.947472309020705,1.5349411641792017,2.06724689499282,0.016596184352060152
794,6.267836573224723,2040.0370426999264,0.019122546250851507,0.3964313026943655,1.043894048107108,0.328763538410185,0.2832614778302309,0.3449598724458151,0.24748096414898443,1.222151414948853e-05,5.346367340045143e-05,6.713824481276726,1.0195493836864888,0.1883225290105516,0.7111879599980576,12.942493146301446,1.5351286485142264,2.0858179437006936,0.016822977639644583
795,6.267730577436899,2040.0362369301681,0.019271829786439945,0.6101987162893086,1.0539222265426493,-0.5159647428241994,-0.08937556983704652,0.19461889243380304,0.2929728279750087,1.6789081278202533e-05,6.079044418117407e-05,3.3190426323685887,1.12454335461544,0.274207608321339,-2.970074319341448,12.983658821296304,1.5223372667103257,2.102101249968842,0.017052207009517994
796,6.267742679630311,2040.036153515593,0.019207556311125598,0.5446408703310621,1.0498981306080626,-0.5505353342559813,-0.0014997434209123273,0.22884861313614352,0.27034914978659275,1.6162519654893642e-05,5.520299256300435e-05,3.249765107101153,1.1779994229516684,0.3030914034946736,-3.1388685056237398,12.967129659976884,1.5245676308856058,2.0950905325488907,0.016949701465123392
797,6.267795256986617,2040.037094932845,0.019409014388720155,0.5767486810939317,1.0394038778917332,0.0013855724849789475,0.15989347771131246,0.3417219088337649,0.2975944292003138,1.6595628946544706e-05,4.787396599200571e-05,5.158775316141829,1.1112265565100035,0.025567844025729102,1.562130946416005,12.923852882147397,1.52498271579272,2.1170648485023147,0.017189816762172693
798,6.267976266722435,2040.035904381959,0.019458199821397917,0.6344235566009607,1.0490060242971455,0.4159021924979325,-0.11123436309524114,0.6157683098590778,-0.1932401238229097,1.3279561849220389e-05,5.6959217187639057e-05,3.0055532920998727,1.0160359371809036,0.1853477172577912,-0.2613365426159551,12.963777944039002,1.522525350433852,2.1224298169904094,0.01741380322221993
799,6.267850998850954,2040.0370167003032,0.01972141204306779,0.5970470258597541,1.0532849705274658,0.3342735625257469,-0.017335274930673928,0.47867014297952054,0.08742306522170927,1.2764942062508321e-05,4.992356892406155e-05,6.5136438855507865,1.7514749113786143,0.1120393263605765,-0.05181312952413316,12.981207697901567,1.524472165712831,2.151140050855625,0.017220230399825866
800,6.267885573701807,2040.037152568291,0.02005549377506554,0.7463801968502272,1.0489307372850216,0.45094736460610974,-0.372053504197153,0.21923598824278487,0.3178416709964152,1.76674206094851e-05,6.171942186352371e-05,4.6880724020883795,1.0432541332935839,0.34177733563057666,-0.6898289781587027,12.963342752239752,1.5197625440943072,2.1875804737011175,0.017700037898983424
801,6.2679886022453255,2040.0370899767122,0.01969535653552533,0.7093650620777362,1.0582842841350624,0.5454671417343326,-0.3027368682983841,-0.11049410044816331,0.6748160492410584,1.7848986676173937e-05,5.9553856880758356e-05,4.435291831896316,1.0496555677856787,0.38918401413893566,-0.5066775265445697,13.00190358931853,1.5186186279160359,2.1482980106559904,0.017408744528664435
802,6.267959143605646,2040.0372274972256,0.019720905540173632,0.7176390102591885,1.0640359182426873,0.46419026147481635,-0.30618671807876485,-0.05792623109021116,0.5684766179715539,1.7832195992116313e-05,6.0451741035554873e-05,4.461658146745411,1.1294355844480932,0.3092229051759034,-0.5831045669440102,13.02537477202337,1.520226732021105,2.151084803358178,0.01743575866963772
803,6.26795379020994,2040.0370292782177,0.019351894126370353,0.41783697129898656,1.033224196156352,0.7617521948018318,-0.10164956963568893,0.36387107336522184,0.16325720037053654,1.2715084821006233e-05,4.817626306019364e-05,3.2933868028861966,1.0031685786266522,0.5905990412925286,-0.1326580842708077,12.898406912997643,1.5249199789744943,2.110834377591423,0.016866709706399204
804,6.267906181951781,2040.0363925844067,0.018807817242378767,0.24026705793233863,1.0363698883065378,0.6803707249049458,0.10829396626503676,0.23572385168572557,0.33368934920929494,1.5487839364177666e-05,6.90976347341772e-05,5.629523331767265,1.0134815287383745,0.4746319064370943,0.15784495487451047,12.911418175869846,1.5449813889241024,2.051488445700586,0.016513215071256384
805,6.267879769015211,2040.0366934390902,0.019191873195711553,0.4660017184540943,1.0259287485760316,0.1964589651981261,0.2975793037257817,0.2176980330713647,0.4033659714485996,1.4690764117922832e-05,5.887052260263125e-05,5.292096462204654,2.781035763578435,0.12714956701263955,0.9872907843538689,12.867875938294128,1.5300697389918698,2.093379875238163,0.016938279416506583
806,6.267850960689473,2040.0360334747409,0.018711673218553406,0.22780921184646344,1.0356503817585168,-0.31256116356515806,0.3751537305131991,0.3166033276036286,0.2812854746715518,1.7766156677047844e-05,5.0283415332401324e-05,3.4349839622688307,1.0063331878755293,0.23843480248717552,2.2654292805479432,12.90835372173012,1.548654728073466,2.041001404516644,0.016401981950201178
807,6.267781652240674,2040.037089272893,0.018860317920720206,0.4697910332582394,1.052213814329537,0.6775830823607254,-0.03280001818955676,0.2453356261876427,0.3801918044281522,1.3666831530574607e-05,6.044472865380474e-05,3.810626641656733,1.0216001812356894,0.4601946746946968,-0.04836961723801283,12.976710002281761,1.5258736355264635,2.057215029153674,0.016722863954218917
808,6.267815609420427,2040.0371886222508,0.019628664909456358,0.47642429479616705,1.0364664548103935,0.49568832401548946,0.13726679287520413,0.16413154542270977,0.382776553724561,1.64317164321369e-05,4.399283714463785e-05,3.8160272754583278,1.0074946782203582,0.26454908699152907,0.2701518075340016,12.911694795996059,1.528306975132122,2.141023530127905,0.017158019659583777
809,6.267920275264486,2040.0356794013956,0.019138529948780198,0.340718180036951,1.0404160193396947,-0.5112703222294841,0.2217737935613994,0.3815657155371951,0.08775624172811039,1.5270029134864532e-05,6.356572735038922e-05,4.407878624717747,2.547520504195776,0.3105809579032547,2.7323171414477967,12.928218388464984,1.5380172503188385,2.0875613874612164,0.016748833260123885
810,6.267849574032769,2040.0349449424527,0.019237581752793616,0.38296075254454526,1.0456408125637953,-0.812441843138846,-0.21311569122835702,0.3532262941862267,0.08252203103775176,1.5083512862218562e-05,7.87387721025739e-05,5.163866564092162,1.1218501562261947,0.7054800463305857,-2.8850573945981286,12.949725990083163,1.5224410691902042,2.098365598754883,0.016896814705812235
811,6.267827244502353,2040.0348911790295,0.019286128290652696,0.4436774501310136,1.0450446013492065,-0.8069137027376143,-0.24460089752967376,0.5012911073960636,-0.08207375966102486,1.4323386484402875e-05,6.247166396560556e-05,3.9909156308368954,1.09369637848459,0.7109393227380489,-2.8472654773425505,12.947233515078418,1.5157694597845468,2.1036608789148934,0.016996586200868285
812,6.267840710447102,2040.035405434306,0.019281567637282608,0.5279483837079089,1.0303007627225316,-0.6838902679997336,-0.07740080000441509,0.5891893023118016,-0.1992449706322894,1.274116654720665e-05,6.550390573995523e-05,3.6150326083914126,1.1224263965385672,0.47369678250607095,-3.0288949845253708,12.886075396907396,1.5207660119102315,2.103163419397236,0.01701128868735523
813,6.267862576168749,2040.0350487946102,0.019392411667644327,0.505620862647445,1.0572377175938368,-0.777030966197165,-0.21994459008356904,0.12674617293422458,0.3320928226044914,1.795766089917858e-05,4.197666232058919e-05,3.841597118531563,1.2433036439780283,0.652152745136329,-2.865750812635867,12.997441971991812,1.51510003687847,2.115253883943519,0.017271552157416308
814,6.267943199010524,2040.0358647093067,0.018961299990237983,0.3012353411220589,1.0434808956483033,-0.5196873523084156,0.2333863205862783,0.383351227949936,0.13199047713952097,1.3476605323223242e-05,6.267890895493448e-05,3.847022272614802,1.0191204198540025,0.3245441187861323,2.7194958578952444,12.940932222411679,1.5413145665582981,2.068229786803055,0.01650684321562167
815,6.267959153433564,2040.035713317836,0.018551532925590267,0.32879823571102995,1.0578478891495797,-0.7102099980520331,0.024086751533056006,0.39680774413289094,0.2611240943181817,1.422969025022943e-05,4.269710173016334e-05,2.7942110705862366,1.0122027713024828,0.504978412932484,3.1076906768449715,13.000075466140398,1.536259197802756,2.023533882556427,0.01644735368428196
816,6.267777491013701,2040.0369069269302,0.019209713616928227,0.23685167258498688,1.0440588123965897,0.1228200146233045,0.43269622560855325,0.1996715508529419,0.3511854075893514,1.4092877015782032e-05,7.351528690909527e-05,7.623913296151937,1.100893929569143,0.20231077964795677,1.2942228304862256,12.943092704659735,1.5480004571572743,2.095325843636344,0.01673822124919648
817,6.26777132731771,2040.0368869865842,0.019190956732101496,0.3107612951349457,1.0387278438172431,0.08492662923558658,0.41476338701481524,0.21067086961722695,0.3389571827319171,1.4045963319610933e-05,6.890825479843577e-05,7.462273674515544,1.1657332261934723,0.1792411995613202,1.3688288064039,12.921017471817274,1.5415795293346117,2.0932799107136937,0.01672464013945532
818,6.267861815380849,2040.0364451760997,0.018973693427451255,0.5168532376012959,1.046311132860134,0.4917494481773701,0.05487451766264959,0.3602663031798302,0.2573095700238165,1.211329904328414e-05,7.573719263222449e-05,5.8696880233668045,1.0070441985398704,0.24482873247145642,0.11113064021868102,12.952509454647302,1.527181849099237,2.0695816179548516,0.01686947013856472
819,6.267877010981935,2040.0365372893446,0.01834863853058122,0.17854165495387314,1.0604099635244688,0.40567062965973677,0.33593348093079184,0.3183388248078481,0.30452227936636983,1.238536546213274e-05,6.914226709505955e-05,6.502586508980801,1.0188488077934514,0.277419963378806,0.6916383298712537,13.010448592302737,1.5532977176235485,2.0014028983122487,0.01627694821239192
820,6.267797818747528,2040.0366256928633,0.01925260927329199,0.2926302446745509,1.0399833787062285,0.47603018469920966,0.2652824150125304,0.48989778538960893,0.020144436816870684,1.689693805133601e-05,4.4344409733358666e-05,2.8542715726710535,1.2050471353375596,0.2969794964596441,0.5084157783089981,12.926257778116298,1.5423749373365252,2.100004746151556,0.016752619945017696
821,6.267821533502662,2040.0364157100398,0.019428096877993628,0.427145191257302,1.0445228201013415,-0.1458562388205764,0.3377423595381807,0.37446354920172603,0.11042898029897091,1.8551345058972985e-05,4.531999728963589e-05,2.4425100894508707,1.1848658626135284,0.13534394382930276,1.9784601416368943,12.945070481074941,1.5329984396359146,2.119146297176301,0.01697318039903556
822,6.2680679708532665,2040.0356920542138,0.01936091814795287,0.5822109746931282,1.061039810523523,0.05648363220998642,0.12444389064951537,0.096714705488037,0.4465093616838087,1.2530003716207421e-05,7.07903779792614e-05,7.056809030341281,1.1860554551643137,0.018676682627621555,1.1447135549947391,13.013288307564661,1.5252641099364472,2.1118186851148164,0.01709782925454952
823,6.267743755908022,2040.0367021420304,0.019085928952342686,0.3442449624225875,1.0367506693784434,-0.31108248882773315,0.3364403625327182,0.494442004546136,0.00593740967683155,1.7787160784909686e-05,7.62288271596296e-05,7.066302575990115,1.205423560578095,0.20996443239640356,2.317053133989673,12.912776193273835,1.5386026188917021,2.081823861674293,0.016767557116914293
824,6.267972055832925,2040.036173940736,0.018885319519578225,0.11164630650650546,1.0632704453549684,0.844725671038705,-0.3638657138352667,0.0924733564340918,0.49414383109248144,1.265769709067817e-05,4.700394963320993e-05,3.408174318098699,1.1423216186765766,0.8459597170166387,-0.40673098165427835,13.02226839980525,1.5507346220086826,2.059942112818954,0.01667521747713603
825,6.267739462313776,2040.037069152159,0.019299601992073236,0.29936509436537617,1.0409771952103684,0.7916785485696713,-0.08725745341266973,0.31609390987864455,0.10980866036295454,1.6061197777169944e-05,6.503475589436263e-05,4.6480012686924495,1.4968042016714207,0.6343687874414458,-0.10977519887697386,12.93029368687834,1.5347375663147849,2.105130541365822,0.016796496956888902
826,6.2680082509512,2040.0356082433514,0.018700772878102227,0.10728033008376511,1.0568344785564265,0.5321413156710171,0.2624664415130955,0.3150672740960609,0.33421297506753594,1.416412889688802e-05,5.6113349829751386e-05,3.665795641546105,1.052393848730999,0.35206301276462826,0.4582145079988258,12.99599067927569,1.5599058334636693,2.039812434940769,0.016510887373860077
827,6.2679138861437105,2040.0364603233074,0.01901676075832607,0.04606087630230556,1.0475931412751265,0.8486832079314712,-0.3666386786336424,0.3788902504616903,0.014802287719894348,1.586221520266486e-05,5.842196446147524e-05,8.23337783274082,1.0363761201660886,0.8546871080950762,-0.4077922185932754,12.95786914624206,1.5620774522009955,2.074279246102671,0.01660982061420015
828,6.267877651467456,2040.0366426482062,0.018988348126623204,0.045562346194911826,1.0461709297276636,0.8471200929238971,-0.3647297782058743,0.34871042227093685,0.041228703885735574,1.607754876682732e-05,5.6405354324912705e-05,7.896191790513949,1.037552627201216,0.8506402629454984,-0.4065643528514689,12.951952709762658,1.5623506821725734,2.071180099354316,0.016584978925847507
829,6.267879709835203,2040.0368763308204,0.019081675657705202,0.09047854163727764,1.0485935377970823,0.829970395819672,-0.4477953137645592,0.2920840127383335,0.1815712643290357,1.6777349673037533e-05,7.413687054065471e-05,7.164378769697759,1.1630290335866498,0.889371500966563,-0.4947705957475187,12.961945411603129,1.5515024150845678,2.0813599277316928,0.01675125920795119
830,6.267815583899148,2040.037123151875,0.019002898361541197,0.08631155629040412,1.0524845790546948,0.8282316605180953,-0.4552000622039306,0.258648704058422,0.22836554200313092,1.626619717457701e-05,6.909278429212748e-05,6.161059485347369,1.1062426507997634,0.8931747801150237,-0.5025397123263323,12.977869838094989,1.5520572241502704,2.0727671861720904,0.01671589459836888
831,6.267835564737991,2040.0371055749001,0.018959728921480255,0.10383244150063875,1.0607877756222421,0.839422023900136,-0.4008880858433418,0.26566233883724016,0.2965486867779616,1.6693319990676125e-05,6.490739991736644e-05,6.020313392419142,1.2086056283928621,0.865340591579739,-0.44554828708803546,13.011936206339419,1.5508736644180134,2.0680584203248324,0.016747864041042015
832,6.267853797469707,2040.0369697706744,0.01891650938154699,0.11592457165917712,1.0596599993351778,0.8413076542246023,-0.39937648508877316,0.27072592187846733,0.2755398829555557,1.631939413735602e-05,6.226690359978243e-05,5.408570398575618,1.3657058882133446,0.867300145898766,-0.443211044530205,13.00734858384597,1.54820490369117,2.063344189765328,0.016688461416053926
833,6.267992181013555,2040.0366074731644,0.01891434533899391,0.06500841642893554,1.053134423329747,0.8500654613015011,-0.3460338180246639,0.24276836796825357,0.2809056730027403,1.4720992927288784e-05,5.741507974730301e-05,6.1679466574701145,1.311784931073774,0.84235069171446,-0.386583956510385,12.980784118411215,1.5590294682293582,2.0631081438575847,0.016704702268681416
834,6.267987626628363,2040.0365488899977,0.01893092775059256,0.06556699094157062,1.0520889783286267,0.8502216918920451,-0.34714749184705274,0.24675990891293847,0.2748122662945522,1.4683169571591359e-05,5.776968618182644e-05,5.9600956845045445,1.3010739788093115,0.8433883064594713,-0.38764299936429414,12.976481075271892,1.5588738144624157,2.064916893132319,0.0167211747690072
835,6.267992817710152,2040.0361588229146,0.018912483696576082,0.07277817928799539,1.0637971825731654,0.842668992263292,-0.39008787977953313,0.18162943576715457,0.4131418963932284,1.6152691222500377e-05,6.705635185680776e-05,7.12908698286248,1.1357943332928249,0.8622595844729235,-0.4335456636438882,13.024447188141286,1.5569025597867112,2.0629050826590962,0.01672543432448427
836,6.268058719116459,2040.0359244890687,0.01870678471032345,0.06967700433860276,1.048752351718829,0.8471024526176878,-0.3571450694148271,0.18983948077906512,0.422343943607156,1.51179299148745e-05,5.2524655917286835e-05,6.334620030490401,1.0599189256444679,0.8451351658382237,-0.3989939867570618,12.96284656388093,1.5581612764136659,2.0404681837807535,0.016559040997162787
837,6.267742609948475,2040.0364745704112,0.018832202307228714,0.015347807234836456,1.0434015201477147,0.6935810337371549,0.12330881724703441,0.3364983387036803,0.17547065123832056,1.5974466168617244e-05,5.5587753816692865e-05,5.62222579724835,1.2386247198722653,0.4962597147707629,0.17594734360815628,12.940327995657974,1.5690860614133018,2.054148280073849,0.016417484734324955
838,6.2681161977190385,2040.0358055459321,0.01875429235323935,0.06377278961100324,1.070081358878904,0.8023732015528049,-0.05498402931412316,0.26533026203794824,0.12861418834511465,1.5750948619298317e-05,6.55341988694013e-05,5.181068815571359,1.049222527806054,0.6468259980497144,-0.06841978783136231,13.050214573056707,1.5627658118819718,2.045650145050817,0.016594795197946675
839,6.267773392942093,2040.0370130195945,0.01891854184032611,0.04137358925120992,1.0451853216311071,0.7931093469026123,-0.03280212981732005,0.39668515729508746,0.11469311539246735,1.527138491788304e-05,5.8535218431033556e-05,3.4137305126389013,1.2428223894810086,0.6300984158648404,-0.0413353414587171,12.947740461781915,1.5656348595599048,2.0635658829925645,0.01634897047412502
840,6.268104214949319,2040.0357788254269,0.01882452923414625,0.28100068071079376,1.0531926710825983,0.7562060864981357,-0.01773100211492489,0.31622041385383065,0.22986502340850992,1.4857341122499426e-05,5.281771594145157e-05,5.126755091635929,1.05388188693719,0.5721620336928254,-0.02344301922414772,12.981178113018242,1.5390403502508725,2.0533113291098517,0.016834627978349802
841,6.267952633803496,2040.0358477731963,0.018598761579814882,0.1406562382055988,1.0511390539494603,0.48095146338066663,0.3053048786921215,0.20516018243437562,0.3150794703580837,1.5484770157475313e-05,5.8196598072948794e-05,4.472226700238383,1.047304136685376,0.3245253790812157,0.5656108785834741,12.97252615670842,1.556569123328188,2.0286854127525773,0.016560788027319442
842,6.267762589820784,2040.0367975364645,0.01884995698644196,0.20657455912941902,1.0537532961342475,0.714709309415932,0.06036371617303811,0.31158613603474855,0.308962155527044,1.4633819368830132e-05,6.812430413096392e-05,4.4012400585183,1.0504325152914522,0.5144531751960175,0.08425914550402411,12.983009285665148,1.5482197037732472,2.0560848960454794,0.016768615669119285
843,6.268046870168337,2040.0354494035314,0.01881256562853735,0.09607072070741014,1.0445878401038118,-0.7807891357869328,-0.0062856171426862355,0.32766620064644564,0.12510800644091138,1.419235472890334e-05,4.924048484885292e-05,3.302843281217676,1.0721769612210634,0.6096711835457698,-3.1335424886042995,12.945649345785466,1.55904267817751,2.052006382429475,0.016425832937170034
844,6.267715949216741,2040.0373829782695,0.018517485006734835,0.028431168510498976,1.0615296579088207,-0.5520967241226569,0.2522054960771432,0.3664190991373693,0.28198721661333404,1.553119504883373e-05,4.795401125057372e-05,5.944683296483858,1.0925825397486368,0.368418405038487,2.7130866973795484,13.014803296046217,1.5678817890837113,2.019820059137584,0.016289299485628767
845,6.267727228446096,2040.037302894219,0.018522832503708724,0.022789997487286946,1.0689884396164402,-0.5576796158836593,0.2484772630306357,0.3547054404649639,0.2751304419786639,1.4834840354658045e-05,4.435383210268298e-05,5.220936371266065,1.0968065229597905,0.37274750421534153,2.7224408537954754,13.045230437017775,1.5684596409055933,2.020403344699857,0.01629082670554758
846,6.267773732373743,2040.0364035106534,0.019105244115337837,0.016932368914988,1.0510893599603024,-0.510691012086765,0.29338076619215064,0.2348612127967661,0.31191470016188066,1.4343843169280716e-05,5.658910601810183e-05,3.5540477834729822,1.0645293181312612,0.34687758379769773,2.6201507371078665,12.972074881758616,1.5690560985887794,2.083930689553399,0.01665725261097141
847,6.267942896677204,2040.0359400533077,0.0191602551256748,0.6099086256420567,1.0590536092529506,0.20106179876773278,-0.034797972997186004,0.3360795830548194,0.09221207925895353,1.4878909641758614e-05,6.33118197348137e-05,5.452388382121138,1.3876059478909035,0.041636745848429156,-0.1713734065905732,13.004990204917187,1.5241334847459767,2.089931090909826,0.017019375860833023
848,6.267964454274843,2040.035917649774,0.019114915911085016,0.635314284023642,1.0536946221638388,0.2021500733778825,-0.12784782295928346,0.27695504692327233,0.13614431517694903,1.546798960878126e-05,6.697940310533417e-05,5.503889442448027,1.3446627155231754,0.05720971800211156,-0.5639316549288862,12.98304706643726,1.5231848004609005,2.084985653931711,0.017047245655586653
849,6.267900325643218,2040.036252457803,0.019818837362510326,0.5869954168692663,1.0656178768397517,-0.3499784899073529,0.025578274666841216,0.32536619859882193,0.15369848257593482,1.3271457277639455e-05,5.543006977469327e-05,2.7648239659563227,1.0331669677570303,0.1231391915327635,3.068637089040962,13.031745220817404,1.5246323865427662,2.1617668511152903,0.0174259539803974
850,6.267922395839169,2040.0360775115234,0.018945271433507008,0.5925969876999624,1.042058611330439,0.1332818236162263,0.10434011399135633,0.3606756896684208,0.1865930784060147,1.3808324329752105e-05,7.568470128978018e-05,4.95018145167208,1.090988568114081,0.028650903894196094,0.6641978328844256,12.935021349312795,1.524118580672336,2.066481450007185,0.016923469548951697
851,6.267960544870286,2040.0359806059366,0.01974099588351434,0.41440127681850564,1.0660577271815224,0.0710676283090661,0.3591059342343154,0.13613655158860172,0.3235069416032202,1.8294333336719678e-05,7.43966629878484e-05,4.663972790065366,1.6147239041421004,0.13400767979577605,1.3754192995834023,13.03362147283675,1.534155808451157,2.1532761850960203,0.017076936329237943
852,6.267862232779414,2040.036298778539,0.019044349251534635,0.3728968196735496,1.0583233997258934,-0.5543352747879968,0.16620890565991844,0.3543337002374455,0.20463720959515438,1.5067128172862514e-05,6.200768078193386e-05,3.886436257956997,1.1927350109564783,0.3349129971949516,2.8502875921264295,13.001889018795847,1.5353781177628507,2.077288498815109,0.016602035407782486
853,6.267900854154427,2040.0360658568572,0.019150636052314988,0.44661533299700834,1.0509205718600068,-0.3247710362666034,0.26132492625625015,0.23566708102341644,0.365228199558785,1.3145153281543454e-05,4.717463949861921e-05,3.0333292637101756,1.1031988151042913,0.173766943080518,2.464026672552064,12.971555863602815,1.5314163762183952,2.0888818772981823,0.016878510748181273
854,6.267942458158677,2040.0358554359912,0.01931440437940124,0.44251709759350416,1.0473531995846466,-0.3234796888044156,0.257160399775197,0.36112620275547375,0.07608807660469105,1.7264706850323935e-05,7.140021428389155e-05,4.892210386099965,1.2600327782327385,0.17077058028154068,2.469919212519286,12.956919152193965,1.5318691756317506,2.1067451320533452,0.01694487427430847
855,6.267868659448113,2040.0366366122225,0.019230835673401385,0.5762059202355791,1.0490834586269446,0.3088121721856205,0.06645322632307123,0.26120257617234083,0.3597586439394077,1.3505807114893038e-05,4.599641046281509e-05,3.3586289959392177,1.1264427028423327,0.09978098897874665,0.21195755702465982,12.963948540995778,1.5249441167591216,2.097629760898284,0.01695944391529074
856,6.267917382258756,2040.036464937335,0.019044959511737243,0.43894712385848694,1.0411292511991133,0.41282236122907023,0.22345300256578696,0.2717129233183063,0.3305994324057505,1.3565291183432671e-05,5.017049399642366e-05,3.2617279963119903,1.2180610021220477,0.22035354628641055,0.4961247165797594,12.931167943076153,1.5313665958225455,2.0773550637831955,0.0168076387258792
857,6.26802237183902,2040.0359200471923,0.019214343206428508,0.5211802293012179,1.0469041163953965,0.12706112096925293,0.2433927801101295,0.2738893643468831,0.15218462480922196,1.2108730419835252e-05,4.7058012258023016e-05,3.6201449711835108,1.0294257094088637,0.07538457387170097,1.0896714393823435,12.955177116231104,1.5276197313609543,2.0958308224568936,0.017120238881038703
858,6.26793452118555,2040.0359979787324,0.018977506234361306,0.30092908039341176,1.0301575373395044,-0.15775547612733232,0.4011518514357976,0.3225111247451944,0.2188504284988893,1.559683747899314e-05,5.757691260341051e-05,3.8536908502489773,1.1580114456781918,0.18580959815852957,1.9454756489241178,12.885606828742217,1.5424207519029007,2.0699975050948027,0.01669054961310871
859,6.267907337455983,2040.0363101014384,0.018931523549969825,0.3852274824744779,1.0278465653270124,-0.2878362659339706,0.3182289883155023,0.2612396179437086,0.24792092489641723,1.5724357624928563e-05,4.752848512219053e-05,3.946858688585898,1.8366858344576198,0.18411940499111953,2.3060888563316175,12.875926877233335,1.5355921127935814,2.06498188076606,0.016556838029046686
860,6.267837464677122,2040.0362482278983,0.01956916457219613,0.5303974550647165,1.0648424902845577,0.2702372719159858,0.17259656351266758,0.3321258431819634,0.17358430910886494,1.5409469806008686e-05,6.892040890804375e-05,4.720074815588712,1.0055115776723724,0.10281775686897673,0.5683799332179431,13.028496536494169,1.5273599990477693,2.1345334492837753,0.017247413476829496
861,6.267969195907907,2040.0366165154574,0.018877303266172096,0.506054019810053,1.0627358523902157,0.2983271824509075,0.19601806420011567,0.2810608721447512,0.2820008610178793,1.698981633214151e-05,7.092566549699577e-05,5.453532147086837,1.0706545610926799,0.12742218928185772,0.5813204542184103,13.020081620513288,1.5285105896850548,2.0590677289907537,0.016708391071980824
862,6.2677123583550065,2040.036018622273,0.018550164879207295,0.19643631164280023,1.0474890646017334,0.23355510276659497,0.39109756372782567,0.30387619050686915,0.5240390305217266,1.3322345991838828e-05,5.766863090647171e-05,3.5602322266945396,1.184611672625267,0.2075052903821554,1.0324539542922855,12.957162275221808,1.552130193431152,2.023384661022015,0.01615246435554571
863,6.267842955558895,2040.0371175976152,0.018870189411550754,0.3064794658482137,1.0333917986448995,0.4645365688881484,0.2718062560361659,0.37574382679150675,0.21802873068368717,1.4073833617162728e-05,6.64835462966359e-05,4.846381587408264,1.202081663517357,0.28967286465477127,0.5294010466336763,12.898952243906242,1.541061369481518,2.0582917755469277,0.016535269603642617
864,6.2680166944567715,2040.0345821812434,0.019522943152142584,0.6026873518975957,1.0557580968351188,-0.5608843880151069,-0.10800890576412675,0.290125590001252,0.32008715391926745,1.5320257905090102e-05,6.260169038092432e-05,3.978998173274444,1.8555105334173472,0.326257220443445,-2.951352457981915,12.99158872600067,1.5220631688638904,2.1294917845354564,0.017113691205430766
865,6.268007124541448,2040.0357527259853,0.019135668258706773,0.4451494464715626,1.0414886816363396,-0.4785151525509418,0.17248047497840954,0.45124019373135776,0.00727011561235647,1.5146838409646598e-05,5.030175648554997e-05,3.868024567284645,1.024175879742353,0.25872626546962885,2.795639335646454,12.932779297103083,1.5306595256640347,2.0872492446939215,0.016991286044503246
866,6.267998274864643,2040.035771959095,0.019146467536321335,0.5255692837175515,1.0410087676893485,-0.3556474890242014,0.14654244875039912,0.4448006658078797,0.007618112050496446,1.5144332032524821e-05,5.103319153608896e-05,3.6822976457585814,1.0329644229770483,0.1479598257349828,2.7507467450357495,12.930780362561102,1.5268853158724376,2.088427190702365,0.016920929257823156
867,6.2680217863120005,2040.0359526321947,0.018858030102626586,0.20793959852037613,1.0403223857100243,0.48316541817289127,0.2955803783605782,0.3850034039917839,0.04969227529141809,1.4936310277048944e-05,6.258974897477168e-05,5.138664823970279,1.009194019512273,0.3208165813899675,0.5490203632666625,12.927970126026484,1.5498631257809194,2.0569654822591863,0.016676202455761055
868,6.2677931630396095,2040.036656111011,0.019229021114679633,0.28365623118054806,1.068724651119825,-0.021552461446105342,0.4200398482385024,0.2284083133993374,0.27735328560109346,1.4986561667811797e-05,6.044481678344028e-05,3.7113474061515666,1.0819968330343346,0.17689798270260995,1.6220618844328316,13.044248795317152,1.5443792759405648,2.097431835418482,0.01683312801417242
869,6.268021889964258,2040.0357822940437,0.018930494823108438,0.06352784218938216,1.0454452317842033,0.22860071765073053,0.4412077110460781,0.1969931647766106,0.33872937407048503,1.3407068851086738e-05,4.899065313069511e-05,3.5374012283737897,1.0854799123921768,0.24692253239694856,1.092754129801511,12.949155877455159,1.5644263724927903,2.064869670973572,0.01669505642627279
