ticids,tmags,slow_2min,slow_2min_part1,slow_2min_part2,fast_2min,fast_2min_part1,fast_2min_part2
112072597,6.56619978,284.17187570332527,322.3545617428988,336.10078822715576,212.49303776923549,209.83438182577962,215.16364637734284
112474420,8.00809956,489.9861966494957,533.8582292563324,552.5116512923153,443.81755215471526,441.78248454042085,445.8754803827197
112604564,12.32129955,6060.028707809106,5988.432669457746,6345.898180606338,6214.348191697146,6037.39775041557,6389.194277393012
113031831,8.17341995,460.030688793541,442.65689826203777,484.35794489564705,398.41720844223676,397.9205950197458,398.92033126966084
113283353,8.05780029,484.3099023609235,1155.5895499689607,864.2152441147098,435.7998486407117,445.72433242542564,425.467399314893
113668546,8.29049969,1260.7728512798994,1516.6416085271605,1469.27025417196,1203.7345717341616,1175.794389047126,1231.5011676414683
114018671,8.23880005,425.1146190543014,419.8851085751997,433.6430464725065,391.2487938365404,388.39372454787417,394.1313363768634
114115352,10.74600029,1735.9243732376415,1710.1076658973216,1763.4425406173498,1666.5048650211431,1666.3406496658959,1666.6664941617987
114299824,12.92640018,10578.710755968777,10664.915040281183,10686.486202215861,11037.744833581846,10802.301782058168,11271.878042650851
114308371,10.97959995,1975.7254876151192,1948.0534502739663,2002.4090427878848,1904.2937468564596,1889.4231421238399,1919.302560904082
118021476,8.00409031,404.20484254099927,382.0966207974894,424.795474837354,353.66195526929175,353.6750521041464,353.64767386653614
118066743,8.05270004,529.9657771142995,928.9250965238781,778.407476802354,466.26548120411354,486.3804461566797,444.876891592274
118155110,8.0642004,3487.7825560854117,2968.152596495886,8031.930596139323,431.28062922765923,403.2035204400762,458.065347789158
118339710,10.35410023,1311.2781508268736,1247.5934902510874,1465.9465353378823,1288.4710863898936,1223.8831404403923,1350.9359751982072
118608254,9.5113802,967.9229699050527,968.9614415860532,1005.50008918994,957.3667913331367,927.6053162044927,986.6448209140939
119364463,8.05379963,390.42682422688944,379.347143575587,402.81191191454286,348.0411728972247,343.93890186951785,352.16376811469064
121286320,10.29440022,1270.389637297535,1239.1467621754348,1310.1834835258574,1172.1060200121888,1171.8171552675576,1172.3992854360197
121318590,11.63099957,2583.0144928760164,2716.800966490535,2765.9971958726346,2523.725602791157,2524.5132954584196,2522.8669226067072
121335968,8.17090034,421.32624812878686,408.7585729036889,438.8249800605819,372.7899422877765,369.84803128289735,375.7576560952538
122723011,9.56400013,5931.72734383844,3321.5465719996528,7668.417205992636,7056.910178865727,6955.259988462093,7158.823241267219
122800309,8.13459969,447.8154521585188,519.6258335199823,487.42959323640457,404.9442996656052,402.38818233099096,407.5258059189695
122868995,10.41819954,2966.732714239868,2928.195339049325,3016.450922529825,2730.8677039861145,2705.9442017596666,2755.913804593972
122902148,12.56099987,8418.69028282831,10550.12567925052,8518.63176061126,7939.504771647629,8578.2530641035,7231.801058746107
123019984,8.03034973,495.4667834821704,534.8314312584276,572.709370075872,426.75215714736953,424.28735783346434,429.23593060228393
123029058,14.33940029,17085.06929533426,17008.78973900474,17192.50744381084,17263.87584265704,17235.558671545423,17292.622995525966
123193138,8.00599957,388.1232264752436,373.0543701076982,419.03211692923367,348.20008663941167,347.20349615341365,349.2088370096841
123440953,8.25689983,492.5589105085652,483.69796469788554,530.1034347796156,455.8122893993643,479.23923118221194,430.68038275569904
123480394,10.58110046,4579.082788920148,4884.7401897324235,3752.597210264941,4504.159345688602,4971.827021168948,3972.477421582323
123482865,9.47270012,1004.2689180044268,2106.552495606541,2197.3952060267006,854.1096121152646,857.0411023012214,851.1032429664033
123568460,8.02719975,549.486957427264,2666.971793319096,1911.3717205427706,433.07073866099597,402.5230218566568,462.00058242557986
124001995,8.02350044,498.12106444368607,875.0777776469048,765.0946187821351,424.2573767525612,412.2021719759194,436.1433174445808
125174457,8.06795979,1412.1817182802567,1279.897656181471,1452.297268176221,1380.2471364510016,1308.7986810099542,1449.289136264312
125297016,9.20792961,700.2219834067195,684.7964214581143,717.4955034424795,652.6735777921494,652.6976631847972,652.6490865630228
125556577,13.79300022,16376.541166961633,16415.69116539201,16389.301260472806,16429.63722014573,16431.252580711396,16427.992047563566
126442325,8.10659981,660.7516443795138,642.8250516118293,635.9037791553816,595.7660760271473,629.1936154329002,559.7322107437795
126769213,8.08380985,577.3485024015482,667.3514949645765,623.7369434066088,502.61276146449535,517.5270632459559,486.970321133123
127496080,15.5010004,98002.01712610762,98612.89989817768,97814.12881486549,94495.9835175883,93757.09153231191,95238.79095045324
128051101,15.49310017,94379.48563527185,94688.64911717169,94528.47172464603,95285.29373235162,95294.86187873906,95275.52947937473
128055680,8.04489994,680.2094102132605,821.3404421949605,908.6869171955276,795.4087393866572,709.2937685031529,874.114163800769
128804236,8.13469982,995.5007601791976,1650.5091083852305,1451.0639434875302,925.0409468459037,1007.8466733903953,832.3741735229524
129270733,10.23099995,2748.487042867641,3517.9182661560617,3053.8962637268337,2561.2878020797657,2581.3386176581,2540.657462047908
129435110,15.73089981,631534.2476215006,627634.7188090972,629831.7910358531,650965.6082296983,656763.1142711833,645013.9846838373
129516423,10.5007,1454.128237380993,1424.2884910540765,1486.9326407732995,1382.4216977864223,1357.7562756758375,1407.0390122637345
129671383,8.08512974,515.0709822964251,674.1674974230631,639.9191680842862,445.22179265232967,446.79786928707927,443.6053458490081
130294631,8.02149963,562.4245047403988,708.5356196916646,674.4590452075854,482.8884232921524,470.5498697129878,495.1176369304822
130370378,8.42199993,1275.3920288589345,1205.1274691170247,1440.8340296101157,903.7142063163191,863.3178149539074,943.025205265254
130618098,8.04570007,497.308745282107,525.4262167509229,578.6365424179252,423.638011251018,411.8170225513983,435.332096804792
130645536,4.98619986,557.0571588031155,557.5480680522704,881.8530999440345,470.7036086027772,387.77361581148017,542.1970569934075
130797093,8.05920029,453.8890958188177,513.6766925536853,519.7696882429176,409.40489767195123,405.83811710988675,413.0003001985632
130875665,6.65679979,228.58543238417673,212.7837097511898,244.97065335721643,178.34879945830298,177.6622837716609,179.04428415451062
131343095,13.89599991,26063.7424162274,26044.90865168904,26267.652033332848,25492.66209652732,25721.32512901429,25257.957161473907
131799991,12.0156002,13555.897022999505,7213.583670121089,17785.440394661196,13649.089129639926,6726.4889037723815,18159.375592718316
132086345,8.00020027,429.0318886541561,433.90371885828444,452.6133478430516,382.21107372037204,383.08011136980156,381.32492226826434
132772760,8.00080013,415.1650160601022,427.8686307885524,444.41660775863375,380.8861054962633,375.97863303955336,385.81130888646277
133566240,8.07439995,453.87295976410235,476.2705520319437,483.6607854347172,421.2261396319836,419.44150162122577,423.03287126461004
133771486,10.25580025,1164.954723619924,1130.4399504855596,1198.061946362543,1101.6176648428998,1093.527866012534,1109.7837531222744
133852634,8.64550018,520.0757319477942,509.4341422504764,533.4418286690654,480.64048290882585,482.3798884565608,478.86491106682524
134117392,7.46199989,4687.120633914592,6255.511620959497,5841.450361318216,4475.947719661662,4570.173695649213,4377.141581411847
134323635,8.08889961,440.37220132498453,460.0661352834542,473.9359422482145,414.7882424620716,412.45053484035407,417.15175105981587
134537478,10.38869953,2186.574947113299,2310.0989695391263,2282.040164748914,2137.4372056426587,2176.673212575233,2096.782966259273
134549022,11.5649004,2861.2630849263396,3041.5551319453143,2978.9441450409113,2771.352614743429,2765.527573440772,2777.2450693501637
134637308,12.4659996,5201.626150976102,5114.0304310540205,5291.00350323154,5145.95520251583,5114.176851708981,5177.99030494596
139370701,7.78730011,495.3687824311565,503.87843943763517,560.1785558967566,432.3047998009996,422.4217032874128,442.12768407189424
139654644,10.66300011,2826.7094659776144,2843.366876329386,2826.6914420942485,2683.632197111002,2706.4793962013177,2660.227357446086
139745026,9.34727001,813.5375973305289,799.04563840668,833.8681075322173,755.3740666154849,740.5622748262255,770.1440286973611
139785025,8.00319958,549.5946313300938,2116.360455906775,2189.1664491663605,424.5008966325883,397.0058278762632,450.7223459820801
139853601,8.45086002,749.2120265671274,883.9015938009541,812.371929821517,662.4025337903751,686.6181997538343,636.8344520192366
140018852,8.27089977,531.1123982501944,966.779852373077,763.5125247335908,426.9018957061489,426.53911843207385,427.26795346486983
140133844,8.04419994,419.4986582330822,1340.0229244330183,1102.505241263573,343.15883991783994,343.3698079993282,342.9441555061343
140527781,8.03339958,737.7136186934396,2833.803842627314,1920.9694690537567,480.52164659962995,415.94710440943317,537.5757820596443
140576174,7.91179991,367.63133313769293,361.6398210753498,386.8520570953506,320.3536836902952,316.8484442625723,323.87976386875556
140691463,12.01659966,3511.6941381812044,3610.4137511656627,3552.088899003364,3472.8435291333935,3459.859973156165,3485.9829987606713
140802488,8.48900032,532.5811880973095,532.5022305992395,580.6177419705982,485.12383433789984,478.520713299256,491.74926719572136
140827588,7.14970016,251.72889645075395,245.59256510019597,259.9041300110519,213.53092707167477,212.10848927130078,214.96765217910084
140830390,11.7105999,3073.6361719958068,3419.977553855967,3358.951027301563,2900.0035032316046,2917.6851708349313,2881.8866049451967
140859822,12.06799984,8574.340962398759,9193.810066747175,9843.974754230352,8530.591082738214,8000.9054343304215,9037.405747019491
140892453,8.13710022,496.8740003940426,1186.6590068667458,966.3789359455947,369.53621554547414,369.5412903105081,369.507668675212
140894354,7.71049976,382.13068202868027,363.092903429996,401.40442814578785,313.5927381317101,312.58253543994107,314.616761474137
140898575,6.69789982,223.090703259878,212.46446083532098,234.44012134901388,176.12387628535816,174.39974855706797,177.85995917723332
140943025,17.63220024,410855.4959782986,412120.61826228164,409988.18689601443,408795.77723778813,415000.0069572196,402389.6486720881
140997242,8.20049953,527.0000714569484,577.4676435345239,569.6975629455028,484.1102831744655,487.07925371271114,481.07104731892224
141167994,8.11680031,673.1698294690849,2298.368641597927,1754.8509613438518,783.9223872916153,677.9501472715774,877.1357743215442
141186075,6.64179993,228.90985522661703,223.1544607217238,236.09543475624596,175.4424512676355,174.53938507198723,176.35614212957222
141250938,8.10929966,856.2453889517625,4886.870566872772,4737.553161754466,871.7495851665419,813.4793863945164,926.5022185379772
141269997,8.5934,550.3309807796552,568.9358915198274,589.034897096562,529.3775423092827,550.0848762642124,507.44967176233695
141334293,12.72550011,5033.932788624478,5348.6508647981,5181.442993621555,4991.35323461443,5095.777424521819,4882.851295691416
141479174,11.61209965,2435.532641538064,2403.646358339442,2473.07527678931,2343.2671070592273,2277.2615219981276,2408.519027247816
141482386,10.08139992,1135.2370958290346,1157.3611473427193,1187.213954898288,1059.1833674134311,1063.7115862445216,1054.545138564631
141515717,14.46510029,91436.80009480166,207420.468777676,82546.50396809344,122300.81371418551,128550.79345584796,115573.03608845816
141527965,11.54599953,2190.7357167487476,2188.3590383529654,2205.859394888135,2124.010245203832,2126.9820127450794,2120.980746817692
141606660,8.04279995,461.24091632372097,950.7631660149331,922.404086832308,387.76302532631644,379.8567569137609,395.637349678958
141608198,12.53950024,4513.607699523669,4483.816060185751,4547.602398098412,4450.595583260044,4406.741314269627,4494.756580056536
141610486,8.55809975,527.1740673154233,527.5482440462506,561.1398535316229,471.51424224576147,467.23479146373694,475.8269841392918
141610893,16.03450012,62535.22092546991,63483.00352226381,61872.196377026135,63176.18537889462,63216.69179131546,63134.87449125789
141627237,9.05980015,657.980559886363,668.6257449340176,691.257975378265,613.422361494846,615.1559681715834,611.6526918960178
141628215,8.05770016,480.3573228260164,537.5715070836613,558.6355200293643,424.5124947882208,419.9709368192098,429.0814974957528
141807629,10.09729958,1244.3867575594281,1940.1133661365375,1553.8179293957928,1556.4961789233828,1705.1584573381479,1388.978828355478
141807839,11.21109962,7661.218291319321,12053.150704787638,10191.562247289816,7344.393517447508,7994.345105383825,6618.750119605513
141810080,4.43330002,92.93724414273365,89.31016027426955,106.39921502145317,73.1898816422235,72.8667000618949,73.51711688850675
141945095,8.0284996,603.8795624531391,654.5315456211032,726.8751965025566,550.2866162464934,532.5674630214626,567.7345950461213
141975926,11.11600018,4583.472540949104,10212.06504542203,10921.35033788226,4388.825383089022,4374.612747523513,4403.198407193674
142052876,10.88899994,4184.260615038771,4518.141354357262,4213.975453284138,3930.719487284905,4067.7750718460657,3786.3978157034035
142086812,8.20252991,1669.871572556432,2172.8722992864014,2522.5687369869233,1309.2441235062934,1145.6580257212843,1456.8729782614107
142086813,8.97319031,3983.335465002706,4638.194224502161,5947.31594382686,3062.5009617655564,2563.2801206599065,3497.838904219347
142109251,8.04380035,425.1573728218446,428.5381924851293,442.53508712809054,390.71098425788045,388.627228237654,392.8186447989451
142110261,8.02330017,479.901489499391,503.16800086117195,552.0305897684915,421.0703900104917,419.49630357758986,422.6626234981517
142146238,17.38689995,301173.19151863613,299802.3759637386,303579.4895346007,1463360.927814881,291153.02183992806,2056407.9125542066
143438611,8.01410007,412.3956082066127,576.6867549610372,569.5371792597381,354.2682702760096,355.9270364560732,352.55991107270665
143721356,8.05720043,459.01852008027805,985.8850508521822,1044.0927105407727,407.7865001098602,432.5161643793141,380.9915129344033
143978959,8.14599991,481.0278695298917,1194.1367960539267,1005.6245655040013,402.5374660738315,394.7946725656586,410.22996905209357
143994283,10.55510044,1413.593488468805,1826.492807332306,1773.852660705103,1312.9679106343792,1314.208662266878,1311.6968590755557
144038958,7.00400019,318.0324934219371,367.58001331717264,372.98894670927933,223.82200109044308,225.2776970015316,222.3152224398772
144632795,8.00339985,1263.1274926314486,6397.486090776715,5414.92698115114,819.3285558413751,700.2863408952851,924.2150134558693
144804862,11.32680035,10780.923885003944,26438.087949982088,25837.833880450104,10713.696715792694,10872.114872027521,10549.808358734268
145397862,8.50389957,1114.5785167304882,1117.812190923738,1111.8633245794254,1102.4582682819112,1112.3321993977122,1092.3241697902774
145972795,6.1559,193.23058765694353,254.19160184870782,244.7482881202194,153.1987369787391,149.602320822267,156.7709683486091
147245067,8.04329967,429.11775274014343,1144.5827381942647,669.2085141149101,375.2569963125128,374.91667659618,375.60208147221454
147902328,6.20100021,381.7618125026901,473.3571450015787,520.0881447301209,333.7485274829324,328.7439206396881,338.7421941812182
147975463,8.02600002,512.8748014613278,554.3119101131941,606.1182493991242,460.30116451368326,442.0820679903998,478.11540820408993
148098024,11.46759987,2758.54389225031,2642.288549097362,2732.189374162718,2698.6435357287914,2733.3620145028985,2662.909320133986
148130146,8.02400017,526.1925860823992,558.678882097413,678.0710141801466,476.43178226034684,463.958678080373,488.7866191928211
148131670,8.21560001,436.6892694506696,430.19245665742903,446.2649783868645,366.70850609635613,365.28114157727214,368.15426638765877
148400027,8.04419994,433.7722481287045,446.1181065003285,466.3656960076623,420.29734124158193,442.73606147074713,396.1759762233074
148657264,8.04430008,537.2708591959631,642.3564834427555,664.2432718885086,493.9493268447772,489.0377259069542,498.8944682368608
149039372,8.42630005,3150.495783866111,3051.5525067507892,2829.825142619975,3059.086797019283,3178.7997976306087,2932.3779551460934
149059708,12.94209957,4953.11470299122,4922.785480673038,5022.436845991838,4911.770541321076,4808.607812855949,5014.456292143889
149218683,15.22299957,28008.901688280115,27724.65851638502,28309.380498852413,27715.678131999433,27622.274242434243,27809.996210259764
149310724,8.18350029,476.3259158694271,1044.9952571800109,1014.2376940433617,429.7979040110401,429.2676898917258,430.3361661933994
149346163,8.20779991,537.5499051694977,1244.5886146647128,1236.808085873127,392.36636178772125,399.7567795230735,384.7040685997532
149347480,7.90220022,556.3442548822875,2812.1267373159853,1783.1756379282347,514.3163568296814,569.1106999905854,451.57900895751175
149347629,12.78499985,7935.07833107711,6768.572860718138,9319.118179523599,7642.687329091374,6187.415784761168,8880.991602254679
149388265,8.3519001,610.4620936152841,980.9036348692368,1151.6141556386992,466.5131786648517,461.54494336399375,471.50989604570424
149422364,10.07129955,1077.9836613867894,1589.0625230766793,1778.5974690088476,970.7659069607104,969.2393121837533,972.3092074699214
149497700,13.51200008,9521.968904333657,9943.26324763082,9691.548306315959,9593.50952399925,9544.710587878306,9642.841374138836
149503727,10.31809998,1199.3109184191255,1175.3239059524321,1226.8444302737782,1096.216815610018,1090.0031729606408,1102.4927099060653
149539114,10.6093998,10166.200041729615,4988.048849559943,11157.322694404778,9471.73453210115,5037.855100467587,12453.62376885403
149540525,8.39120007,10425.834924410447,15286.52541026481,9483.807283834798,9660.040318509507,11530.812337355344,7279.901744239504
149575726,8.26140022,458.1130905112452,437.6641830615428,484.3006278371926,386.8459015138163,387.0311980344094,386.6572423028697
149601126,13.40060043,6583.990177876675,6553.188715096985,6623.435561269375,6488.968796874528,6506.27979199265,6471.32070102889
149601557,10.0163002,1011.4117338669313,1036.112910364343,1025.8331198943672,950.445620785262,954.2446572869061,946.5697660725998
149603524,9.71090031,2137.3177674495423,2234.480559517172,2510.7570809069284,2173.783475506261,2156.3472028859114,2191.357397437893
149672905,5.08699989,511.5561269840445,384.00846683349243,654.2220861781997,593.1591394727361,413.0606405205163,732.2184805309049
149697479,8.09630013,477.57292474325465,1258.909040742518,1182.0009918370458,376.50358576506244,374.10256929443227,378.92937395218485
149751304,8.75189972,596.4205520218555,621.8319476977674,651.9385677168301,545.1576645539926,548.6836562955039,541.5482597946278
149843351,8.08339977,463.95201778167075,2630.0003239818693,1913.51112107007,386.8045375726072,376.52992636606916,396.9780494850142
149913598,12.95100021,8737.76225881153,8880.096815768395,10059.333371447303,8505.528331719119,7700.349008095609,9251.549315770897
149990841,11.63490009,2407.768126551256,2377.8677595171775,2452.9661041282516,2297.4530276595674,2279.506980216269,2315.5103153888467
150064391,7.29530001,342.82890147310866,1946.453427642439,759.8508571933621,270.2617618126995,281.1364400106906,258.5568761425703
150098860,9.68780041,867.2371112867806,850.1429729902865,888.3545496742091,797.8974020779457,796.0843471227258,799.7332260290362
150100421,11.65499973,5700.36758971954,6945.048895101987,7037.520001758334,5560.021549102275,5361.518610904579,5754.712863109861
150141471,8.00889969,533.0894070526499,980.123843390179,742.6882839828901,448.88572010769633,448.10786062895187,449.67516483237165
150144415,7.99389982,507.0747939306452,726.8297459193417,733.0648815764192,439.673120299947,444.70916559195086,434.486201293443
150164875,8.38930035,479.01927279824605,480.14972460275914,509.0930033142845,409.30938449131287,407.7966981321283,410.8411490942285
150185574,11.13339996,3871.3273504120702,3851.7179158302683,4327.467935335463,5137.147602774153,4616.555115376377,5617.346293866472
150188736,10.48830032,1813.1812473057898,2070.274746456592,2555.920867299016,1693.0671878416078,1254.4158490261386,2044.5276377137382
150249155,8.06919956,531.9550784494779,666.0474999220188,1253.8221749368176,468.6501390773777,417.6232477736389,515.388708584859
150282725,9.82427025,1376.9450787584112,2373.968490025222,2575.2817399013147,1667.45400730217,1654.380963129282,1679.4067235096463
150322340,5.93979979,1119.745666304182,7064.343573893996,8137.491866463668,958.2648433812013,1082.1340912421883,804.2990090455296
150359500,9.74783039,7852.172403614501,14052.137852111187,15356.87524925689,8420.286728609406,8023.732494642179,8802.753605191201
150361208,8.25230026,519.0795358451975,510.9560503148467,546.3207579673253,432.00844076819845,430.29559547522445,433.7423045048831
150393049,8.01060009,5843.17448524949,5954.273246044656,6009.256279460223,5985.376490836302,5961.869571235911,6009.192778323787
150428135,10.91020012,1642.096853634839,1648.5503833672967,1646.3106926771693,1552.263205933156,1554.5271837002194,1549.9577503410248
150428703,11.75819969,2628.9542136071373,3067.788686702817,3019.603498417989,2558.4452529851064,2566.1994125512356,2550.541029658923
150610414,8.00739956,379.4703643338787,389.9731532535527,414.7797211379819,348.9825166491944,348.08272984615473,349.89404356103535
150796339,4.6420002,304.70360153781763,551.5773053478538,480.6899992036279,272.31173299717057,307.2674918291594,231.4054178271224
150964662,8.10690975,499.1924384131507,543.4479429947255,537.5188625404525,453.8414042515109,459.54656496483375,447.9627275795819
151078539,8.04780006,455.7582873696276,1219.4429942974075,1731.2670224335059,402.2022550435446,395.61824903022716,408.7735565809415
153649767,8.07293034,577.4154183576954,851.5593962268622,997.6295084765171,485.2698539476469,468.1313829675427,502.07795824480576
154921563,8.08539963,569.3822339528184,3186.654336536962,2374.1827449607135,427.06020790923463,427.116348654382,425.87052431858643
155044736,10.70689964,1747.8368266620125,1731.4271541884953,1804.3547999374937,1669.9657649044836,1654.4420411982594,1685.5982377140133
155491828,11.11690044,2350.9756469191093,2560.154106265103,2467.2288250016904,2145.665844469672,2139.238349902136,2152.1644047690115
156115721,9.23859978,1264.5870677653147,1144.7266153874618,1456.9669636297285,1183.5080940304765,963.3964418102519,1371.6077774080409
156182608,10.52060032,1555.235445508954,1619.8584224442693,1521.2810622587656,1540.2144143942635,1582.0661172317834,1496.4582240712814
156267430,8.22949028,471.21848886430763,444.1555852122517,497.95860778109983,382.48091987141953,379.1275432272843,385.861534308165
156316608,8.01589966,515.0011145328647,615.0085477533821,707.396710087923,402.65204520422725,369.86681439131627,433.4568112199534
156834998,8.07890034,467.10042630576675,1143.8074213790378,1522.1613170902926,386.4893309360697,369.7062748653456,402.8400143831592
156886111,9.10639954,1444.5743326378145,11411.782083037548,11225.423017140914,1078.6450347299135,1128.5695620074428,1021.1155821471035
156913148,7.75839996,366.7859861946755,355.5862466769416,381.80294197480396,292.3604613046636,292.6680405924758,292.0472962668851
156934252,8.02359962,429.17849161741344,470.30657679187567,518.6726380169463,335.18655163330556,333.43291105275586,336.9582478505444
156948641,14.64290047,24347.99481220317,24457.12620809812,24317.816138642684,26242.981546749837,24097.684445547835,28256.115868149685
157078644,16.79140091,678486.3979531708,662712.0675564328,712946.4020723823,741134.389398747,644477.6312449015,827859.8524638651
157088652,8.00269985,436.07394276509774,1075.371822351732,891.3395874050198,357.46740342820965,359.923564113162,354.91963718848905
157314047,8.00389957,526.4992057120468,626.509276778912,615.758186582904,432.0980881665854,435.3177887853924,428.7944767507856
157698565,10.72109985,1603.3959329762608,1856.6520252244127,1519.3051914833457,1519.9344520815982,1585.4457369639827,1450.1492395431615
158113091,8.00930023,547.4587630845217,770.4545805800278,770.0473317779198,493.4388797061891,481.57123367119164,505.21675053117036
167004255,9.94169998,1036.6353419292989,1761.8821746547462,1821.2560903528686,900.9210465975626,892.9948146383678,908.8999758183872
167009292,7.86339998,407.604210171719,407.44049140360113,422.65227475134145,323.46394907156264,323.2698461817134,323.6586892252756
167163906,11.04380035,13033.799580786566,14617.468811025616,16730.088281119242,12861.27654110709,12894.624564132742,12827.260783615082
167201721,9.15960026,685.4711488763493,666.4712465573848,707.8268447154471,634.1855391236694,627.4982063024908,640.9099326170174
167203674,8.82619953,662.3680772651182,670.4623595232662,712.0502329241823,558.471306064859,552.1324348734864,564.8412413660132
167205241,8.03209972,443.7571020264915,422.5795720231916,471.46856251203513,341.83476441782216,337.10152940907074,346.5824029027766
167415965,8.00889969,429.5051544788381,424.99978087795716,455.78370264055474,342.3427948829923,340.2452624248112,344.4610723979903
167526213,7.88479996,528.707639516797,838.9780129273125,836.5188348727165,327.7161435985917,330.2904781686048,325.07356300910715
167551757,11.02670002,12499.854058258996,27756.227011057,10113.133089761577,11803.651486720806,16419.290038457013,2642.883630042598
167554511,14.67399979,22271.818871664273,22058.972324532988,22527.830106546353,22907.24235447285,22940.439414329416,22873.44271250597
167574282,10.90219975,2189.490475410807,5476.306462062229,3371.2259005716965,2166.0908398944925,2221.4415866023223,2108.210551167994
167695608,11.69340038,2447.5862257425483,2439.3118817775066,2459.9920427745574,2375.254867342699,2377.146871170334,2373.3305047708914
167720983,8.03279972,584.8047663372473,812.5862194974745,773.9638606215651,520.8705226453773,523.7432507159605,517.9195102799888
167751145,9.74409962,851.4083301423677,847.4555901619873,858.6891890559202,799.0860040908406,805.9324283020821,792.0622938693324
167794129,8.8380003,589.1645516576225,647.1090985210645,616.016983731055,514.5344717351887,513.9525226583382,515.1256024526048
167810285,12.78719997,4806.779854585622,4382.208325196717,5314.167027708524,4759.106010826238,4346.784612651633,5144.368509841307
167888736,11.64340019,2407.60919250783,2684.5276560898533,2904.8517276427206,2322.2259852713364,2322.1211961250588,2322.33224494542
169104876,8.01039982,522.240909520048,3836.4660521198957,2474.430608540827,460.64323362253447,447.9352093451336,472.7922194398925
169106588,8.00889969,590.5464342309654,2364.2102840163902,1339.8513904842346,399.3123627186869,390.0695092702713,408.495498818076
169111723,8.30990028,26242.11397535061,33501.191793743164,32136.67827519299,24948.439413556218,24780.47152474801,25118.0598273443
169662927,8.00380039,10021.33855940954,9712.243253511473,8121.346917645092,10154.638374200931,10956.79205585026,9268.017901765985
169904935,9.13090038,834.9348117530495,826.9587355825429,902.7708149785283,807.0669271173451,797.0649349098768,817.0478551130273
169911570,8.05220032,525.9934280897284,577.9206243086162,577.1865362892739,452.15550889604106,456.1054524772608,448.1027526100186
170102285,11.75829983,3885.882209459137,4024.4782318580515,4156.969773301212,3855.4739400611115,3893.5983724153707,3816.3490304929524
170102928,8.05189991,518.8303602352245,1671.371374725639,1175.9511988086965,437.58484588859176,423.9391902460183,450.72876853273436
170161682,12.34869957,3674.7122769822518,4088.653993256688,3664.986241109903,3643.289523392935,3704.6290369028375,3579.902032474907
170203297,8.43599987,1532.8395338922933,2032.3453130460136,2122.4156105709403,1458.1282250516892,1452.8265644093085,1463.4953831925798
170217090,8.19929981,550.572610743508,665.1094098484093,656.499046124609,506.5591700855112,529.1501330463049,482.5048144957635
170265784,8.19120026,503.1781223602228,1781.0642638141026,1168.431044382446,415.41907904113043,420.8135917554713,409.8503823157464
170301183,12.46329975,4505.211319355643,4569.783497773719,4624.794720423584,8744.344562190827,11479.40453965928,4488.975125678743
170403491,8.19559956,593.7315973446263,716.9906112226724,715.2785522840562,525.4950255828528,508.49866275466746,542.2349507873051
170530053,8.36929989,454.68749932325437,472.6930802929002,489.6450931262482,420.85933624983807,416.53052778533515,425.21185343437094
173079000,8.00809956,525.9850529438062,588.8229372760701,630.8521114468982,463.0364681910834,454.9486639886307,471.1190575378978
173430350,8.27750015,535.7798899210704,608.6979582652572,613.0891267583925,477.8156030534154,469.2018091471929,486.41783300497053
173675578,8.64550018,564.1956323789917,577.7459913420237,593.040091041715,518.2244494157571,517.8196484444788,518.6329606394028
174314118,8.28829956,548.0916142790783,915.7223819349505,882.3206412409402,392.3394670803224,392.23667872400927,392.43824199598606
174663756,8.01329994,447.7358969223114,980.0802743265394,917.8504839795944,391.80686787874976,376.4290190615655,406.7313693327926
174953931,8.00339985,447.9039941758668,975.814689185132,996.904649699954,397.85660832032386,393.7594605892926,401.9520418575149
175310067,10.6257,1562.943914209521,1586.8468778691208,1642.7793515375938,1549.6015369472755,1515.9671774315957,1583.073962675981
175368123,8.24370003,590.3167530773035,645.7440588837037,682.5579746413235,531.5368499394046,511.4140913916565,551.2196648124375
176156961,11.08710003,2097.459107940402,2135.1566594793026,2151.3443022815627,1980.5304277177027,1975.0890950443234,1986.045264752115
176349689,8.0291996,542.5485098554418,1541.0356283464926,875.376129750951,375.07190842588136,361.1756082345294,388.6903189435377
176444406,8.04951,7525.30313339647,6564.700737000152,8629.955182108011,7316.434734037101,6247.803077027528,8262.718974899697
176492730,8.01690006,460.0132140835553,512.0635773850124,610.4096993839904,412.56016669923986,400.7456050711754,424.2347650714082
176872276,11.56159973,2898.2822138063184,3434.196959724231,3998.5695945942953,2805.500474812627,2301.2011531968587,3237.982032844462
176935123,12.47439957,4013.1457498485825,3989.939731591838,4041.6569581307945,3934.726643066597,3936.490338668583,3932.9335705100875
176956893,11.40569973,2041.9492320435384,2013.785069958786,2106.409620156048,1986.7367031930244,2016.0133870152076,1956.5240552110442
177036977,13.72770023,11631.907580308274,12678.278781332523,10830.971092453447,11398.729349445599,12093.513392521127,10646.376674121657
177077336,10.0685997,1062.7249970251253,1117.1294855604356,1150.5547792516759,946.3014815672802,939.289408256749,953.3533326234137
177079697,14.81200027,22893.203528344395,22866.897084423683,22997.11502346522,22842.624966226645,22712.912813357485,22973.491622675876
177116487,10.68859959,4711.628638999614,37207.52079144541,36936.11712670191,2417.0337519736986,2091.208276263851,2707.9283939355255
177118939,17.47830009,377512.4889871662,378770.2289789894,366857.64570355334,377670.938858346,389224.61764344794,365554.4753235339
