ticids,tmags,teff,rad,sec,slow_2min,slow_1hr,fast_2min,fast_1hr
13072758,12.224,6313,1.431,32,3779.705,855.537,3828.905,855.147
13074467,8.396,4918,9.816,29,637.561,377.711,680.467,370.273
13133610,16.226,0,0.000,32,85449.591,15455.888,87246.440,15617.305
13203779,8.036,5129,9.597,32,426.751,181.407,389.355,171.802
13205578,8.143,4585,8.817,32,520.207,319.051,486.462,319.493
13273388,8.077,4509,12.976,32,545.064,393.210,509.945,392.336
13344668,12.673,4469,0.700,32,5227.915,927.374,5466.784,1293.424
13349647,12.212,5928,0.960,34,4434.820,2729.281,4377.857,2736.279
13390495,8.014,4813,10.625,34,551.116,379.204,505.731,371.635
13741812,8.051,4019,45.402,34,779.908,257.736,363.594,95.849
13818381,8.001,8233,1.872,34,391.628,74.676,342.830,60.312
13934072,8.132,4972,9.485,31,473.875,222.046,422.120,217.010
13934072,8.132,4972,9.485,32,456.970,204.409,409.924,201.837
13955147,8.738,5701,1.006,31,982.379,656.520,936.430,656.173
13955147,8.738,5701,1.006,32,890.919,727.618,837.764,711.100
14001734,11.739,3304,0.439,32,12036.894,10611.395,12091.066,10681.706
14161523,8.339,4593,17.024,32,547.217,317.079,504.633,278.825
14164720,8.074,4828,10.450,31,633.568,488.625,595.015,480.021
14164720,8.074,4828,10.450,32,621.381,439.842,556.038,439.703
14164726,14.935,31000,0.180,32,25917.018,4815.695,26629.342,4953.844
14342679,8.316,4754,6.029,35,539.526,250.786,482.840,233.228
14344979,12.335,5425,0.916,35,4781.522,2066.463,4765.117,1975.582
14564874,8.014,4131,28.953,33,458.883,219.386,393.588,198.045
14609933,8.257,9036,1.942,33,437.911,81.182,379.669,69.688
14614418,13.390,5670,1.017,36,9081.656,4811.639,9057.789,4799.148
14661418,12.481,4724,0.793,36,4574.832,2152.650,4549.175,2144.180
14680532,12.805,31000,0.180,36,5647.805,1112.183,5555.935,1125.514
14715718,14.339,2841,0.140,36,18835.887,4500.076,19064.998,4703.798
14717912,14.307,41381,0.147,36,18664.220,3516.510,17596.111,3526.565
16325702,8.459,5718,1.130,34,485.342,91.478,445.802,95.413
16489072,8.155,4006,38.490,34,492.235,228.340,457.791,167.035
17676722,8.611,8321,1.842,34,2507.616,2685.509,2504.649,2689.424
17684976,8.011,9745,3.508,35,394.774,86.329,350.843,77.787
17746821,11.316,6322,1.730,34,2357.841,1048.853,2307.829,993.058
17817705,8.179,4869,10.920,34,503.502,277.450,465.565,265.623
17863112,8.296,4616,17.690,34,577.124,396.439,545.353,397.805
17897279,15.653,0,0.000,35,93110.293,36734.622,93238.905,38260.568
18786687,8.038,4242,42.969,35,484.698,142.953,409.568,171.872
18930259,8.169,4948,10.891,35,586.936,326.079,494.774,302.240
18934976,10.968,3351,0.344,34,1848.530,368.243,1831.564,356.230
18998800,10.483,3482,0.425,34,1439.327,382.925,1408.985,399.812
19064309,8.092,4679,12.008,34,557.868,387.544,520.909,376.574
19117868,8.170,4139,41.259,34,449.123,162.458,409.196,173.226
19341385,8.030,4316,33.783,34,481.733,299.578,449.922,152.639
19436296,8.103,4427,32.305,35,650.675,408.881,419.088,205.059
19513176,8.165,0,0.000,34,1182.819,1064.537,568.131,400.474
19684256,13.176,5790,1.022,35,7927.426,4195.845,7762.188,4072.563
19911846,8.089,5033,10.084,35,563.878,387.762,524.122,382.154
19946620,8.033,4207,24.057,34,478.275,270.715,387.945,183.866
19976193,7.832,3864,0.621,35,839.346,745.793,806.724,742.971
20061482,15.420,0,0.000,32,40679.958,7317.982,42003.062,7747.309
20061482,15.420,0,0.000,33,41624.393,7198.658,42532.180,7763.945
20090407,8.174,4781,12.048,35,572.002,389.818,522.802,378.841
20096356,8.854,5458,0.955,32,6897.449,7614.468,6958.568,7627.618
20096356,8.854,5458,0.955,33,3873.178,4018.575,3858.227,4009.294
20143614,14.788,0,0.000,32,22078.438,3990.261,22676.326,4352.849
20143614,14.788,0,0.000,33,22040.902,3982.638,22585.843,3964.535
20179778,8.018,3698,56.911,33,480.444,292.502,393.681,218.251
20299658,12.702,0,0.000,32,4534.951,1079.845,4507.746,1086.946
20299658,12.702,0,0.000,33,4541.737,1127.207,4473.854,1106.250
20318757,10.210,4272,0.680,36,1201.131,408.680,1143.985,372.017
20325431,8.344,3544,0.454,36,480.195,91.334,436.579,132.314
20448010,12.865,23430,0.285,36,6397.771,1700.360,6588.916,1677.529
20488899,8.084,6164,6.881,36,402.765,138.168,370.470,129.498
20498843,8.008,4664,10.865,36,584.133,426.531,533.903,410.256
20500188,8.043,3900,53.407,36,464.151,193.797,432.243,168.667
20501510,11.136,0,0.000,36,3806.051,738.199,3763.449,808.365
20881066,8.211,4703,10.737,29,628.623,351.729,513.654,334.896
20892891,11.514,3516,0.490,29,4125.257,2123.641,3554.198,2047.904
20897989,8.500,4777,9.743,29,734.290,463.100,634.453,447.117
20924617,8.035,6733,2.752,29,409.384,122.794,367.849,112.745
20925762,8.022,4981,10.959,30,495.245,278.602,458.375,279.767
21184505,8.800,6146,1.356,34,762.203,472.312,692.455,403.903
21221785,11.909,3511,0.410,34,3899.119,816.231,3736.764,827.863
21438038,8.057,4737,11.002,32,546.364,365.836,491.725,357.262
21540586,10.326,5417,1.183,32,1704.211,1451.934,1772.279,1516.030
21540586,10.326,5417,1.183,33,2379.854,1882.307,2406.970,1906.876
21618270,8.007,4746,11.582,32,583.593,431.020,547.745,435.807
21618270,8.007,4746,11.582,33,575.900,437.898,539.652,435.475
21813917,11.977,0,0.000,35,7033.188,4234.663,6900.163,4094.835
21891703,8.058,6574,1.695,35,427.900,109.669,367.645,98.064
21894942,16.904,0,0.000,35,206464.201,45332.074,211387.798,42727.437
22014729,15.757,0,0.000,35,98660.506,73359.169,100224.376,74102.826
22016715,16.490,0,0.000,35,121976.018,23613.205,123891.167,24288.349
22222900,8.194,7968,1.843,35,2557.299,1385.228,2552.229,1487.988
22233733,8.021,9452,1.926,35,376.892,75.569,355.784,79.063
22288945,8.351,4610,15.044,36,597.016,378.454,541.537,375.475
22529346,10.056,6776,1.523,33,4023.099,3693.300,4045.436,3734.255
22529346,10.056,6776,1.523,34,3995.957,3663.464,3955.320,3641.332
22600633,5.286,9517,4.397,33,134.773,33.945,97.296,24.992
22600633,5.286,9517,4.397,34,116.563,25.935,90.726,20.765
22641187,15.630,0,0.000,33,315690.428,163963.467,313834.846,163017.735
22641187,15.630,0,0.000,34,276169.270,144816.563,274060.786,144638.285
23026869,8.029,9364,2.342,33,606.890,241.599,579.056,237.804
23026869,8.029,9364,2.342,34,622.983,250.677,563.811,236.521
23031858,8.024,0,0.000,33,1183.165,1017.816,1169.812,1018.944
23031858,8.024,0,0.000,34,1179.082,1007.879,1165.811,1006.979
23126920,12.524,3216,0.331,31,8648.204,6364.012,8599.258,6299.275
23186105,8.315,4964,2.352,36,460.213,103.942,404.701,86.871
23188170,8.046,6474,3.322,36,446.717,132.586,362.453,97.973
23219822,8.174,3734,57.836,31,545.083,326.054,509.297,329.043
23226265,13.814,0,0.000,36,21897.731,5307.191,21151.830,4780.534
23226268,12.052,0,0.000,36,8159.745,3128.584,6961.785,2520.892
23270430,5.940,5847,1.142,36,163.559,32.377,134.790,27.974
23325655,9.191,0,0.000,36,1939.472,1850.526,1804.687,1440.572
23328912,8.758,8690,2.051,36,1074.729,882.202,1039.545,876.624
23369524,9.030,3532,0.371,33,2203.597,1762.931,2213.757,1742.877
23434737,7.999,5742,1.173,36,387.912,85.962,344.198,77.406
23498749,8.036,4473,15.050,36,533.784,384.979,491.581,376.159
23582373,6.355,6199,1.364,36,192.638,38.713,157.769,32.637
23612266,8.217,9160,2.169,36,419.920,91.348,379.170,96.670
23733602,8.207,4230,30.387,33,448.623,174.612,470.339,212.366
24225890,9.712,7492,2.169,30,1523.389,1265.038,1119.656,784.852
24250134,8.333,6319,2.117,30,472.148,94.571,436.983,118.242
24252344,14.137,0,0.000,30,29617.982,6870.743,29753.959,6253.186
24358417,11.702,5523,1.117,32,2647.989,729.784,2635.724,739.438
24360361,8.102,5623,2.186,32,396.597,86.347,362.977,77.962
24398462,8.088,4811,10.733,32,656.785,541.220,645.794,543.685
24405903,8.025,5061,10.295,32,490.017,311.504,461.994,312.746
24435416,12.213,3156,0.518,35,5600.994,3774.408,5530.443,3757.326
24436680,8.108,4900,18.110,35,509.270,277.242,447.229,259.190
24437956,10.746,3777,0.614,35,1917.194,968.898,1844.135,1003.310
24440555,8.193,6681,1.871,35,501.190,149.081,394.149,95.074
24441509,15.062,0,0.000,35,34608.528,6223.086,35525.352,6755.351
24450633,13.717,0,0.000,32,128386.751,116842.479,140176.788,129224.673
24450633,13.717,0,0.000,33,91828.465,76182.388,100048.564,82883.410
24451876,8.035,4206,30.677,32,492.620,312.208,401.491,243.816
24451876,8.035,4206,30.677,33,435.900,228.634,390.855,211.091
24452802,10.912,3164,0.453,32,3533.164,2048.776,3552.529,2021.139
24452802,10.912,3164,0.453,33,2348.344,1466.483,2465.913,1532.057
24518895,11.895,3425,0.560,32,11170.202,7480.177,11249.585,7498.071
24523185,8.059,4205,27.675,32,404.191,169.972,367.462,163.480
24523185,8.059,4205,27.675,33,537.581,367.188,387.664,188.098
24528012,8.142,7950,3.415,32,2778.632,2405.028,2772.471,2407.138
24606215,8.104,3754,77.136,32,649.335,558.714,433.205,247.449
24705240,8.008,5030,3.565,28,474.465,123.072,360.058,99.564
24705587,13.365,0,0.000,29,6648.580,1178.708,6627.062,1169.171
24706089,8.002,4797,10.555,27,546.087,371.695,502.014,363.953
24706089,8.002,4797,10.555,28,542.746,350.155,481.333,342.801
24706089,8.002,4797,10.555,29,517.839,326.315,463.360,322.719
24706112,16.336,0,0.000,29,109632.336,20408.280,110459.261,21283.390
24720349,9.973,0,0.000,32,4644.255,4233.103,4705.394,4273.698
24722822,8.069,7596,2.141,32,1045.103,225.524,1034.325,217.477
24773594,10.100,8181,1.551,32,1609.894,214.021,1582.149,214.027
24776909,9.908,8153,1.588,32,2009.173,345.106,1995.531,354.216
24909374,8.157,5163,6.892,30,487.792,170.118,409.610,153.425
24910593,8.191,4233,32.227,30,489.505,174.789,516.815,383.720
24921351,8.416,7102,1.627,30,1300.085,1322.865,1267.491,1306.294
24923308,11.269,3028,0.178,30,3359.181,2452.054,3337.584,2460.897
24978373,5.685,5303,2.010,30,173.776,55.085,140.458,49.824
24978613,8.866,6089,2.212,30,589.047,113.706,585.154,106.835
25051118,8.051,4049,64.591,33,534.599,341.748,422.053,210.841
25078597,11.750,4039,60.269,29,2543.008,695.543,2461.543,648.770
25078597,11.750,4039,60.269,30,2524.675,602.657,2438.883,516.034
25078597,11.750,4039,60.269,31,2440.297,463.736,2417.933,432.257
25078597,11.750,4039,60.269,32,2526.483,540.210,2594.191,765.688
25078597,11.750,4039,60.269,33,2624.844,755.158,2546.791,516.550
25078597,11.750,4039,60.269,34,2535.554,463.505,2531.065,484.887
25078597,11.750,4039,60.269,35,2688.795,538.318,2657.196,578.176
25078597,11.750,4039,60.269,36,2453.114,477.230,3854.308,678.150
25103282,8.022,4579,26.871,35,583.838,376.333,519.458,370.164
25118964,12.030,3323,0.508,29,11099.626,9228.986,11139.975,9221.365
25118964,12.030,3323,0.508,30,8604.332,8422.737,8645.734,8420.854
25118964,12.030,3323,0.508,31,8643.886,7784.043,8657.854,7740.126
