ticids,tmags,teff,rad,sec,slow_2min,slow_1hr,fast_2min,fast_1hr
350433903,8.163,4780,10.590,27,625.770,447.036,598.044,447.367
350433903,8.163,4780,10.590,28,641.918,487.778,611.999,488.898
350433903,8.163,4780,10.590,29,651.080,477.808,593.534,458.589
350433903,8.163,4780,10.590,30,581.081,386.343,548.201,389.638
350433903,8.163,4780,10.590,31,625.697,456.772,577.721,449.540
350433903,8.163,4780,10.590,32,662.983,519.862,628.702,513.832
350433903,8.163,4780,10.590,33,596.342,428.918,559.268,438.004
350433903,8.163,4780,10.590,34,630.200,479.276,599.872,478.158
350433903,8.163,4780,10.590,35,604.731,441.238,584.788,427.829
350433903,8.163,4780,10.590,36,632.842,452.697,570.745,442.627
350444342,8.071,7043,1.935,27,731.508,557.358,699.611,556.832
350444342,8.071,7043,1.935,28,669.239,527.405,641.197,538.839
350444342,8.071,7043,1.935,29,748.205,632.831,712.770,630.784
350444342,8.071,7043,1.935,30,791.471,689.328,741.274,676.894
350444342,8.071,7043,1.935,31,662.000,537.835,626.182,532.717
350444342,8.071,7043,1.935,33,804.185,705.909,771.105,708.381
350444342,8.071,7043,1.935,34,680.695,567.841,647.577,566.157
350444342,8.071,7043,1.935,35,732.963,609.291,708.783,599.943
350444342,8.071,7043,1.935,36,733.637,605.384,801.689,600.134
350583903,13.225,33000,0.127,27,9427.793,1955.204,9175.362,1825.197
350583903,13.225,33000,0.127,28,7844.637,1625.249,7958.590,1786.083
350583903,13.225,33000,0.127,29,6761.822,1269.609,6748.925,1290.032
350583903,13.225,33000,0.127,30,6792.811,1248.996,6977.169,1338.497
350583903,13.225,33000,0.127,31,6668.967,1101.102,6607.092,1323.841
350583903,13.225,33000,0.127,32,6897.494,1237.996,7195.921,1960.273
350583903,13.225,33000,0.127,33,7015.153,1303.477,7236.501,1359.118
350583903,13.225,33000,0.127,34,6425.464,1133.677,6302.965,1152.563
350583903,13.225,33000,0.127,35,6356.871,1257.059,6147.667,1218.009
350583903,13.225,33000,0.127,36,6671.268,1250.280,6661.794,1166.986
350584963,9.480,6742,1.316,27,818.945,181.432,812.615,263.353
350584963,9.480,6742,1.316,28,780.744,151.682,750.712,146.951
350618622,8.582,6462,1.330,27,492.664,97.549,452.744,89.317
350618622,8.582,6462,1.330,28,650.407,430.768,619.340,418.949
350618622,8.582,6462,1.330,29,527.638,116.087,470.267,89.844
350618622,8.582,6462,1.330,30,644.277,394.893,600.503,388.863
350618622,8.582,6462,1.330,31,501.032,93.119,443.141,81.569
350618622,8.582,6462,1.330,32,496.014,102.121,454.281,89.877
350618622,8.582,6462,1.330,33,631.782,394.130,587.632,392.288
350618622,8.582,6462,1.330,34,496.779,97.388,439.651,82.698
350618622,8.582,6462,1.330,35,680.298,442.307,659.736,439.216
350618622,8.582,6462,1.330,36,540.636,116.119,476.714,181.827
