ticids,tmags,slow_2min,slow_1hr,fast_2min,fast_1hr
149388265,8.3519001,1261.0395942971074,311.9460243776307,511.87904728185964,310.96009968831254
149422364,10.07129955,1511.1708186599642,218.62732700007317,1010.9416643000826,203.1221202498621
149497700,13.51200008,12159.532312270036,2315.116698766337,11501.247246456942,2245.8944021010484
149503727,10.31809998,1225.3381229519057,218.36221706434145,1129.152498471494,200.27306847202956
149539114,10.6093998,13807.455672778267,15330.688993514023,15978.388874943596,15230.709878696383
149575726,8.26140022,479.4071337814862,101.62547536381734,382.8070046503234,83.35955424835652
149601557,10.0163002,1069.1000008273586,191.3210036197083,968.0226305683206,202.78262707027616
149603524,9.71090031,1164.3628377336154,244.78484065893397,989.7972219503152,225.5259829406023
149930673,8.08119965,645.1450286030857,256.09619791681973,427.7064627277753,264.84138800339247
150030205,9.10589981,660.1237399719266,122.83427022235314,592.4810540084723,109.42931399137608
150063627,8.00150013,495.13698996823354,229.0549844721866,416.28684066181205,234.06689857370992
150098860,9.68780041,853.3888831203341,149.0801538597912,779.1503430370782,146.60607701806896
150139182,9.51253033,858.1608619635047,162.15891068922159,743.619128326042,127.44387720366554
150141471,8.00889969,890.4159041441945,300.98814703405384,464.01054421122484,342.7095055272327
150151262,9.9059,1595.1664832976235,293.21158891925734,955.2127649037349,212.48337690780448
150164875,8.38930035,488.81853649996145,96.8534965206468,416.2651163179438,81.23156061766554
150185574,11.13339996,3864.021498278779,658.7098203146909,3660.865781485743,612.2108048223122
150188736,10.48830032,8730.158553623374,669.756067636845,1247.7840975105228,335.3640687005973
150249155,8.06919956,956.6050180985416,279.77935217551806,397.7039694927223,207.83875458232416
150356903,8.32789993,1328.112408037227,174.3539677328797,452.8185465949436,140.52444662967937
150357935,8.00129986,1289.759837334708,262.63557633153493,1273.5654796575275,269.17522857914304
150390490,8.28279972,454.75190975843833,82.89103990544406,379.5068857497996,74.78473084335604
150393049,8.01060009,7806.073687641254,6584.049438885995,7661.642745012042,6198.524838958219
150428135,10.91020012,1819.8913388195258,406.6786414124239,1658.0977121160925,365.54708951629055
152167411,8.31169987,671.7885771441213,179.2143165546275,428.6636270189915,167.31513182131803
152282527,8.03310013,678.6372504838567,418.43184856319584,584.6651812778505,415.3927549105227
152286180,15.3739996,45815.10609844116,8594.112971603725,46127.024918487085,8351.293150193098
152808505,7.87849998,356.4844935805558,72.1099025190217,322.3955775365487,60.332707564890505
152876062,10.03320026,1906.3171778680592,252.91487868803935,1835.6844929842512,246.26931266648137
152877086,11.85820007,3008.55592066188,548.0706071359959,2901.5827659372676,550.1730269973228
152878017,8.07970047,1077.7602587279275,375.925888867547,531.5666003405203,405.24860589308827
154375139,13.68799973,13894.676841633995,2402.691347536374,13851.929974809567,2460.534257528776
154375200,8.07180023,2208.189024687885,145.19187480239296,368.84923487539464,110.24707368335083
154375243,13.07800007,8048.030688985717,1744.6884870503009,7305.174191909262,1811.0800040010383
154618248,8.55090046,771.3815430006623,141.7454456378809,491.0315711145698,112.92568139794791
155917395,8.11439991,741.6008602201349,318.13192287803696,485.17608220925695,306.2631581155995
158233581,8.27490044,618.5898500406274,305.1415360271838,545.5926463098658,334.2779609951093
158235404,11.28499985,2768.719798803271,490.58593607150607,2657.907701206479,573.9470419197863
158343153,8.2638998,764.3119447144837,355.777533751938,551.2750905274921,402.59714314882143
159695626,8.13140011,670.1979175297311,440.70108316465837,563.4426670003188,436.69294466462446
159734503,14.08399963,17766.916747920455,3158.5197743074436,17434.036959326877,2896.5511574028997
159736750,8.01509953,690.8764925168036,447.99160639728007,569.9184061374607,431.48252982242485
159837822,8.00129986,383.34896706803454,74.09822703700944,338.2059687950565,66.01833333847082
160037571,8.41240025,620.6223595479038,281.90023166137166,521.5294511653879,305.424474441986
160037769,8.00080013,713.6759469897296,405.61820166949707,535.3834414746711,408.06442886010495
160074939,8.74349976,643.4218140208297,126.89928923690583,495.84072487100957,111.46629625784438
160078278,15.01000023,36532.37006877435,6318.630208229277,35834.03677175409,6776.811788446249
161153327,13.13300037,7909.554932555194,1418.249786186004,7931.640099810419,1409.5816774649056
161168904,8.61069965,519.615474034127,92.39081260249657,454.4267601871453,84.37661940107269
161169386,8.02820015,612.9783564009731,330.0618699859633,466.0913726082682,316.63974621168427
161171437,8.06729984,616.2922305976193,344.377806515475,488.8051304414439,324.9197882114331
161265291,8.50430012,3076.55661917706,142.62914542365323,456.84253294310895,140.57446435471036
161378663,8.26790047,480.5559435029902,94.02565720617537,375.7154915436848,71.7008274748367
161402643,13.10400009,8202.413041560141,1761.7438929157067,7662.458527627821,1623.6815646739146
164285047,8.05589962,1326.6101184014142,173.11678803279844,438.0696438065365,147.84705603248676
164328483,7.70079994,1791.6129456748115,1719.679783112944,1808.1926256537301,1756.5170509654874
165096120,10.48110008,1359.7488603678762,213.41349826401645,1277.1762812330671,224.85189633279614
166224562,15.64000034,102253.47661657646,19088.3572225751,98803.09699138683,22850.745332940194
166225976,15.00399971,37009.17028818781,7353.2217324222265,36054.15752937491,6892.332148448364
166551954,8.01669979,10061.098800975073,91.72803776316732,1482.728933623303,768.4093072562866
166629107,8.04669952,428.0199912388255,106.30908422841068,356.52799044414456,103.1661122392377
166657780,16.17399979,136123.2592308188,23350.9273242372,137755.5432230546,24635.918223969296
167004255,9.94169998,3254.975605924493,278.23287755041645,912.4181304771441,170.4244086864091
167163906,11.04380035,39623.50773441666,21601.952893225905,22189.795206124098,22282.88173464988
167203674,8.82619953,737.5358412055823,282.209526586392,588.8756641071903,263.98761950154653
167205241,8.03209972,384.23266685380685,107.10441403560577,342.1526691020188,105.31617415739281
167303382,7.52089977,379.8583529142338,82.1840800768262,270.0009759108965,52.16386651480039
167339584,8.43690014,1940.0303246952733,191.36518860899696,450.61788442476814,150.91463174505
167342439,10.09060001,1062.383882455489,188.93501419812307,959.6594203664455,191.5541692038749
167415965,8.00889969,445.20795207209727,88.72345849154142,330.2997422881423,62.795768307941394
167418898,10.24009991,1188.576211863777,222.95745595035754,1083.6703168742106,226.51483370593007
167418903,11.37860012,2560.078279382425,489.48131133929064,2416.220298826687,516.2805040526788
167551757,11.02670002,9671.740675363786,1594.5920784368716,2284.187206264305,1634.844603678801
167554511,14.67399979,24414.769311339212,4627.052078303893,25698.299065184226,4215.159608155412
167574282,10.90219975,20857.259083755565,3037.187793720903,4178.59007736182,3573.725206420544
167574667,8.18309975,2596.840190470554,208.37640948511418,391.2373014086825,116.29041895100166
167600516,10.69250011,1466.7649044249047,296.9231280195011,1360.6077843697446,267.9154872446074
167695608,11.69340038,2686.4473487478676,495.13698996823354,2488.1451168205576,431.5106053926262
167718227,10.6395998,2662.233974617706,426.6502565708784,2664.9734439535996,406.76701139100106
167720983,8.03279972,737.3591012484279,357.1914534091737,485.8840292597337,358.6750690815291
167751145,9.74409962,871.5930987072439,162.4240206249533,799.6219366017949,143.02841075995292
167794129,8.8380003,632.5523066558301,135.11769724458844,519.4853367258108,105.85253335590559
168148778,13.42029953,10768.588849464395,2066.4435790500042,10483.056954198713,2142.271823601437
168304840,13.35299969,12372.327220684012,2027.1189385831358,11840.46325351535,2295.027917648549
168442423,8.05350018,1124.4196074167062,270.7656143606403,458.0407668849416,257.1341849203206
169148174,11.50199986,5584.143131284609,1590.6596143901847,5250.34227756272,1630.385051360665
169444782,8.0385704,375.2189290389291,74.76100187633868,354.775296783939,74.84005066204944
169579145,8.68400002,1126.8939668168687,210.23217903523607,1005.0034882892189,202.6951995020041
175287632,8.14000034,443.7940324148615,78.20743104085075,361.93587332376035,70.46696567598725
175296097,8.08339977,599.6786746250996,341.28485726527185,486.907603069648,332.98904802887347
175296437,8.2166996,1465.8812046391324,154.0288726601162,405.6964370854769,156.36052510406938
175374933,8.52639961,1292.322566713448,225.785295264829,490.9526100448886,159.04948938578823
175376065,9.9364996,1975.0690212011461,383.5257070251889,1931.182863993393,377.52996319670467
175411471,8.02200031,398.8137133190502,100.56503562089057,338.03294421867855,94.31633285672338
175483980,8.64990044,996.9900983083369,170.288948718327,502.83942149898667,146.03186675282464
176935123,12.47439957,4527.105632533043,858.4701568885249,4298.885577810839,786.7652139636851
177077336,10.0685997,1147.219061889632,213.63442321045952,942.5761823101553,207.19877434857597
177079697,14.81200027,24676.874667799286,4241.007826889253,24271.220496840506,4231.036595677273
177116487,10.68859959,19138.55137040697,888.6485045726498,1966.8943153669095,1068.154939200346
177119085,8.05679989,660.6539598433901,428.2409161852686,517.4170469906801,397.833133066331
177258735,7.54120016,320.5179122996222,66.80770380438776,269.5079014539823,53.82913903748367
179201407,8.2723999,619.1200699120908,280.9723468863107,484.1785906493613,308.04813192317135
179308757,12.33230019,8679.655110866486,1908.9682772253761,5240.997356507549,1818.2642428457484
179317684,10.8718996,1788.519996424608,368.0609607741733,1668.5846901062434,310.7947080692418
179438643,10.35210037,2169.5713440496347,502.02984829725773,2063.1777894056377,425.5191329969247
179638690,11.06340027,3897.82301508457,532.8709708207118,3760.7925811208293,614.9262644771131
180412528,10.75800037,9063.931962709581,1768.99023115904,4080.856859569534,1392.9584435419117
180412699,8.96049976,682.5697145305437,139.97804606633625,544.7080717527466,121.05194162264769
183120439,11.78800011,2790.5471835118474,513.2528355765662,2681.1622423028466,492.2254880574484
183979379,8.00969982,644.658993720911,390.772045268522,489.2539947537823,377.85132847325644
188645059,7.58589983,6733.262147713652,523.2828281450821,650.2550388856412,546.1046711217848
197573462,14.47799969,26746.7646760138,4786.294779700066,26486.760708455917,4679.790690244422
197598203,8.19859982,1317.2429006722273,183.8979254192208,1862.2370387586336,834.741898991918
197598732,10.99030018,2177.0827922286994,1107.0990916155686,1925.1416316637806,1204.3613984558367
197601156,8.06960011,668.7839978724954,392.0534099578919,500.1484792950178,345.1089306821797
197614651,9.22749996,2423.1931825662923,658.0028604860731,2462.761097030277,673.1519742667879
197733707,8.12450027,3961.979619531641,2833.0531432074963,3871.0316077022076,3036.6683535954026
197734220,8.06830025,1348.8793530028765,252.03117890226702,365.23760868460363,115.30804826814472
197736350,9.18700027,2329.476820285137,406.85538136957837,1738.8268194053276,605.8103211915915
197949562,8.8132,691.406712388267,109.6671434143455,508.87110696313727,110.19203176963704
197962717,8.78320026,727.1965537120461,315.3040835635655,581.2138793449174,320.48636483832695
197963087,8.10130024,431.422235414049,82.89103990544406,356.9926197852447,69.27976887150162
197979354,14.51099968,25974.587803205945,4889.334174721119,25012.06882399564,4194.1382580206955
198076680,11.87080002,8053.3328877003505,1236.1192603383279,5780.725135649202,1239.8082322410664
200228531,8.61870003,1082.6647925389639,304.7438711235862,583.87411821072,309.8467910811761
200248099,8.03660011,1611.338189377257,155.8404572209495,355.7196302075666,90.17583868816017
200643254,8.10999966,829.1313240008838,200.68822134889496,440.6179892094343,279.9311509925685
200656263,8.37689972,610.2388870650789,389.8883454827497,541.9852663219234,374.2567276351465
200662899,8.56110001,526.066482470265,135.02932726601125,469.8223187393409,143.3607017460936
201177084,8.00590038,690.5671975917833,348.8846754229138,507.1104656417477,348.06905191422385
201233593,8.12790012,653.5843615572114,172.94004807564397,414.2348297627802,171.58310401439843
201248233,13.59609985,12191.698984472147,3877.851399926116,11361.756214856452,3704.308169541987
201248411,9.9005003,1715.5263941198143,322.37368184974406,973.7758192691571,238.44321318277642
201249058,8.26039982,423.02708744921193,76.35166149072887,395.22508365544985,76.64551915828082
201288535,8.0152998,659.6818900790405,417.37140882026904,555.6086532752968,444.5691309278952
201289286,11.5770998,4628.775292886148,650.0495624141221,2792.8863281660456,631.862130763454
201292296,10.90079975,7647.891425988008,559.0284844795727,2152.262198359628,592.4926602747067
201292545,11.44830036,2238.853407254185,371.9934248208601,2178.0447852306597,387.29282248427137
201334108,8.09449959,1166.43953223018,264.7564558173885,438.22863835138673,278.3799165003202
201642601,13.16860008,7840.7147192435295,1543.2049358942108,7737.988935830744,1506.1980303599066
201687177,8.0024004,793.650777602125,225.785295264829,399.53166383657765,211.43802168555143
201690280,15.52700043,57177.27609400883,10371.807645652621,55973.13958908955,9060.457316142585
201730948,15.16829967,30969.43573234828,5310.858972534518,30319.210653544327,5708.73954766907
201749918,8.14939976,469.3329562236817,181.77704593336722,393.7144810857413,154.09109388703337
201753334,8.09300041,419.7573982418543,82.36082003398067,344.0532989250527,78.17223384095155
201792346,12.33290005,9025.0491721356,1698.2058783186767,4656.6804998362395,1442.9213391977075
201795994,11.1303997,1798.329064046681,285.9652506759243,1748.3122463517934,291.2069589184256
204543724,8.08520031,492.22078067518487,205.1509052670452,397.27682014655204,178.85277957606226
204544744,8.11929989,612.4039515402211,320.07606240673607,492.7703958947743,330.93551603534326
204571494,8.51329994,3840.559268966524,256.14038290610836,602.7511236435915,230.06016108276714
206285518,8.57040024,1393.1527122700702,221.7202762502763,519.7059129269735,250.5266854047888
206354321,9.87057018,1016.3431236167507,195.3418376449724,905.3255155897486,156.1308723241187
206361691,8.34080029,502.4716981901439,92.16988765605349,401.4042753651145,75.75945360799113
206408374,8.31004047,514.3574603087817,226.49225509344683,458.8199785503004,231.02236277830667
206461701,9.68290043,840.3984962694809,156.32649210312425,776.4081589787204,160.51896194979366
206462125,15.97200012,79194.87718147274,14827.598705473838,80277.33090738437,12752.30160788816
206480502,8.35077,511.2203260692899,97.3837163921102,434.02010209405216,100.94737724429686
206482194,15.45899963,46845.1023837481,9029.644411021614,47776.41558330286,9046.674394501953
206497582,8.20919991,784.9021497229788,456.87278924429194,591.3810649424548,439.25785626876655
206534188,8.03689957,697.857720824405,406.1484215409605,547.0078447333482,425.9901310524882
206535600,12.96800041,7167.070372549286,1275.4439008051966,7157.026176534051,1413.1641077292481
206537793,11.23869991,5172.118106168263,1358.511680667795,2762.7772432296656,1481.2208212134553
206541995,16.01530075,77524.02181152372,12437.544264874008,81291.2614998608,14080.247063725135
206546422,8.28979969,1604.798810962542,107.67881889635778,450.37084846675594,141.42489294829576
206549835,8.07079983,2215.346992952641,304.3903912092773,358.81171916324337,103.82559135168171
206592394,7.91090012,8874.466728639994,510.7784761764038,656.4340056316506,531.3472390276352
206595483,8.01920033,934.4241534756562,207.49270969934187,407.7676005737023,204.3701394059083
206598581,8.23390007,538.9684993425409,256.3613078525514,455.37030464097097,277.71976106709616
206605688,8.29870033,1511.745223520716,247.61267997340542,1511.0738262770496,261.5894072851673
206609630,12.55949974,6057.762031469287,2855.764227701845,5508.171066051296,3024.51121000507
206626993,7.88950014,3809.9832563788013,152.17310310999434,419.7161609338108,193.13192754171493
206651551,8.01910019,506.3599772475422,250.70562922360853,426.1551522301827,249.97786338263694
206652542,8.40120029,643.2892590529639,387.94420595405063,543.075746661071,368.2362526417279
206668402,8.16600037,560.265664179654,264.0494959887707,463.8364464651944,273.6033900421931
206691359,8.21749973,565.6562328728651,273.23997376080285,454.1920476818643,263.66501769354113
207072109,8.33349991,741.2473803058261,346.14520608701963,544.4930049914767,359.20080739039645
207077681,12.31190014,4239.81483217846,972.9534641353296,4156.931708098462,929.7046168691148
209035793,7.34453011,24596.723097229737,1918.865714826026,2011.7869142784205,2005.5506855008648
209301512,8.88903999,2329.0349703922507,373.6282694245389,2319.481121898991,395.00844747766297
209319622,8.05970001,562.5190986333733,269.4400646819819,433.9601765451458,246.89515061834578
209362175,7.18340015,6131.374223624121,3690.772155278115,4529.086325166188,3735.275668808686
209376399,8.03460026,864.6118703996426,347.7358657014098,481.4592516003236,305.8693612649199
209395921,8.02019978,870.0908090714311,337.39657820787363,503.7952348461823,346.6954103008075
209397773,12.29100037,4571.202251843082,883.4346758365931,4431.523928112153,887.0717198194826
211335296,8.0777998,615.8503807047332,256.8915277240148,450.7969921277532,257.9657615009718
211404370,8.56439972,645.807803442415,104.63005463544326,446.11234432971736,79.0354046218578
211411166,8.15789986,1738.944438442781,159.9054762355022,376.6479175486295,110.92927422841898
211433060,8.00570011,628.9733225234522,203.2509507276347,601.9856686620318,208.67225737923823
212253103,8.22369957,514.4016452980702,212.08794858535796,424.11069804312405,216.31181027892197
212259262,8.31910038,764.0468347787521,473.3096052596572,583.4812991223099,438.8482966225617
212320065,11.01599979,23471.33142004868,2426.7279817093813,3493.09319758493,2529.995003972094
212347401,8.03380013,522.6642382950415,245.3150605303974,434.59228682108767,236.6468261792764
212352349,15.64599991,62599.657979507814,11098.208869557473,63903.05327052659,11465.284582631968
214567611,8.09840012,695.206621467088,247.25920005909646,447.62227119820756,261.12915365117357
214568651,8.59570026,742.6612999630618,383.17222711088004,583.2094218052142,362.1685503682178
214912513,8.12129974,968.0047453350046,305.6717558986472,466.6473678585377,314.0470973124583
214913582,9.41679955,1080.1020631602241,192.73492327694404,735.0286819739342,160.13609874514887
215113416,8.83609962,568.0422222944503,107.28115399276024,500.86698067465335,95.20856389860626
218878156,8.16600037,972.0697643495573,90.84433797739499,417.90054954579597,112.3431011219428
218902449,8.03450012,422.58523755632575,85.63050924133827,334.30077425469585,61.13017652734017
218910850,8.11559963,937.4287327472822,520.4991738198994,674.9812356847103,543.8788423472957
218911792,10.09300041,3121.0509033906965,668.6072579153409,2509.0887311174547,610.5819684516174
219122151,11.19349957,2514.2584454901303,405.61820166949707,2312.9346631950893,404.1229985091048
219137894,8.08250046,1185.3948926349965,193.1767731698302,401.5866411874806,187.73464945664037
219164808,9.66460037,906.9852751274256,237.98035230848706,874.9077756526827,263.70034734530685
219175812,8.23009968,876.7185574647234,384.1442968752296,574.0621389357979,401.2375671209457
219200215,8.05459976,484.8860724532746,110.10899330723167,351.37668264932637,103.0075884454856
219212899,10.64529991,33756.80159663135,875.1278978503333,1835.9665573600205,956.8051952923254
219260541,8.0486002,8804.38933562825,106.22071424983343,902.7634388648322,414.35185667226125
219303172,8.00699997,1191.580791135403,234.35718318682055,399.36723388368443,215.48434740201222
219304041,16.18700027,84595.254942306,20291.735405850566,84739.3355707308,19850.122608931375
219304704,16.17900085,94096.9717788872,17409.681109521996,92151.9284339602,19622.178328992806
219315573,11.55630016,2723.2092598359964,495.7113948289856,2536.019028284687,476.3390030077378
219321172,8.38710022,1111.2524806086985,317.1598531136874,565.6352473180131,389.80941722390844
219325050,8.1906004,1411.710407771289,145.8104646524336,397.5100299886338,128.72584047406073
219327284,8.01420021,405.79494162665156,69.45880316170474,331.9623036779182,67.27387122871414
219328436,8.00759983,407.38560124104174,76.57258643717195,355.1482765466959,115.66921581886993
219338105,8.13669968,665.2491987294061,383.9675569180751,523.0313045828431,392.94419715328297
219338557,9.9762001,1016.431493595328,202.1021410061307,945.2936608406559,165.73789482159953
219401954,9.64700031,846.4960247913099,151.90799317426266,778.177753573713,130.31495287804867
219925222,8.12909985,2045.9417440200864,156.32649210312425,618.4119116622177,262.55436179032455
219927265,8.03190041,378.1351383319778,70.43087292605429,332.3117545324676,69.0057974430408
219974863,12.39999962,6432.892590529638,1820.421558690989,5269.140497492038,1938.2548393323236
220372452,14.11800003,16583.245069867717,2858.15021712343,16637.264306035093,2873.588171024125
220373696,8.05039978,641.0358245992444,214.385568028366,415.84482788430574,225.3336237746968
220411786,8.0557003,1014.1338741523199,211.29261877816288,996.4273953765825,170.64938489740967
220414682,8.71469975,518.5550342912002,108.87181360715043,477.9128741067433,96.60554616568193
220424363,8.89999962,828.7336590972862,419.93413819900877,692.7353735704455,423.01880714328337
220432563,11.30020046,14899.35512807855,1364.3440992538922,2562.963058902159,1434.3340319600206
220473309,8.45969963,21062.277434054744,506.80182714042826,703.3173150608378,544.076618831741
220476769,15.56999969,51926.28778196039,9489.875259451843,52757.034381819234,9581.28543608124
220477045,8.00979996,6445.529497466183,77.41210123365565,390.08847872387264,150.95050694738467
220488137,12.36999989,4367.332711265407,880.5184665435444,4313.722750708905,842.9258744834789
220490324,8.02079964,615.5410857797128,200.68822134889496,434.76337358178836,214.67008841741193
220492687,8.02709961,752.5587375637118,404.822871862302,546.7965477946902,399.0553338036278
220508128,8.2489996,4285.413741124312,178.5073567260096,728.3161983785194,378.6156621607497
220523140,8.00640011,766.8746740932235,339.42908771514993,472.42187825470387,342.7035184252659
220539110,10.03390026,9960.003545482718,4995.289779035221,5534.7047313471485,5260.559180254628
220554352,11.54580021,2316.1771385092634,392.18596492575773,2168.789612006878,385.64966529910964
220556072,8.09259987,3490.7908937578372,71.75642260471278,356.9222262787409,102.98740535836842
220561605,11.2784996,2036.9280062052085,356.9705284627306,1938.9405609700548,315.7674947993262
220565588,8.02750015,856.2167224348054,480.6443134815675,586.3991641678003,500.99576723828187
220567752,12.21399975,3913.685426239184,754.9005419960084,3685.1279506573587,785.0073519641786
220571386,8.07740021,428.5943960995775,101.62547536381734,345.50763874677284,81.53347915260095
220573709,14.9460001,25493.678379788646,4961.134782315121,24992.224243034703,5236.435344260591
220576880,16.07889938,65571.3194341137,11707.519871847491,64690.86282059666,11389.317068729171
220578510,13.4048996,7196.674315372658,1292.764416606334,7159.662025480689,1309.1486967528363
229042207,8.09300041,812.4735830390754,92.92103247395995,765.492529497367,78.59650883076122
229061843,8.15719986,671.3467272512352,397.3997936618145,544.1620554297696,409.691420502277
229806012,8.24120045,433.719854857057,82.00734011967174,365.1943354142769,74.83045144815901
229807000,10.79880047,19499.542732894966,23645.06679793152,24573.668935182424,24522.5809282189
229807051,12.5024004,5812.181861003157,1638.9096226933534,4703.118368212712,1511.1663191100004
230954760,8.21660042,426.4735166137239,84.21658958410255,375.9848944492073,71.05470733612184
230956346,8.20730019,2238.4557423505876,193.00003321267576,410.9223995852932,157.75387538378737
230962153,8.0145998,381.22808758218093,81.30038029105388,342.95123192762645,69.789087095419
230983365,8.30700016,53040.01462196925,44863.14050421792,46190.631342714805,43793.01617238914
231020638,11.15400028,27850.505708443434,3747.5056815246976,4637.412135838504,3822.3497455620845
231020717,8.14009953,696.6647261136123,413.39475978429357,546.6091735153868,418.5423426329066
231091547,9.01990032,735.5033316983059,259.630997059909,642.5014156760177,284.38718429786894
231097055,10.57260036,1366.9068286326321,260.8239917707017,1313.9176572170882,212.20289262430296
231262665,8.56949997,488.1999466499209,88.9443834379845,439.3279633023497,75.81085728515338
231263500,9.72859955,4252.893589007891,784.1510049050725,4137.032399774198,620.2323952105318
231267979,10.67599964,1749.3720959148943,463.7656475733161,1586.3027989511595,479.97392324787273
231629787,14.00199986,85991.05875393338,121267.77979710384,94472.08560362092,119324.02610601077
231630645,9.87749958,2376.2687239417814,320.5179122996222,2376.306852307346,336.7914788342517
231641537,8.12059975,989.1251702149632,193.1767731698302,545.3855072395352,226.51093349473652
231663901,12.40690041,4563.955913599749,1209.8291917116014,4425.594542373816,1353.1938056000579
231670397,9.86380005,1076.8323739528664,210.40891899239054,974.2030332282442,203.51582277080718
231694736,8.2098999,464.91445729482007,92.96521746324856,367.41579502795975,69.63589679372011
231702397,13.08399963,8914.056479042596,1583.6783860825833,8905.354792367147,1523.2927368352432
231708574,8.0777998,992.4832294008979,489.3929413607135,616.4627352177337,490.071485243116
231712555,8.74619961,1027.7428508532137,281.37001178990823,574.9800988837707,195.89121602364415
231721925,8.07699966,1622.2518817315454,189.6419740267409,382.89972446165643,115.62068579151459
231728511,11.49660015,3077.3961339735442,607.808712654205,2976.0440285869163,543.5569752777828
231729342,8.01039982,360.5495125951085,72.3750124547534,327.8659386824645,63.10843087121253
231733039,12.23589993,6193.67505852107,1172.669615719875,4812.867979332992,1077.4012041119481
231799463,18.43000031,3598688.5167211527,516440.5174438041,1252617.6816594307,615352.8514562935
231815113,12.95590019,6501.909543798457,1219.77081430154,6578.975442696126,1242.035838422966
231815570,8.0880003,867.9699295855775,415.29471432370406,551.259724505287,422.8010140494363
231828422,8.0024004,377.51654848193715,94.99772697052491,340.7104983831011,85.62387831594702
231835378,11.39509964,3099.488628617852,884.5834855580972,2642.325713472905,892.3894190457952
231853979,8.04360008,598.4414949250184,361.3448424023036,478.4221671595717,370.3013997774038
231864125,9.85369968,1503.350075555879,276.6864029253149,1471.9449375225574,287.4404960841966
231910539,12.06900024,8116.826717308092,7023.027307468397,8072.433613315425,6672.160375979431
231912935,10.50109959,1402.7850399349884,254.0636884095434,1267.2394902374515,228.2786443934321
231914259,10.07929993,23270.64319869978,3837.9081696092067,4773.526953773235,4539.013314853883
232064019,9.03129959,1818.3006792051356,521.5596135628261,1807.5399798458805,495.97445750374726
232070689,8.78849983,865.8490500997239,279.9560921326725,823.815670670662,275.92075480596185
232073911,10.32359982,3173.012450794109,1001.6737071729302,3129.1103447963496,905.2710147896769
232074599,8.01889992,1280.1275096697898,170.20057873974977,375.5395248754489,150.76196437309082
232077453,11.45650005,2258.3831725197533,421.78990774913063,2133.64238128223,369.506443627824
232084518,15.91600037,73517.45953779986,13621.481052862482,74708.761818396,13310.405753182542
233961805,8.13020039,600.4298194430061,325.20152116421554,473.1805929739702,312.72704286920583
233962972,8.01949978,638.0312453276185,384.5861467681157,476.6910256722682,342.59854258872883
234287962,15.54020023,59692.506609263306,10694.888287330983,56899.50006132261,11253.940463535733
234288007,9.27280045,2476.480279648363,702.5413296889982,2323.037922128016,634.4079051266256
234290432,10.43780041,21356.54946271693,639.6219049420088,1823.986243833879,895.0837765947516
234295068,13.4989996,10271.94956986035,2007.8100982640108,10261.356349350759,1821.521139965646
234299744,8.02250004,732.7196773731231,396.7812038117738,556.1793021352239,420.6688319165208
234306874,8.0,475.60722470266523,212.61816845682137,392.19417335859066,214.5516566738205
234307350,15.89120007,66711.99911758861,11336.807811716,65824.01003108242,11379.161291672208
234345288,9.78059959,900.1366017876901,162.60076058210777,788.8986586045404,147.7112531785407
234490176,10.66889954,4321.998912255287,1436.5423717514911,4376.565691532153,1325.0702607491403
234490974,14.27830029,16160.792387279258,3128.9600164733592,16178.147095160362,2857.10504812783
234502511,8.19760036,497.7880893255505,239.4826419443,434.37820872540004,242.55773531431697
234506911,10.76819992,20266.859256881075,841.1054560980987,1986.0608477786025,942.2327155935038
234509975,11.42010021,2525.3488778015726,588.455687345791,2276.150390115696,493.06440089651
234516309,10.63599968,1480.3738811257986,267.1866302282624,1372.9012294170002,241.83200927266375
234519192,8.06739998,457.93322898721874,124.42492983674335,359.939219888949,114.25772172594388
234522714,8.04030037,494.1649202038841,135.7362870946291,348.3019670093407,109.03235783209006
234526939,11.10060024,4025.0757842357852,2244.9067507867253,3398.2183868281204,2344.403612674646
234968587,8.13290024,449.44971104380437,192.6465532983668,415.72101039677176,188.01874835269786
234989679,8.20330048,1266.6510879367618,242.48722121592593,491.5880458047785,330.0705465263878
234993582,8.09739971,554.6983555292883,280.04446211124974,453.8300436362386,258.0599809692147
234994474,9.2297802,904.5551007165517,175.32603749722924,689.389878990565,153.50427515294643
235009501,8.26920033,1342.0748646524296,198.3022319273097,433.0362173054472,164.2573847792742
235037404,8.22360039,513.8714254266068,241.42678147299915,442.2476340103213,249.58724778570223
235040784,8.75889969,1362.532514693059,229.93868425795893,552.0533020296605,255.61195489599635
237310691,8.30210018,985.5020010932965,149.16852383836843,416.0851347733659,147.2146995133192
237311444,8.55220032,1190.4319814138987,184.95836516214757,459.0237115188637,109.36889045765605
237312965,8.23989964,475.9607046169741,176.38647724015604,415.533471307911,192.1370249992841
237313246,14.37380028,16572.640672438447,2818.7372066779844,16568.542029718115,2798.6933399074705
237314211,10.88199997,1812.4682606190383,337.21983825071914,1715.6929637356766,344.24391911702406
237320326,12.00300026,3243.178213784432,825.6407098470831,3199.5356628741933,818.67475919943
237336864,9.23649979,13144.857573406178,1260.1558945113352,1311.3286388442957,1298.5542644968896
237337945,9.92790031,1181.5066135775983,206.96248982787847,949.6645488998137,179.91535185313174
237338096,14.50300026,19608.768026416423,3202.2629137031736,19094.72453718336,3453.1507417167245
237883772,13.09060001,7844.205333397331,3103.200167718096,7648.60005680816,3170.4183145172765
237885807,11.46510029,9794.84005552187,5783.99183783702,6755.874267881753,6056.516871440715
