ticids,tmags,teff,rad,sec,default,defaultcrs,hard,hardest
268644785,10.682,6505,1.522,34,3869.989,3787.387,3787.387,3786.043
268644785,10.682,6505,1.522,35,4212.737,3880.206,3880.206,3845.070
268644785,10.682,6505,1.522,36,3772.857,3724.327,3724.327,3723.575
268751602,9.977,7319,1.807,30,2386.067,2244.607,2244.607,2240.137
268752640,15.723,0,0.000,30,144078.199,144075.212,144075.212,144075.212
268765764,8.192,6754,1.641,30,1002.716,907.970,907.970,887.469
268766053,11.762,4960,0.859,30,6900.620,6828.585,6828.585,6827.530
268859820,8.258,6590,2.076,30,1058.283,952.790,952.790,932.596
268862481,11.572,3366,0.863,30,33992.536,34480.528,34480.528,34469.486
269079069,8.091,0,0.000,32,4036.112,4241.172,4241.172,4089.532
269400980,11.205,6832,2.865,34,4583.387,4483.891,4483.891,4478.174
269400980,11.205,6832,2.865,35,5149.962,4740.995,4740.995,4569.866
269478149,8.031,4202,35.981,34,932.970,841.899,841.899,839.491
269478149,8.031,4202,35.981,35,1168.604,895.370,895.370,861.803
269504859,8.051,4796,11.785,30,1114.654,974.582,974.582,908.865
269573233,8.910,4603,11.549,30,1848.148,1486.782,1486.782,1414.354
269594456,14.684,3495,0.496,30,70960.608,70775.350,70775.350,70775.350
269615773,8.213,4182,32.920,32,1234.519,1001.196,1001.196,935.797
269633656,8.921,4860,10.867,27,1827.833,1418.163,1418.163,1389.618
269634384,10.722,3295,0.251,32,3922.200,3637.169,3637.169,3575.336
269855226,16.241,31000,0.180,27,213861.089,213439.986,213439.986,213407.071
269940893,8.078,6022,0.937,27,1189.555,1019.168,1019.168,982.264
270023217,8.088,5057,10.151,35,1280.660,994.770,994.770,907.795
270034740,8.021,5094,10.107,27,1070.158,920.652,920.652,863.377
270093305,8.071,5175,9.991,34,1119.566,945.885,945.885,877.014
270093857,16.357,0,0.000,34,335877.679,335101.575,335101.575,335101.575
270201185,8.364,3798,58.396,27,1127.664,1057.502,1057.502,1009.126
270245472,8.161,4711,19.457,27,978.050,916.303,916.303,915.173
270262946,8.012,4167,44.058,36,1021.386,880.912,880.912,849.040
270265299,8.123,4557,17.342,36,1170.640,991.218,991.218,959.109
270298604,10.534,3453,0.428,28,5254.874,4335.137,4335.137,3969.096
270341214,8.878,6680,1.469,27,1436.689,1339.067,1339.067,1324.408
270341214,8.878,6680,1.469,28,1396.451,1305.392,1305.392,1303.092
270357196,10.462,3868,0.581,28,4155.592,3178.789,3178.789,3100.281
270376470,8.208,4745,10.604,29,1350.784,1071.625,1071.625,1005.155
270380474,13.913,50000,0.147,31,37934.202,37835.625,37835.625,37835.625
270380593,10.731,4936,0.847,31,4009.163,3703.335,3703.335,3655.141
270409882,8.347,4725,11.154,29,1437.788,1105.458,1105.458,1062.054
270410795,8.331,4981,5.409,29,1310.783,1020.439,1020.439,982.976
270415707,8.153,3671,0.449,31,1244.200,1029.137,1029.137,966.652
270417193,8.058,7384,1.656,31,1054.888,918.165,918.165,840.246
270458895,8.206,5927,1.881,29,1203.986,952.430,952.430,915.034
270468559,11.560,5859,1.414,34,6108.519,5742.071,5742.071,5681.680
270469963,8.054,3969,50.013,34,1178.445,946.710,946.710,871.807
270477734,8.058,8421,1.589,31,1068.596,907.724,907.724,835.609
270501383,8.055,6308,1.370,28,1152.894,907.953,907.953,858.458
270503578,10.024,3319,0.292,28,3390.421,2503.802,2503.802,2392.816
270562073,14.326,50000,0.147,34,46270.544,46202.414,46202.414,46192.310
270577687,11.330,3665,0.530,31,6212.505,6097.061,6097.061,6093.179
270577687,11.330,3665,0.530,32,5159.567,5077.666,5077.666,5071.229
270577687,11.330,3665,0.530,33,4783.015,4724.218,4724.218,4717.754
270577687,11.330,3665,0.530,34,4864.858,4705.849,4705.849,4700.129
270627532,11.125,3471,0.386,27,4875.041,4788.867,4788.867,4788.867
270627532,11.125,3471,0.386,28,4992.763,4892.917,4892.917,4892.917
270627532,11.125,3471,0.386,31,4313.619,4172.843,4172.843,4171.914
270627532,11.125,3471,0.386,32,4553.700,4460.372,4460.372,4454.679
270627532,11.125,3471,0.386,33,4216.784,4165.496,4165.496,4165.496
270627532,11.125,3471,0.386,34,4353.978,4193.462,4193.462,4186.969
270674067,16.828,0,0.000,31,573277288.116,5472774.858,5472774.858,5532483.083
270674067,16.828,0,0.000,32,463944.928,464074.514,464074.514,464074.514
270674067,16.828,0,0.000,33,360984.736,361781.558,361781.558,361781.558
270674067,16.828,0,0.000,34,13207093.572,37798929.584,37798929.584,37800714.298
270678609,8.061,4942,10.419,34,1373.936,1215.271,1215.271,1159.941
270836958,8.011,4442,89.477,35,1173.764,961.935,961.935,906.019
270836958,8.011,4442,89.477,36,989.234,935.371,935.371,925.574
270885851,8.321,7416,3.354,33,6663.339,6737.184,6737.184,6724.763
270986100,8.070,5134,8.516,36,1109.982,895.025,895.025,858.876
271058763,8.244,7171,2.060,35,1651.075,1533.332,1533.332,1487.619
271202390,8.080,4976,11.175,34,1193.756,969.994,969.994,933.294
271204416,10.939,3182,0.229,34,7113.028,6611.033,6611.033,6437.238
271310754,7.147,7357,1.404,34,7765.062,8076.781,8076.781,8094.738
271498836,8.042,4633,24.265,34,1192.159,957.967,957.967,900.589
271581073,10.589,5804,1.560,27,3429.304,3338.862,3338.862,3338.862
271595936,8.075,4220,21.805,27,990.189,903.742,903.742,900.966
271595936,8.075,4220,21.805,28,1047.741,912.516,912.516,906.328
271595936,8.075,4220,21.805,30,968.259,890.899,890.899,887.415
271595936,8.075,4220,21.805,31,932.709,886.031,886.031,880.490
271595936,8.075,4220,21.805,32,963.531,887.921,887.921,885.034
271595936,8.075,4220,21.805,34,1005.033,891.087,891.087,882.377
271595936,8.075,4220,21.805,35,1223.109,992.961,992.961,915.920
271595936,8.075,4220,21.805,36,972.520,895.436,895.436,889.302
271596418,10.711,5670,1.369,27,3390.144,3239.041,3239.041,3235.361
271596418,10.711,5670,1.369,28,3501.324,3296.872,3296.872,3283.727
271676379,8.324,4787,9.836,34,1126.230,1015.873,1015.873,1009.104
271676379,8.324,4787,9.836,35,1392.521,1163.249,1163.249,1043.931
271698614,8.087,4187,29.375,27,978.557,877.531,877.531,874.882
271698614,8.087,4187,29.375,28,1132.210,996.851,996.851,987.351
271698614,8.087,4187,29.375,29,1106.308,1002.669,1002.669,990.792
271698614,8.087,4187,29.375,30,1004.048,935.324,935.324,931.319
271698614,8.087,4187,29.375,31,926.151,867.977,867.977,865.876
271698614,8.087,4187,29.375,32,941.019,887.800,887.800,878.430
271698614,8.087,4187,29.375,33,957.124,893.095,893.095,888.184
271698614,8.087,4187,29.375,34,1056.076,968.867,968.867,957.394
271698614,8.087,4187,29.375,35,1213.859,987.762,987.762,898.641
271698614,8.087,4187,29.375,36,974.004,875.874,875.874,871.542
271723402,8.682,4766,11.403,27,1500.397,1387.165,1387.165,1224.763
271723402,8.682,4766,11.403,29,1357.177,1218.644,1218.644,1214.376
271723402,8.682,4766,11.403,30,1291.834,1201.640,1201.640,1197.486
271723402,8.682,4766,11.403,31,1286.228,1223.908,1223.908,1220.515
271723402,8.682,4766,11.403,32,1298.177,1202.553,1202.553,1195.727
271723402,8.682,4766,11.403,33,1510.487,1218.064,1218.064,1211.435
271723402,8.682,4766,11.403,34,1370.688,1218.463,1218.463,1205.875
271723402,8.682,4766,11.403,35,1572.672,1256.607,1256.607,1198.513
271723402,8.682,4766,11.403,36,1315.992,1211.982,1211.982,1193.344
271893367,10.903,5983,1.680,27,3960.644,3829.355,3829.355,3809.394
271893367,10.903,5983,1.680,28,4120.054,3904.668,3904.668,3888.422
271893367,10.903,5983,1.680,29,4071.687,3959.462,3959.462,3956.732
271893367,10.903,5983,1.680,30,3950.795,3878.408,3878.408,3878.408
271893367,10.903,5983,1.680,31,4085.130,4016.950,4016.950,4016.950
271893367,10.903,5983,1.680,32,3913.523,3851.927,3851.927,3851.233
271893367,10.903,5983,1.680,33,3831.467,3748.844,3748.844,3746.933
271893367,10.903,5983,1.680,34,4013.388,3892.481,3892.481,3873.475
271893367,10.903,5983,1.680,35,4236.147,3891.481,3891.481,3789.987
271893367,10.903,5983,1.680,36,3783.139,3677.705,3677.705,3676.761
271972426,12.220,0,0.000,29,17715.509,17580.615,17580.615,17577.703
271972426,12.220,0,0.000,30,17852.416,17765.737,17765.737,17765.737
271972426,12.220,0,0.000,31,18195.107,18131.659,18131.659,18131.659
271972426,12.220,0,0.000,32,18729.092,18625.872,18625.872,18625.872
271972426,12.220,0,0.000,33,17126.560,17039.243,17039.243,17039.243
271972426,12.220,0,0.000,34,17454.523,17314.021,17314.021,17309.162
271972426,12.220,0,0.000,35,17239.216,16815.413,16815.413,16798.319
271972426,12.220,0,0.000,36,17015.663,16893.836,16893.836,16893.836
272086159,13.400,3262,0.322,27,23373.213,23338.435,23338.435,23338.435
272086159,13.400,3262,0.322,28,22578.326,22394.126,22394.126,22389.032
272086159,13.400,3262,0.322,29,23451.157,23488.718,23488.718,23483.369
272086159,13.400,3262,0.322,30,22869.345,22763.289,22763.289,22763.289
272086159,13.400,3262,0.322,32,20964.433,20926.144,20926.144,20926.144
272086159,13.400,3262,0.322,33,19623.415,19592.722,19592.722,19592.722
272086159,13.400,3262,0.322,34,24131.486,24167.489,24167.489,24167.489
272086159,13.400,3262,0.322,35,23287.777,23189.572,23189.572,23189.572
272086159,13.400,3262,0.322,36,17631.058,17607.697,17607.697,17604.574
272088627,8.010,5253,6.257,27,945.015,845.205,845.205,842.015
272088627,8.010,5253,6.257,28,994.787,848.973,848.973,840.230
272088627,8.010,5253,6.257,29,1040.897,939.478,939.478,934.805
272088627,8.010,5253,6.257,30,884.367,828.612,828.612,822.265
272088627,8.010,5253,6.257,31,873.815,832.995,832.995,832.473
272088627,8.010,5253,6.257,32,889.762,832.082,832.082,826.428
272088627,8.010,5253,6.257,33,902.205,826.655,826.655,821.069
272088627,8.010,5253,6.257,34,967.387,844.289,844.289,835.028
272088627,8.010,5253,6.257,35,1158.862,917.320,917.320,853.875
272088627,8.010,5253,6.257,36,1713.190,1695.072,1695.072,1691.746
272128326,8.735,4990,10.738,27,1389.451,1258.841,1258.841,1251.113
272128326,8.735,4990,10.738,28,1416.335,1266.307,1266.307,1259.127
272128326,8.735,4990,10.738,29,1566.627,1471.518,1471.518,1211.001
272128326,8.735,4990,10.738,30,1304.652,1231.416,1231.416,1229.382
272128326,8.735,4990,10.738,32,1324.330,1233.059,1233.059,1223.331
272128326,8.735,4990,10.738,33,1343.648,1218.782,1218.782,1216.631
272128326,8.735,4990,10.738,34,1387.719,1214.848,1214.848,1209.071
272128326,8.735,4990,10.738,35,1675.472,1358.207,1358.207,1254.007
272128326,8.735,4990,10.738,36,1296.736,1195.487,1195.487,1192.940
272194883,10.206,4785,3.019,30,2667.159,2590.373,2590.373,2585.464
272194883,10.206,4785,3.019,33,2531.289,2458.633,2458.633,2455.841
272194883,10.206,4785,3.019,34,2688.645,2535.762,2535.762,2532.102
272194883,10.206,4785,3.019,36,2658.732,2520.009,2520.009,2514.658
272232401,8.945,3397,0.388,27,4038.817,3995.504,3995.504,3988.567
272232401,8.945,3397,0.388,30,3487.193,3431.533,3431.533,3407.001
272232401,8.945,3397,0.388,33,3740.379,3715.712,3715.712,3688.129
272232401,8.945,3397,0.388,34,3474.776,3452.244,3452.244,3441.866
272232401,8.945,3397,0.388,36,2435.952,2358.159,2358.159,2341.096
273307549,8.007,6378,3.426,27,877.868,808.027,808.027,788.806
273365294,8.152,4524,8.092,27,989.730,936.160,936.160,924.563
273369281,12.413,2908,0.138,27,12192.586,12109.399,12109.399,12106.675
273369281,12.413,2908,0.138,28,11988.402,11896.213,11896.213,11896.213
273416539,11.168,3459,0.556,27,6846.245,6910.134,6910.134,6910.134
273416539,11.168,3459,0.556,28,8067.307,8072.386,8072.386,8067.156
273420262,8.003,4832,10.792,27,891.545,842.143,842.143,840.654
273420262,8.003,4832,10.792,28,903.529,841.708,841.708,839.908
273472870,8.102,4047,25.490,27,961.213,910.840,910.840,908.937
273472870,8.102,4047,25.490,28,949.827,873.295,873.295,869.504
273512747,10.984,3283,0.378,27,5044.214,4940.726,4940.726,4773.972
273512747,10.984,3283,0.378,28,6115.562,6018.622,6018.622,5897.508
273604791,8.100,4145,43.563,27,1152.933,1094.984,1094.984,1093.590
273604791,8.100,4145,43.563,28,926.792,841.911,841.911,840.338
273733875,8.244,4693,10.830,27,1041.784,971.145,971.145,961.515
273864083,9.483,3588,0.321,29,1918.263,1765.505,1765.505,1763.986
273879812,8.063,7069,1.858,30,1144.677,1077.576,1077.576,1070.619
273985865,10.592,5547,0.823,27,3816.776,3666.934,3666.934,3470.945
273985865,10.592,5547,0.823,28,3561.239,3419.753,3419.753,3403.066
273986610,8.253,4877,10.585,27,1042.536,956.897,956.897,952.719
273986610,8.253,4877,10.585,28,1064.347,960.408,960.408,957.422
274037031,8.071,4961,7.864,31,1195.730,923.813,923.813,883.702
274143051,8.006,4131,29.629,34,1234.362,1011.487,1011.487,908.625
274151135,10.281,4664,0.756,27,3205.626,3067.296,3067.296,2990.082
274211446,10.147,7309,2.453,31,4749.956,4550.073,4550.073,4490.535
274998672,8.307,0,0.000,36,1570.341,1554.647,1554.647,1553.267
275180211,8.626,6335,1.684,35,1385.881,1197.029,1197.029,1112.528
275250511,8.714,3973,54.035,35,2118.686,1927.120,1927.120,1865.426
275294326,8.105,3830,44.612,35,1280.823,988.307,988.307,916.216
277018227,12.833,3390,72.458,28,19505.220,19341.216,19341.216,19335.113
277018227,12.833,3390,72.458,29,19372.874,19253.196,19253.196,19249.566
277018227,12.833,3390,72.458,30,17928.322,17852.200,17852.200,17611.539
277018227,12.833,3390,72.458,31,17829.128,17733.160,17733.160,17733.160
277018227,12.833,3390,72.458,32,17942.898,17854.581,17854.581,17854.581
277018227,12.833,3390,72.458,33,16667.560,16550.754,16550.754,16543.378
277018227,12.833,3390,72.458,34,18012.055,17941.102,17941.102,17941.102
277018227,12.833,3390,72.458,35,19486.854,19210.122,19210.122,19165.850
277018227,12.833,3390,72.458,36,16022.540,15945.322,15945.322,15938.915
277072842,9.187,4751,10.705,27,1651.093,1563.678,1563.678,1557.809
277099925,10.721,0,0.000,27,7648.437,7487.044,7487.044,7481.938
277099925,10.721,0,0.000,28,7606.563,7421.865,7421.865,7379.819
277108325,12.083,11675,30.127,27,7829.198,7731.807,7731.807,7707.372
277108325,12.083,11675,30.127,28,8839.070,8670.025,8670.025,8666.493
277108325,12.083,11675,30.127,29,8546.073,8443.557,8443.557,8441.553
277108325,12.083,11675,30.127,30,8906.916,8827.944,8827.944,8826.405
277108325,12.083,11675,30.127,32,9233.461,8888.041,8888.041,8863.882
277108325,12.083,11675,30.127,33,8746.645,8592.231,8592.231,8578.128
277108325,12.083,11675,30.127,35,8486.053,8109.523,8109.523,8065.623
277108325,12.083,11675,30.127,36,8075.408,7983.329,7983.329,7980.458
277291895,8.122,4330,41.697,28,1073.594,962.436,962.436,958.123
277291895,8.122,4330,41.697,29,1056.668,940.633,940.633,931.063
277291895,8.122,4330,41.697,30,1068.939,938.133,938.133,931.749
277291895,8.122,4330,41.697,31,1042.706,940.300,940.300,937.193
277291895,8.122,4330,41.697,32,1099.584,945.010,945.010,929.333
277291895,8.122,4330,41.697,33,1060.314,932.571,932.571,926.660
277291895,8.122,4330,41.697,34,1019.186,928.785,928.785,925.120
277291895,8.122,4330,41.697,35,1309.641,1028.704,1028.704,962.689
277291895,8.122,4330,41.697,36,1013.304,922.491,922.491,918.630
277301936,9.449,7143,2.385,27,1947.365,1799.714,1799.714,1791.464
277301936,9.449,7143,2.385,29,2048.031,1835.869,1835.869,1828.651
277301936,9.449,7143,2.385,30,1946.263,1774.612,1774.612,1768.486
277301936,9.449,7143,2.385,32,2047.121,1754.135,1754.135,1741.597
277301936,9.449,7143,2.385,33,1986.126,1773.244,1773.244,1768.743
277301936,9.449,7143,2.385,34,5933.248,6019.549,6019.549,1736.068
277301936,9.449,7143,2.385,35,2292.649,1835.053,1835.053,1758.201
277301936,9.449,7143,2.385,36,1827.103,1711.105,1711.105,1709.984
277534954,8.054,4820,10.561,35,1297.005,1018.088,1018.088,929.056
277688819,7.056,8113,1.933,27,715.723,650.614,650.614,641.649
277688819,7.056,8113,1.933,28,1940.188,1918.922,1918.922,1904.232
277747736,15.728,0,0.000,35,154015.244,153929.546,153929.546,153929.546
277747947,8.509,4624,15.905,35,1366.461,1208.137,1208.137,1108.033
277748710,8.280,6419,3.625,28,1055.137,958.208,958.208,946.156
277777486,8.021,6742,1.541,35,1056.499,879.213,879.213,820.776
277777807,8.051,4455,24.040,35,1148.701,987.383,987.383,904.540
277834603,8.140,4628,11.526,27,1030.122,994.740,994.740,992.753
277834603,8.140,4628,11.526,28,1011.211,973.359,973.359,971.160
277835735,9.530,8043,3.373,27,4524.709,4556.968,4556.968,4556.397
277835735,9.530,8043,3.373,28,4579.004,4611.129,4611.129,4611.120
277888348,14.342,0,0.000,35,42309.631,42236.827,42236.827,42236.827
277888583,7.558,3546,0.433,35,921.309,776.209,776.209,717.366
277895116,8.378,4941,11.218,35,1414.447,1190.455,1190.455,1078.013
278023852,8.075,4021,38.114,27,964.598,866.689,866.689,863.189
278023852,8.075,4021,38.114,28,1044.382,885.843,885.843,878.410
278023852,8.075,4021,38.114,31,1071.143,1022.657,1022.657,1018.162
278023852,8.075,4021,38.114,34,950.464,877.097,877.097,870.954
278024057,9.171,4804,0.945,27,1791.232,1699.475,1699.475,1696.327
278024057,9.171,4804,0.945,31,1946.819,1910.530,1910.530,1909.283
278024057,9.171,4804,0.945,34,1702.448,1629.270,1629.270,1614.975
278077329,8.068,6216,1.942,34,917.579,838.796,838.796,833.813
278181880,16.385,0,0.000,34,243372.131,243023.474,243023.474,243023.474
278270821,8.031,4553,22.171,27,927.337,882.616,882.616,880.580
278326347,8.095,4894,10.694,34,1005.571,920.483,920.483,912.961
278415582,8.093,5907,1.553,27,958.040,871.556,871.556,866.069
278538636,10.866,9132,1.826,28,4374.417,4014.856,4014.856,3947.949
278594030,8.070,4678,18.868,27,2578.304,2603.552,2603.552,2602.965
278634046,8.126,4409,19.918,28,1144.608,957.065,957.065,925.754
278659026,11.748,23720,0.180,27,9284.364,9201.518,9201.518,9199.826
278661555,8.186,4844,10.738,27,1124.904,1024.666,1024.666,1020.797
278665478,8.144,4321,26.825,28,1165.133,958.106,958.106,925.894
278683844,9.279,5130,0.820,27,2039.690,1969.976,1969.976,1969.255
278683844,9.279,5130,0.820,28,1666.956,1589.233,1589.233,1586.796
278683844,9.279,5130,0.820,29,1641.984,1528.897,1528.897,1525.522
278683844,9.279,5130,0.820,30,1679.222,1539.137,1539.137,1527.505
278683844,9.279,5130,0.820,31,1852.559,1646.727,1646.727,1569.820
278683844,9.279,5130,0.820,32,1809.567,1527.728,1527.728,1511.717
278683844,9.279,5130,0.820,33,1771.247,1550.727,1550.727,1542.322
278683844,9.279,5130,0.820,34,1727.956,1543.821,1543.821,1539.304
278683844,9.279,5130,0.820,35,1979.205,1573.262,1573.262,1505.497
278683844,9.279,5130,0.820,36,1687.199,1559.218,1559.218,1556.006
278709638,8.020,5724,0.868,28,1006.782,868.189,868.189,838.933
278775103,8.005,5169,8.541,28,880.327,830.982,830.982,820.026
278775103,8.005,5169,8.541,29,924.726,855.637,855.637,848.734
278775103,8.005,5169,8.541,30,933.351,834.752,834.752,823.018
278775103,8.005,5169,8.541,31,940.789,829.795,829.795,817.688
278775103,8.005,5169,8.541,32,968.822,845.996,845.996,825.254
278775103,8.005,5169,8.541,33,940.775,819.519,819.519,810.909
278775103,8.005,5169,8.541,34,875.733,808.945,808.945,806.729
278775103,8.005,5169,8.541,35,1047.755,857.140,857.140,824.865
278775103,8.005,5169,8.541,36,915.676,820.645,820.645,815.292
278775625,11.256,6055,1.142,27,5281.080,5204.315,5204.315,5203.508
278775625,11.256,6055,1.142,28,4773.546,4702.076,4702.076,4594.013
278777070,8.005,0,0.000,27,3458.828,3646.798,3646.798,3646.947
278777070,8.005,0,0.000,28,2825.061,2970.585,2970.585,2970.520
278777070,8.005,0,0.000,29,3382.345,3572.191,3572.191,3572.156
278777070,8.005,0,0.000,30,2405.520,2506.499,2506.499,2504.388
278777070,8.005,0,0.000,31,3519.242,3726.284,3726.284,3725.916
278777070,8.005,0,0.000,32,2728.295,2813.784,2813.784,2811.848
278777070,8.005,0,0.000,33,3248.686,3386.715,3386.715,3385.877
278777070,8.005,0,0.000,34,2830.432,2950.647,2950.647,2950.082
278777070,8.005,0,0.000,35,3468.670,3585.106,3585.106,3581.199
278777070,8.005,0,0.000,36,2566.999,2690.479,2690.479,2689.930
278779899,8.089,3806,0.536,27,988.421,949.365,949.365,947.131
278779899,8.089,3806,0.536,28,946.579,893.388,893.388,890.115
278779899,8.089,3806,0.536,29,941.241,864.428,864.428,859.155
278779899,8.089,3806,0.536,30,987.731,895.593,895.593,884.063
278779899,8.089,3806,0.536,31,1020.202,892.405,892.405,868.661
278779899,8.089,3806,0.536,32,1094.539,913.387,913.387,901.416
278779899,8.089,3806,0.536,33,1012.577,860.447,860.447,849.005
278779899,8.089,3806,0.536,34,1003.772,894.305,894.305,888.219
278779899,8.089,3806,0.536,35,1172.825,929.464,929.464,873.676
278779899,8.089,3806,0.536,36,978.417,867.466,867.466,864.754
278828306,8.070,4341,20.548,28,1112.692,929.593,929.593,902.381
278865869,12.692,0,0.000,29,11196.032,11128.829,11128.829,11128.829
278865869,12.692,0,0.000,30,10859.341,10796.806,10796.806,10796.806
278865869,12.692,0,0.000,31,10479.859,10410.239,10410.239,10410.239
278865869,12.692,0,0.000,32,9815.147,9663.688,9663.688,9654.264
278865869,12.692,0,0.000,33,9578.348,9509.428,9509.428,9508.221
278865869,12.692,0,0.000,34,10128.233,10064.608,10064.608,10062.747
278865869,12.692,0,0.000,35,9569.397,9421.911,9421.911,9399.274
278865869,12.692,0,0.000,36,9835.258,9787.252,9787.252,9742.860
278962831,6.700,7059,2.665,31,37096.466,38137.748,38137.748,38158.242
278962913,9.021,3248,0.279,31,1901.896,1551.137,1551.137,1507.451
279048981,14.807,0,0.000,31,56561.979,56510.880,56510.880,56496.180
279070369,12.447,5872,1.278,31,9928.804,9717.675,9717.675,9699.019
279074518,16.123,0,0.000,31,186673.549,186510.649,186510.649,186510.649
279182462,8.269,4990,10.607,31,1199.682,989.270,989.270,967.488
279199977,10.552,7337,2.218,31,8369.459,8431.684,8431.684,8428.482
279200923,8.097,6413,2.053,31,1139.129,875.889,875.889,845.265
279225339,8.311,4847,9.604,31,1287.109,1058.022,1058.022,1030.911
279316880,8.036,4582,17.531,28,1069.151,888.113,888.113,870.636
279319721,8.078,4786,10.590,29,944.857,898.499,898.499,890.920
279319721,8.078,4786,10.590,32,1069.320,923.041,923.041,892.911
279319721,8.078,4786,10.590,36,970.519,881.852,881.852,875.478
279324004,8.013,4436,29.962,27,895.863,848.021,848.021,841.088
279324004,8.013,4436,29.962,29,908.502,844.357,844.357,838.695
279324004,8.013,4436,29.962,30,929.201,846.691,846.691,840.321
279324004,8.013,4436,29.962,31,974.146,846.614,846.614,834.746
279324004,8.013,4436,29.962,32,1065.186,899.235,899.235,873.681
279324004,8.013,4436,29.962,33,973.522,827.488,827.488,821.185
279324004,8.013,4436,29.962,34,959.474,841.433,841.433,834.752
279324004,8.013,4436,29.962,35,1099.247,917.371,917.371,860.479
279324004,8.013,4436,29.962,36,924.003,835.681,835.681,830.052
279342892,4.598,5883,1.856,30,218.553,200.442,200.442,199.531
279359864,8.222,4960,12.743,35,1132.301,965.272,965.272,905.125
279433960,14.777,31000,0.180,31,64248.799,64181.319,64181.319,64181.319
279475245,11.944,5835,1.088,29,7081.328,7033.082,7033.082,7033.082
279475245,11.944,5835,1.088,30,6921.918,6865.571,6865.571,6865.571
279475245,11.944,5835,1.088,31,7021.325,6949.445,6949.445,6949.445
279475245,11.944,5835,1.088,32,7164.636,6943.750,6943.750,6934.244
279475245,11.944,5835,1.088,33,6536.365,6375.145,6375.145,6375.145
279475245,11.944,5835,1.088,34,6545.004,6471.920,6471.920,6470.829
279475245,11.944,5835,1.088,35,6945.977,6695.486,6695.486,6676.406
279475245,11.944,5835,1.088,36,6268.241,6192.632,6192.632,6191.799
279485093,5.725,7242,1.715,31,463.907,441.667,441.667,435.964
279494178,13.042,39300,0.180,31,22272.361,22125.286,22125.286,22125.286
279510595,14.688,0,0.000,27,68345.603,68104.407,68104.407,68104.407
279510595,14.688,0,0.000,29,56334.770,56309.095,56309.095,56309.095
279510595,14.688,0,0.000,30,52554.320,52510.004,52510.004,52510.004
279510595,14.688,0,0.000,31,52921.441,52896.180,52896.180,52896.180
279510595,14.688,0,0.000,32,57607.008,57581.680,57581.680,57581.680
279510595,14.688,0,0.000,33,47311.820,47260.680,47260.680,47260.680
279510595,14.688,0,0.000,34,49095.043,49029.776,49029.776,49029.776
279510595,14.688,0,0.000,35,49625.275,49534.051,49534.051,49534.051
279510595,14.688,0,0.000,36,48849.002,48803.224,48803.224,48803.224
279536939,13.125,0,0.000,31,43858.459,43574.770,43574.770,43574.770
279536940,11.510,3478,0.420,31,9996.036,9917.694,9917.694,9916.425
279538417,8.298,4959,10.546,31,1091.977,975.376,975.376,961.728
279541094,9.242,0,0.000,32,1677.114,1533.385,1533.385,1514.574
279572957,10.658,5570,1.110,27,4469.610,4445.891,4445.891,4443.773
279572957,10.658,5570,1.110,28,4000.139,3936.494,3936.494,3934.529
279572957,10.658,5570,1.110,29,4807.558,4852.452,4852.452,4850.025
279572957,10.658,5570,1.110,30,5019.149,4989.069,4989.069,4985.927
279572957,10.658,5570,1.110,31,4209.538,4098.589,4098.589,4083.838
279572957,10.658,5570,1.110,32,4116.453,3866.151,3866.151,3807.844
279572957,10.658,5570,1.110,33,3806.481,3628.355,3628.355,3603.854
279572957,10.658,5570,1.110,34,3854.522,3756.545,3756.545,3733.484
279572957,10.658,5570,1.110,35,4174.133,3862.916,3862.916,3780.418
279572957,10.658,5570,1.110,36,3833.726,3766.556,3766.556,3755.941
279650113,11.562,3794,0.648,28,5795.239,5710.002,5710.002,5707.206
279650113,11.562,3794,0.648,30,5834.911,5767.654,5767.654,5767.654
279740818,9.611,6474,1.228,29,1987.132,1897.465,1897.465,1897.161
279741177,8.046,4758,10.565,28,979.775,928.569,928.569,924.455
279741177,8.046,4758,10.565,29,993.842,942.658,942.658,940.698
279741177,8.046,4758,10.565,30,1020.712,946.438,946.438,940.871
279741177,8.046,4758,10.565,34,1034.764,962.067,962.067,957.098
279741379,6.993,4629,0.705,28,745.612,722.725,722.725,720.817
279741379,6.993,4629,0.705,29,709.221,676.532,676.532,666.946
279741379,6.993,4629,0.705,30,636.358,583.851,583.851,578.382
279741379,6.993,4629,0.705,34,848.205,816.545,816.545,808.367
279741867,9.028,4913,8.208,28,1500.057,1431.938,1431.938,1429.669
279741867,9.028,4913,8.208,29,1497.459,1407.923,1407.923,1399.271
279741867,9.028,4913,8.208,30,1594.774,1475.677,1475.677,1474.607
280051011,8.014,7994,3.016,27,841.241,790.375,790.375,789.106
280051011,8.014,7994,3.016,28,886.891,816.294,816.294,813.064
280051011,8.014,7994,3.016,29,860.595,788.703,788.703,785.279
280052879,8.110,0,0.000,27,4646.463,4632.089,4632.089,4606.811
280052879,8.110,0,0.000,28,8617.667,8615.207,8615.207,8529.039
280052879,8.110,0,0.000,29,2170.433,2129.332,2129.332,2124.065
280095254,9.469,0,0.000,27,1594.280,1520.866,1520.866,1520.565
280095254,9.469,0,0.000,28,1639.300,1548.260,1548.260,1543.387
280095254,9.469,0,0.000,29,1586.723,1493.838,1493.838,1491.839
280095254,9.469,0,0.000,36,1791.595,1708.035,1708.035,1704.487
