ticids,tmags,teff,rad,sec,slow_2min,slow_1hr,fast_2min,fast_1hr
12878505,8.118,4908,10.849,29,548.279,335.796,507.264,332.377
12968953,10.094,7883,2.424,29,1084.648,188.031,1070.282,194.158
12969617,8.094,4712,10.054,29,579.343,404.272,545.036,400.660
12972937,8.338,6383,1.564,29,497.321,96.355,436.301,78.045
13021029,11.723,6245,1.433,32,2978.847,1472.497,2918.332,1442.346
13069774,11.931,34000,0.143,32,3563.167,671.031,3627.989,659.211
13072717,14.318,0,0.000,32,16014.563,2922.187,16080.737,2942.364
13072758,12.224,6313,1.431,32,3779.705,855.537,3778.063,855.572
13074467,8.396,4918,9.816,29,637.561,377.711,690.053,370.380
13133610,16.226,0,0.000,32,85449.591,15455.888,86213.909,15528.059
13203779,8.036,5129,9.597,32,426.751,181.407,393.851,175.013
13205578,8.143,4585,8.817,32,520.207,319.051,489.450,319.987
13273388,8.077,4509,12.976,32,545.064,393.210,511.928,392.230
13344668,12.673,4469,0.700,32,5227.915,927.374,5399.987,1280.745
13349647,12.212,5928,0.960,34,4434.820,2729.281,4362.351,2733.366
13390495,8.014,4813,10.625,34,551.116,379.204,512.084,371.198
13741812,8.051,4019,45.402,34,779.908,257.736,367.280,96.492
13818381,8.001,8233,1.872,34,391.628,74.676,343.425,60.008
13934072,8.132,4972,9.485,31,473.875,222.046,433.131,219.301
13934072,8.132,4972,9.485,32,456.970,204.409,416.479,201.843
13955147,8.738,5701,1.006,31,982.379,656.520,949.233,654.409
13955147,8.738,5701,1.006,32,890.919,727.618,843.518,711.748
14001734,11.739,3304,0.439,32,12036.894,10611.395,12083.673,10676.511
14161523,8.339,4593,17.024,32,547.217,317.079,513.785,278.063
14164720,8.074,4828,10.450,31,633.568,488.625,600.900,481.726
14164720,8.074,4828,10.450,32,621.381,439.842,559.913,438.742
14164726,14.935,31000,0.180,32,25917.018,4815.695,26218.059,4888.645
14342679,8.316,4754,6.029,35,539.526,250.786,482.827,234.264
14344979,12.335,5425,0.916,35,4781.522,2066.463,4745.309,1974.682
14564874,8.014,4131,28.953,33,458.883,219.386,395.134,197.618
14609933,8.257,9036,1.942,33,437.911,81.182,383.132,71.853
14614418,13.390,5670,1.017,36,9081.656,4811.639,9005.069,4806.111
14661418,12.481,4724,0.793,36,4574.832,2152.650,4536.903,2155.640
14680532,12.805,31000,0.180,36,5647.805,1112.183,5506.433,1113.790
14715718,14.339,2841,0.140,36,18835.887,4500.076,18807.558,4674.729
14717912,14.307,41381,0.147,36,18664.220,3516.510,17344.490,3498.950
16325702,8.459,5718,1.130,34,485.342,91.478,447.941,95.415
16489072,8.155,4006,38.490,34,492.235,228.340,458.001,166.976
17676722,8.611,8321,1.842,34,2507.616,2685.509,2504.167,2689.432
17684976,8.011,9745,3.508,35,394.774,86.329,354.606,77.652
17746821,11.316,6322,1.730,34,2357.841,1048.853,2333.147,997.213
17817705,8.179,4869,10.920,34,503.502,277.450,467.209,265.685
17863112,8.296,4616,17.690,34,577.124,396.439,544.405,397.511
17897279,15.653,0,0.000,35,93110.293,36734.622,92506.938,38121.309
18786687,8.038,4242,42.969,35,484.698,142.953,415.455,170.196
18930259,8.169,4948,10.891,35,586.936,326.079,500.050,302.995
18934976,10.968,3351,0.344,34,1848.530,368.243,1838.451,359.494
18998800,10.483,3482,0.425,34,1439.327,382.925,1432.296,404.765
19064309,8.092,4679,12.008,34,557.868,387.544,523.207,376.012
19117868,8.170,4139,41.259,34,449.123,162.458,412.829,173.755
19341385,8.030,4316,33.783,34,481.733,299.578,456.266,151.277
19436296,8.103,4427,32.305,35,650.675,408.881,431.766,207.287
19513176,8.165,0,0.000,34,1182.819,1064.537,584.056,400.454
19684256,13.176,5790,1.022,35,7927.426,4195.845,7758.481,4063.225
19911846,8.089,5033,10.084,35,563.878,387.762,530.236,381.236
19946620,8.033,4207,24.057,34,478.275,270.715,393.376,183.792
19976193,7.832,3864,0.621,35,839.346,745.793,809.911,744.075
20061482,15.420,0,0.000,32,40679.958,7317.982,41541.081,7777.739
20061482,15.420,0,0.000,33,41624.393,7198.658,42007.215,7668.284
20090407,8.174,4781,12.048,35,572.002,389.818,526.032,379.865
20096356,8.854,5458,0.955,32,6897.449,7614.468,6958.580,7627.244
20096356,8.854,5458,0.955,33,3873.178,4018.575,3862.484,4012.577
20143614,14.788,0,0.000,32,22078.438,3990.261,22369.817,4312.412
20143614,14.788,0,0.000,33,22040.902,3982.638,22256.404,3984.999
20179778,8.018,3698,56.911,33,480.444,292.502,403.351,218.761
20299658,12.702,0,0.000,32,4534.951,1079.845,4462.770,1085.117
20299658,12.702,0,0.000,33,4541.737,1127.207,4424.903,1124.558
20318757,10.210,4272,0.680,36,1201.131,408.680,1157.158,375.585
20325431,8.344,3544,0.454,36,480.195,91.334,444.622,130.827
20448010,12.865,23430,0.285,36,6397.771,1700.360,6539.284,1686.416
20488899,8.084,6164,6.881,36,402.765,138.168,374.662,129.057
20498843,8.008,4664,10.865,36,584.133,426.531,535.024,408.647
20500188,8.043,3900,53.407,36,464.151,193.797,437.290,170.067
20501510,11.136,0,0.000,36,3806.051,738.199,3815.423,820.272
20881066,8.211,4703,10.737,29,628.623,351.729,524.500,335.246
20892891,11.514,3516,0.490,29,4125.257,2123.641,3578.704,2050.952
20897989,8.500,4777,9.743,29,734.290,463.100,644.162,446.240
20924617,8.035,6733,2.752,29,409.384,122.794,373.269,112.578
20925762,8.022,4981,10.959,30,495.245,278.602,468.359,282.104
21184505,8.800,6146,1.356,34,762.203,472.312,695.793,405.351
21221785,11.909,3511,0.410,34,3899.119,816.231,3761.661,837.442
21438038,8.057,4737,11.002,32,546.364,365.836,496.751,357.316
21540586,10.326,5417,1.183,32,1704.211,1451.934,1777.082,1516.674
21540586,10.326,5417,1.183,33,2379.854,1882.307,2412.301,1901.862
21618270,8.007,4746,11.582,32,583.593,431.020,551.953,436.389
21618270,8.007,4746,11.582,33,575.900,437.898,545.627,436.887
21813917,11.977,0,0.000,35,7033.188,4234.663,6957.105,4122.085
21891703,8.058,6574,1.695,35,427.900,109.669,374.770,98.377
21894942,16.904,0,0.000,35,206464.201,45332.074,208890.259,42354.997
22014729,15.757,0,0.000,35,98660.506,73359.169,99589.095,73954.634
22016715,16.490,0,0.000,35,121976.018,23613.205,122344.002,24495.231
22222900,8.194,7968,1.843,35,2557.299,1385.228,2553.055,1490.085
22233733,8.021,9452,1.926,35,376.892,75.569,362.752,82.256
22288945,8.351,4610,15.044,36,597.016,378.454,550.876,375.849
22529346,10.056,6776,1.523,33,4023.099,3693.300,4048.964,3733.710
22529346,10.056,6776,1.523,34,3995.957,3663.464,3953.712,3637.014
22600633,5.286,9517,4.397,33,134.773,33.945,96.638,25.001
22600633,5.286,9517,4.397,34,116.563,25.935,90.124,20.638
22641187,15.630,0,0.000,33,315690.428,163963.467,313458.055,162728.861
22641187,15.630,0,0.000,34,276169.270,144816.563,273563.236,144490.570
23026869,8.029,9364,2.342,33,606.890,241.599,584.071,239.850
23026869,8.029,9364,2.342,34,622.983,250.677,568.177,237.581
23031858,8.024,0,0.000,33,1183.165,1017.816,1172.092,1019.455
23031858,8.024,0,0.000,34,1179.082,1007.879,1166.797,1007.003
23126920,12.524,3216,0.331,31,8648.204,6364.012,8620.822,6325.660
23186105,8.315,4964,2.352,36,460.213,103.942,412.987,89.121
23188170,8.046,6474,3.322,36,446.717,132.586,369.114,98.786
23219822,8.174,3734,57.836,31,545.083,326.054,548.415,327.824
23226265,13.814,0,0.000,36,21897.731,5307.191,20978.559,4803.310
23226268,12.052,0,0.000,36,8159.745,3128.584,6943.990,2524.940
23270430,5.940,5847,1.142,36,163.559,32.377,134.308,27.658
23325655,9.191,0,0.000,36,1939.472,1850.526,1803.107,1441.005
23328912,8.758,8690,2.051,36,1074.729,882.202,1044.933,877.381
23369524,9.030,3532,0.371,33,2203.597,1762.931,2228.501,1748.961
23434737,7.999,5742,1.173,36,387.912,85.962,350.679,79.073
23498749,8.036,4473,15.050,36,533.784,384.979,494.656,376.133
23582373,6.355,6199,1.364,36,192.638,38.713,158.946,33.073
23612266,8.217,9160,2.169,36,419.920,91.348,383.663,97.441
