ticids,tmags,slow_2min,slow_30min,fast_2min,fast_30min
237885807,11.46510029,9794.84005552187,5906.119148230756,6755.874267881753,6121.203544458982
237909385,8.40799999,595.7903955677015,296.7905730516353,474.85931135492575,288.9698847453373
237914496,11.83710003,2594.984420920432,661.8027695648941,2463.460668545459,639.6644670637661
237920046,12.12489986,3077.52868894141,810.5736284996649,3007.0186745130914,726.0632736780742
237924601,11.74969959,7186.114102932679,2430.174410873893,3370.062093001206,2562.5281582093326
237933451,8.00189972,3300.7954398167876,211.51354372460597,341.71558082459865,112.20713054194049
237935915,8.06999969,1050.7190452832942,288.96982994755024,441.78062402370335,285.19877030683637
237936374,10.32520008,2146.860259555286,1192.1551959961548,2060.372014897794,1090.1901258114
238167433,8.27289963,424.4410071064476,112.27405778237387,365.99602565308476,93.61511784404107
238169256,8.08269978,3452.39413806603,3373.4797471965617,3566.813274244836,3532.4374288074137
238176110,11.04430008,1798.6383589717013,601.0925942823354,1924.154356456514,644.3706967501224
238176832,10.32359982,5996.6983762724185,5416.284356977156,5663.798769393672,5637.851148221812
238188583,8.1012001,947.5470952943754,345.0847663440928,526.9319667840454,404.84360571523507
238194430,12.54399967,21216.04119677913,13559.489512890552,13957.075349379973,13853.660244074468
238195769,8.05920029,454.22168988697496,115.80885692546316,368.852890671349,119.52432229519374
238197638,11.78740025,2735.9787217404064,745.9309891704194,2675.158110526355,718.5478573199007
238197709,10.30010033,1247.651542542657,337.0872832828533,1117.8380562964244,284.7203340899586
238203650,8.21800041,726.7547038191599,442.3801127576258,565.062332854408,448.165395434153
238227273,8.59490013,1405.3477693137281,775.446562015215,1038.070297246342,979.9119657382723
238228648,10.93309975,2174.7851727856914,589.4277571101406,1617.1338108288385,544.283669243696
238813286,12.04269981,4370.911695397785,1072.4138750240047,3907.285882262838,1150.5069906239876
238814023,8.14179993,411.98084012705783,112.76009266454865,356.8035241361816,93.47344137958282
238814402,9.00030041,2630.067302415593,1743.1861974144879,2652.1061059396793,1619.9688821492066
238815671,16.15040016,103327.657891172,26279.199119361663,108147.11723798522,27993.443892347925
238829525,8.32509995,1752.5534151436746,172.49819818275782,405.0472276567637,163.70785500108065
238870892,8.1651001,478.7885439314456,226.66899505060132,405.844405046514,230.36343913814105
238876895,8.1267004,663.1283192435525,449.80319095811336,549.4950671301578,453.9009743404227
238891740,8.11240005,447.5939414936825,183.32352055846877,383.88157358755365,169.63037050185764
253929873,8.00119972,692.9090020240799,430.8920155425856,541.5609556242803,436.04206190999315
253934773,13.3760004,7695.390289473271,1945.6418183349274,7532.62958649147,1961.181153075872
253937638,8.00389957,618.3689250941843,348.5311955086049,489.7169217178792,358.10687165812243
254113311,10.14290047,1147.2632468789207,335.850103582772,1135.101696064001,333.66126944213136
254131256,8.00259972,1155.172359961583,1130.4729509492465,1163.6432831916895,1089.472283176517
254142418,8.00209999,4669.469668020964,153.01261790647806,910.8916630493425,450.65473482248757
254158612,8.21440029,1212.966325951093,213.36931327472783,443.7011857758624,229.1799056604764
254231212,11.1576004,2282.596546649915,587.4836175814415,2181.3957291472793,583.6863906890472
254241386,8.98980045,4635.712336204461,980.9067622072805,1522.767123588275,914.2574872139346
254282795,8.09869957,637.4568404668664,425.3247068922199,535.0742565004359,417.56710726647873
255587817,8.35219955,628.310547684123,193.88373299844807,429.7348307888102,172.90785377072604
257462965,8.00199986,524.0339729629886,149.6987437098318,365.2735066531933,158.99594510619144
257573215,8.07369995,1300.4967897318418,202.6765458668827,363.02471460529716,116.1558362120198
257725008,8.28880024,906.587610223828,288.0861301617779,476.6850702500792,270.7694631734054
259719482,8.04819965,756.9772364925734,452.76358524045065,557.924370782716,461.64824374505963
259845346,11.20540047,4266.679305665939,1125.480047159633,2475.0474310802124,1230.602455654942
259863352,7.12779999,265.9936355174698,76.13073654428578,213.6663096350729,56.524451910259
259864042,14.76399994,41526.99707297025,36771.58760078292,43307.374575982365,36884.31584433301
259886373,8.01809978,417.6365187560007,101.27199544950842,322.51878865672853,86.35212590860954
259901346,11.69260025,2663.5595242963645,619.3851798478224,2414.3965016596712,613.1177056110128
259962054,12.24230003,3775.51896473368,1003.1759968087432,3657.93780220525,941.5801848879852
259963278,10.30900002,1234.3518607667831,357.89841323779154,1235.9425203811736,329.62002009307713
259963735,16.09600067,85253.5229127278,22265.390507394477,84908.12885145869,21139.73372027769
260002014,14.06140041,12274.01561951684,3132.4506306271596,12181.978286828653,3268.80550757183
260004324,10.14280033,1207.3990173007273,328.02936047868695,1074.826012353583,273.3245110325828
260078159,11.01350021,3193.0282509418525,1733.4654997709924,3183.1534629652547,1781.3480298891689
260079513,8.04920006,389.97671546132693,135.42699216960878,344.87437106318725,116.86895091203321
260127606,8.04240036,405.44146171234263,117.17859159341027,355.452902457747,98.62060736694056
260128333,11.48810005,3176.9007298515075,854.8469877668584,2476.347461652403,663.3670293951411
260130483,10.63609982,1511.391743606407,385.9116964467742,1274.8119381382412,371.6759630672101
260162387,10.39050007,13841.78740945552,1798.1081391002378,2238.6270813819065,1913.7802318091856
260268898,11.06270027,9797.75626481492,1638.2026628647359,2698.6442793476867,1804.6680815165726
260351540,8.27630043,6210.332799482878,659.3725951540201,907.5886559145416,621.2228258563671
260368525,8.14120007,399.6090431262453,122.7017152544873,359.3562763733128,95.80532660718109
260369118,14.86499977,67755.20671469285,64629.11872252325,72111.112460616,68175.3375205096
260417932,10.73779964,1474.5414625397011,392.8929247543756,1380.6400003453386,368.76111255018776
260606533,8.06890011,404.822871862302,139.05016129127532,349.693213099859,127.68034013374175
260708537,9.36853981,852.4168133559845,213.8553481569026,773.6279415696057,209.37201033675373
260709282,8.00549984,513.8714254266068,298.5579726231799,430.33960494501963,296.8869235783647
260711231,13.77600002,11001.753037940423,2776.2312469823355,10875.936816261155,2830.523490874799
260753626,8.00769997,678.504695515991,317.1598531136874,452.9747750132231,328.8828664504418
260795163,12.76099968,6847.436160035437,2366.2387313732656,6343.87908752889,2330.492571466714
260889990,11.37800026,13653.912835000325,5280.282959946796,7438.574576583426,5986.757684244081
260949692,8.03829956,403.4973221836435,127.16439917263754,339.61569470099494,116.50578623141402
260981689,8.35210037,627.7803278126596,328.64795032872763,506.2223543392291,313.81662116008306
260985861,10.87269974,3868.8376621112384,1125.833527073942,3287.922285918081,1346.5245717642204
261089844,10.39009953,1308.2291628573498,343.8917716333002,1186.8403021570964,340.7777543911633
261091911,8.3416996,1012.1897346236208,246.68479519834446,480.7338478881423,257.86071499531977
261107827,8.07219982,713.057357139689,468.0957765236004,516.9699539573761,395.4559548292049
261136679,5.10540009,421.08294792051277,121.68546050084912,93.5106032029674,30.020790914754063
261138245,8.08930016,474.9002648740473,209.92288411021576,391.58501382614696,195.05798411110894
261241692,14.88000011,34419.57643596059,9342.827615099328,35618.94567923581,9225.031224316386
261257684,10.84599972,1685.3038614464008,469.4213262022589,1587.0775965156042,432.37386135123603
261258146,9.11419964,629.105877491318,160.96591597842897,582.5156610340539,148.62070077493243
261258875,9.26910019,694.9415115313562,197.59527209869185,633.3783515050455,188.41690100385784
261259521,8.22019958,637.6777654133095,378.0467683534005,514.3569770883479,384.0326847977294
261262954,15.02099991,32917.28680014764,8227.598485454653,32799.00627224495,8300.314146023904
261331895,8.00520039,1476.750712004132,255.4776080667791,458.6518625330541,177.743436196887
261369656,10.5024004,1320.070739986699,361.0797324665719,1229.314771987881,358.075153194946
261397368,8.0948,1231.744946398755,191.71866852330587,366.2299791608435,136.53677900756844
261400271,14.98079967,30989.318977528153,7921.308139705966,29508.672259758736,7509.454748602049
261459125,8.81499958,37381.605562901554,40910.48391742618,39659.10030328103,39121.77379714922
261499941,8.10050011,627.0733679840417,379.90253790352244,501.1869480009113,378.04319532488404
261726676,8.12170029,534.1081505207932,153.23354285292112,362.75668151178314,136.45783772427168
261749149,8.04109955,1893.9453808672465,852.6819232917162,983.0009327905509,932.6557362087601
262575578,11.42730045,5535.937307970729,4603.015444130886,5020.752103051417,4834.400965235519
262614905,11.15769958,1843.5744930782241,461.4238431410194,1829.2706645723542,505.04928452642656
262789062,8.03670025,1543.6467857870969,178.63991169387546,370.4749726854646,155.23940079257522
262818577,14.22099972,16340.536923705347,4165.937530087894,16413.85637717371,4329.586298070601
262818763,8.10789967,1034.2822292679289,271.030724296372,439.7071709218953,275.1343837494984
262925465,8.35379982,1044.3122218364447,297.3649779123873,485.21622684561345,290.23733343584524
263001691,9.49709988,774.6954171973085,205.63694014921998,738.9075981173954,207.75331494426288
263003176,7.43709993,324.49456133559767,93.71636228115504,242.33923617373688,60.059900031610916
263013845,8.4229002,450.86363070104017,124.24818987958886,407.9493587888503,124.61508464018222
263050762,15.11600018,32576.09031286094,8365.544022013713,32761.42066718315,7754.797609150323
264871967,8.02289963,546.3032075644512,272.6213839107622,442.3184898309231,283.11543315543014
265124418,15.36060047,47788.23098011361,23669.67783696528,47502.26645628187,25189.6551770166
265214627,8.01360035,927.0010752751687,411.45062025559446,518.9976008797402,403.509878229164
265438551,8.17329979,665.381753697272,439.1546085395568,586.3997808082067,454.9292596720094
265488188,3.72189999,68.5751033759324,21.915754687153655,54.83703378922719,20.520973074145807
265529944,8.19760036,378.4886182462867,111.08106307158123,326.94627470463826,93.48814109752809
265530194,15.59370041,61626.48359042604,15436.821337785279,62010.48206638074,16314.94208160413
266585760,8.77070045,2616.9885455861627,294.0952887050297,572.1793051661632,292.9552470098574
266904464,8.0532999,565.0376430228245,262.7239463101122,423.9906662479662,265.1361934249683
266905315,8.7159996,522.9735332200618,135.515362148186,457.5096711189703,122.76869592223227
266980320,9.1789999,672.4071669941619,202.72073085617131,628.6475317217086,187.97014856153808
266997586,8.12779999,8653.188302282604,317.8668129423053,522.8476263350321,385.4023863920498
266998480,9.90789032,3536.3898027036894,1046.5656562901643,1349.3473292785168,914.5283692203865
267021905,10.67980003,5828.176827125636,6483.616958232969,6813.137061131101,6768.6543272695
267091453,8.00800037,1007.5944957376047,360.32858764866546,482.5583710085995,370.36162139140714
267166358,14.25899982,27714.90197631667,5330.211997842932,26692.707778521257,4875.524567613348
267263253,9.22049999,918.6059273103317,276.50966296816046,764.4155738311791,277.42485212778934
267548593,8.0934,703.5133994533478,443.970772372016,561.756059795215,441.3813106393648
269633656,8.92090034,764.0468347787521,380.52112775356306,662.0352052152158,367.4310569234892
269855226,16.24099922,88426.00514365044,28430.036027952923,85101.82851039835,27143.26622258306
269855781,13.73340034,10931.01287008935,2966.8452907734263,8391.707866508352,2154.988655383707
269940893,8.07830048,2003.7892642387465,152.74750797074634,412.25627910057074,148.1509129779708
270034740,8.02149963,458.4634488586821,198.8766367880617,382.3042995663138,161.29180833576646
270201185,8.36359978,3806.448457235712,127.60624906552371,443.3611319824105,178.97987571311543
270245472,8.16110039,825.9058197828148,267.84940506759165,441.15750082162646,269.7960075361804
270298604,10.53390026,1753.3487449508698,414.14590460220006,1600.249058075705,407.17459396125673
270341214,8.87839985,623.5385688409524,163.92631026076626,530.5668646606237,156.51933634658457
270357196,10.46189976,1426.99841406515,345.9684661298652,1263.8747326236219,337.5432406403684
270501383,8.05529976,411.6273602127489,114.61586221467053,344.93504549285296,91.71820378028582
270503578,10.02350044,1102.4154827509753,264.2262359459251,975.82748470112,242.40679385488323
270627532,11.12489986,2039.4907355839484,541.1777488069717,1999.4548428363444,528.3096435978601
271581073,10.58909988,1492.7014931373226,387.8558359754733,1385.6531646556646,395.5373701240097
271595936,8.07549953,977.7254429785003,278.3212475289937,478.57390782177913,348.4228948790363
271596418,10.71090031,1408.0872386496223,370.0051003028724,1338.3207490598586,383.75042095086144
271698614,8.08670044,1712.2567049124566,208.28803950653696,407.2179425733353,173.11168776700484
271723402,8.68229961,766.8746740932235,442.02663284331686,635.0327247282698,459.86808798260415
271893367,10.90310001,1723.9215420846513,433.5872998891912,1631.2573699635236,478.8481140453204
272086159,13.40040016,8993.942939676414,2473.475700376737,9061.941748068992,2580.912625792461
272088627,8.00990009,454.04494992982046,213.76697817832536,386.61636412183736,213.46780745750422
272128326,8.73519993,676.7372959444463,375.08637407106323,595.4124170544172,365.2563941846211
272232401,8.94487953,10577.356215823265,867.8815596070002,1118.8444723544635,910.8140337592458
272357134,8.53629971,986.5624408362235,240.8081916229585,673.5521069915447,375.5592908654362
273307549,8.00710011,475.4746697347994,126.45743934401968,330.4465785815712,108.3927983898793
273365294,8.15170002,563.0935034941253,316.8505581886671,477.88661207645896,312.6798901169097
273369281,12.4133997,5411.424008155408,2531.1371113983814,5098.119826265147,2571.6956538533846
273396767,9.07289982,728.2569934549729,346.5428709906172,637.8966760041864,342.55861770464867
273416539,11.16810036,26097.95229329976,4172.918758395495,5199.161532819752,4753.976448439777
273420262,8.00339985,538.7917593853864,300.6346671197449,424.6668709576194,274.2688825652566
273472870,8.10179996,1605.8592507054686,241.07330155869022,390.9162616278027,215.1322846739526
273512747,10.98400021,2012.2727821821609,652.0820719213986,2124.301553511111,760.6006815328037
273604791,8.10000038,1069.6302206988219,134.32236743739338,466.1557193716892,169.03711093363816
273733875,8.24409962,601.7553691216646,314.7296787028135,479.8399415851989,311.6373552011812
273985865,10.5923996,1503.2617055773017,403.4973221836435,1436.604425174989,362.5384855417531
273986610,8.25349998,575.2001905592062,313.3599440348664,477.63493734283634,299.1199621291798
274151135,10.2809,2353.822749383164,379.5490579892135,1213.6489113576527,371.17899539213226
277018227,12.83339977,8233.651828987193,2117.609796646222,7921.287185520204,2042.2713310959177
277072842,9.18719959,787.1997691659869,350.7404449730357,693.4361140911219,338.62544954694727
277099925,10.72099972,5912.570156666894,1186.0576674743256,3239.7071063398516,1372.3180321803557
277108325,12.08300018,3371.226312742842,901.638891423503,3129.1038618746607,799.7778227350075
277291895,8.1218996,1185.3065226564192,238.5989421585277,450.0663658588701,256.0924852499172
277301936,9.44909954,813.445652803425,204.75324036344767,732.2456022257153,183.25835773810823
277688819,7.05620003,8916.088988549871,201.5277361453787,289.81576985300507,212.2120572061042
277748710,8.2798996,638.3847252419275,156.4148620817015,397.5698253269755,156.35751589899155
277834603,8.14039993,831.9149783260665,522.3107583807325,587.221327328311,502.3994896428828
277835735,9.5298996,4637.833215690315,3255.7267507423994,4707.12066479699,3220.131666630276
278023852,8.07460022,1493.452637955229,173.47026794710735,363.3493586014885,141.25159772489494
278024057,9.17070007,7515.601568057891,462.97031776612096,792.8509545171219,523.0241547152757
278270821,8.03050041,809.645743724604,238.0687222870643,417.2525540846595,228.27323297117982
278415582,8.09290028,461.82150804461696,122.92264020093039,355.8160033277191,94.95535593718462
278538636,10.86610031,2007.9426532318766,786.1393294230602,1892.5902611775468,729.176335961397
278594030,8.06989956,1291.0853870133667,978.6975127428497,1174.1331964800836,1073.0761447240982
278634046,8.1260004,830.1475787545219,264.6680858388113,439.25368866448304,271.1401221208059
278659026,11.74800014,4601.424784516495,1992.5662769594378,4269.52120151836,2093.8494063787175
278661555,8.1864996,746.0193591489966,488.5092415749412,591.4409181284925,470.47346224422284
278665478,8.14400005,1276.4159705695458,202.23469597399654,398.0955490157365,163.9203927602242
278683844,9.27890015,955.1910984413058,210.85076888527672,830.3318721037937,313.8090043306358
278684745,9.09570026,641.0358245992444,195.47439261283824,620.4541710314161,196.87685791420324
278709638,8.02040005,456.6518642978489,104.36494469971156,337.38502903990246,84.32954950987278
278775103,8.00479984,481.616383245917,182.74911569771677,365.3888937313524,173.13386949999963
278775625,11.25590038,2103.9566349560396,553.1076959148982,2097.723649247654,546.366691114131
278777070,8.00479984,4301.9389271182545,2621.4954144936014,2900.1196289964864,2892.5402824583816
278779899,8.08899975,444.14751232917047,108.42996371426425,399.99230281261805,132.70906052395276
278828306,8.06989956,1026.3731161852666,234.66647811184086,419.0690128144293,241.27234017051555
279316880,8.03649998,1116.9965292162185,250.61725924503133,424.76750942974854,254.19234937039099
279324004,8.01309967,855.7748725419194,193.57443807342776,378.1089109337711,202.68102078499334
279510595,14.68760014,26683.27084640606,6336.878608805476,26708.99276999805,7101.3279520943015
279512574,8.13469982,1058.3630484302248,190.48148882322462,398.13474009659234,164.62851949648515
279572957,10.65849972,9343.888054842253,1301.866524399789,2035.5154550772388,1373.9016368899718
279650113,11.56159973,2452.8854953682417,612.1388416044894,2297.0801640978552,573.1394921016272
279727001,8.66699982,567.3352624658326,246.33131528403555,505.95843108797806,238.93859292049473
279741177,8.04580021,686.8114735022508,455.9890894585196,574.3416327492687,483.9926514310871
279741379,6.9934001,442.6452226933575,104.76260960330912,283.39825566184567,89.93173931031093
279741867,9.02810001,688.048653202332,282.3420815542578,598.9248041724458,276.38966494157864
280051011,8.01439953,390.5953053113676,98.70926607076868,330.4010226289661,77.17382169169696
280052879,8.11030006,102942.89500444673,110.68339816798368,3796.384181507228,1863.9491919606437
280095254,9.46879959,679.5651352589178,193.08840319125298,633.6863209293036,166.18497704483744
280097543,10.44709969,1397.2177312846227,362.84713203811657,1297.3542946550635,363.3040130339118
280098635,15.97500038,58880.82835603142,16937.91797888744,59564.02986894988,16303.376653706695
280804030,8.04599953,428.50602612100033,109.18110853217073,336.95336495792526,89.61501827143715
280909705,8.08899975,385.55821653246534,105.51375442121558,347.15957634250265,94.67143458280688
281459670,11.67140007,5374.264432163682,1456.2046919849256,4642.830512128851,1357.3484261038718
281540835,8.02540016,531.1919412277445,284.50714602939996,430.39712816910185,279.1046515345998
281541555,13.04170036,7151.959106212579,1878.7457445519626,7160.413059252056,1930.796678796336
281563487,8.06120014,463.58890761616163,253.3567285809255,412.89213498322044,231.02829525696433
281575427,9.45250034,751.851777735094,193.7069930412936,703.3087535631587,188.8766801884776
281582156,10.01019955,15209.268642948906,1244.6911482603193,1556.9701224346018,1224.9300094206537
281594845,8.19110012,611.5202517544487,390.1534554184814,519.7027421098951,364.3785265678668
281595262,15.97799969,90805.4993718103,23798.830560655904,94476.59962069476,25247.283697595874
281599082,8.13829994,706.4296087463964,387.50235606116445,502.14216939280243,368.72854690269804
281631335,8.05840015,614.0829811331886,304.9647960700293,453.78379083567825,293.23626909603354
281634912,8.06599998,2420.630453187552,158.97759146044123,388.3475523313113,156.0013999979799
281658096,13.28299999,9818.611579759146,2561.9782339218355,9539.227912294293,2447.009975764262
281670243,11.41040039,7210.946066912882,1441.756200487548,3014.385999786434,1473.573121154988
281709735,8.05440044,474.7235249168929,112.67172268597142,366.9494616949469,106.61321451240576
281727553,8.13010025,587.3952476028643,350.2102251015723,485.4398990279242,355.07403449202457
281781375,9.21819973,823.6965703183839,208.28803950653696,695.2319600648447,171.84542442013034
281850414,8.24750042,710.052777868063,450.33341082957674,570.0578491704254,443.22995946271266
284195833,8.16749954,4037.4475812365977,198.3022319273097,402.67890116118485,163.88728857799288
287156968,9.62450027,831.7382383689121,212.08794858535796,768.9980923192994,189.36701194290762
287329267,9.99590015,1331.7355771588934,333.55248413976403,1057.4963589242075,304.75978143756714
287424809,8.44960022,1678.1458931816449,241.8686313658853,488.97926924396467,239.93713004301026
287426689,8.02000046,2338.5347430893034,1932.342136559054,2294.805236919354,1841.6225503935116
289793076,13.16300011,9292.633467267458,3023.5788170200094,8434.564366653909,2840.048841100311
289936278,8.08339024,384.4094068109613,104.93934956046357,342.6758025913909,91.21073576843919
290045925,8.06939983,398.725343340473,101.71384534239459,352.3522474551234,96.42590393987994
290131778,7.8759799,435.3988844500244,155.3544223387747,449.83824385900573,138.11148293167483
290237162,15.97099972,64054.227826889066,18498.929465464964,65325.60228419018,20130.10277262805
290323441,8.88710022,1575.0181281820146,914.408353327913,1527.1445477850846,869.2500269865566
290348383,7.36609983,7279.918835192411,106.3974542069879,292.48222649685687,134.46330985954305
290463663,8.1189003,1372.5625072615749,293.29995889783464,377.47140300650216,137.04730881068875
290480337,8.0302,544.2706980571749,272.48882894289636,423.77016989132295,256.7960468086915
290496318,11.19460011,7264.365718962819,2876.2660627317628,3512.4460565931513,3039.7965252349472
290604408,8.00090027,676.3838160301375,404.8670568515906,522.6118249262958,413.98286532493677
290649460,8.08829975,632.1546417522326,379.8141679249452,490.07692854735944,365.7563349431341
290655383,8.02540016,674.6164164585928,392.1417799364691,513.3329157762104,379.8424200874848
290665716,8.06369972,637.0591755632689,331.03393975031287,459.13251184987945,319.68016752988166
290745249,8.01710033,513.2528355765662,232.4130436581214,404.8115546739779,229.6436158182472
290755643,8.8458004,6159.564246790259,3038.027308517387,3320.5058896743735,3272.2711762648905
291011593,8.03549957,399.7857830833998,105.95560431410175,352.2105745511691,106.62095910437563
291111653,8.07450008,796.301876959442,519.1736241412408,625.7193900102386,528.4781417401732
291112607,6.85239983,9956.645486296784,10095.784017566635,10402.078079059129,10043.258187849211
291194976,8.01690006,868.5443344463295,169.75872884686362,658.8542894699995,326.4364748923974
293165262,14.51299953,19691.791621289736,5496.435927546706,19908.72521123783,5162.976954649205
293272754,8.16619968,553.0193259363209,270.5005044249086,470.1192936962525,287.0462815860407
293438694,8.27490044,953.3353288911841,180.3189412868429,407.2832765645408,170.03401695589324
293439813,8.00469971,1062.737362369798,153.27772784220974,346.928793857986,143.11102935506062
293505416,8.00969982,836.9078821156802,523.2828281450821,624.3713245957105,539.0652600749296
293507177,10.11540031,21992.371458580114,17115.71837578483,19811.956112214288,19673.151445452102
293527488,8.2116003,587.2626926349984,280.61886697200174,462.77055706192124,296.48820032611775
294205275,8.06130028,1714.9078042697736,717.6084110364164,803.1923819772355,725.8156065261308
294399068,9.42609978,858.4259718992363,204.00209554554118,697.7404239140458,196.6839098423259
294626591,9.50269985,2574.3942159119365,331.0781247396015,742.8762009513595,230.89114301539112
294750180,9.01500034,1982.447914412345,1618.5845276205903,1831.9693656375503,1555.5149397287933
294754396,10.70829964,6686.823723971316,694.853141552779,1502.7370974510043,552.0566873930682
294781547,10.38689995,1276.3276005909688,326.70381080002846,1177.2939371380824,314.89769385266646
294869729,11.27159977,2071.5690378074837,534.3732604565248,1938.8730829102276,489.53996061492853
294977810,17.47520065,909929.2325937474,251709.82147517096,737094.0223133421,195247.0208992583
294981566,10.12069988,1112.0478104158935,304.1694662628342,1004.4508268976784,266.486517093699
299749573,14.16399956,16494.168131461865,3939.268535037292,16381.984209683998,4018.575213947183
299799658,9.47799969,784.2393748836497,190.79078374824493,748.5777110286089,205.07792655533913
299945285,10.01760006,1066.8023813843504,275.8027031395426,914.90887002473,214.48779820658007
300013921,10.85779953,1539.8468767082759,367.3098159562668,1431.5064038583605,374.81631214096507
300038935,9.09630013,642.5381142350574,153.940502681539,578.9775596824676,140.19283350202974
300081112,8.02729988,1043.2959670828068,284.37459106153415,455.1307897550791,284.94574906480324
300138745,10.18050003,2501.135503671411,373.8050093816934,1122.9292661219156,356.6458761623728
300157797,8.40579987,516.7876347196556,225.34344537194283,468.33579076354704,240.52407145391453
300213669,14.48200035,21723.019763876713,5625.809576183774,22073.779415803907,6143.005911277862
300241371,8.0007,569.9863618231495,309.0740000738706,477.6924937366728,352.0668214391146
300325379,8.02999973,375.04218908177467,102.59754512816691,322.6517649893579,82.65685544828156
300349811,9.83069992,2736.5531266011585,1526.4146399645367,2703.0268512908633,1403.3182482331717
300353991,8.05760002,739.7450906700132,358.075153194946,513.1559785795477,368.68756650112135
300355974,9.10919952,6431.301930915248,4910.454599601077,6253.953933739439,4577.056826015736
300443029,10.47430038,1344.107374159706,360.4611426165313,1201.5564504964932,314.0867111764524
300510333,9.66709995,925.7197105857988,231.75026881879216,776.4528403702577,211.97642521775379
300557619,11.41240025,2135.5489022974,534.0197805422159,2025.5455339213418,513.1938631728904
300577754,15.35700035,54139.16041551286,13879.21209538298,53968.39748496736,13646.610574838249
300599466,11.33769989,2278.0896777424764,696.9740210386326,2056.5841876656436,652.9698910365942
300658296,8.0024004,370.53532017433577,96.10235170274032,337.7391967763854,99.94252017524336
300710077,11.98019981,3422.0390504247507,843.7565554554157,3179.253777169015,795.8433460586053
300739852,10.21150017,1132.3729054886571,283.13741136145285,1054.9329020815567,257.22063609424754
300809119,9.10200024,639.6219049420088,159.06596143901848,589.9145465669842,151.13330626213633
300810086,9.05669975,658.8865602718454,236.69898761911722,611.5219823231508,227.51909908016154
300840726,8.05379963,566.8934125729463,176.2981072615788,373.89427790416624,152.45714010898425
300908057,8.65797043,512.1482108443508,132.59915285513733,478.6597948419114,118.96370478876173
300970893,13.33740044,8551.916306833096,2270.6665995419885,7597.327575807565,1807.6349181184098
301147217,8.21249962,501.76473836152604,229.49683436507277,447.75438547572855,231.5109172548678
301237254,10.0539999,3277.2006555366665,1498.754836669863,2751.710586316806,1458.2808039876684
301711059,9.9204998,3689.9768254709197,2640.671699844861,3722.6998255458248,2624.631731012111
301795382,8.11279964,621.9479092265622,350.8729999409016,486.0339803691315,370.7209370063503
301885878,9.48419952,2807.204924473656,1703.6406320011763,2778.0434545834623,1540.003946615149
301980959,8.13300037,609.3993722685952,354.7612789982998,494.03771571070905,348.33034870403804
302065304,8.31103039,705.9877588535104,227.9945447292598,432.7003584985476,230.4174651727208
302116397,9.84595013,13071.952341079961,5122.189068272127,5262.8531331337535,5206.796904060043
302297226,8.00922012,398.19512346900956,110.59502818940645,343.06385261239507,102.80754400923402
302751745,8.18900013,1448.8257987737265,255.5659780453563,395.81736901268624,151.19177410325918
302925037,8.13720036,1264.3092835044652,235.682732865479,405.55197603681245,200.96160137313842
303910111,8.01430035,757.2865314175938,431.5106053926262,548.06853001377,446.0444723826999
304032310,11.38829994,5374.7504670458575,1053.9887344906517,2224.7210497890505,770.6531537113492
304100538,9.52680016,1537.3725173081134,256.4496778311286,704.3197945532938,187.4454086695994
304103779,12.58199978,4773.039282913481,1261.4814441899937,4658.703937349467,1253.584696960116
304985492,8.05169964,537.112729792419,292.94647898352565,457.58799519497165,300.6073444151507
306472057,10.75249958,1498.3571717662653,381.0071626357378,1425.3892083744286,385.90605071839144
306574570,9.90151978,1016.4756785846166,261.3983966314537,972.5323301182964,259.68496677421626
306577335,8.11069965,891.2996039299668,463.89820254118194,544.8521341592007,414.17878774258133
306739511,8.06219959,634.8499260988382,366.38193118120586,525.160283087182,403.10014978180544
306779124,10.22360039,1097.2016540149184,281.90023166137166,1017.0726606223586,258.7039121370586
306826966,13.68959999,11874.53913135846,2987.7447907069413,11727.027588479805,3127.1156376155327
306894095,12.35149956,4342.235637349472,1044.7982567186198,4376.767450281187,1132.3449746264982
307210830,9.41242027,818.4827415823273,230.734014065154,738.1523399693116,206.362302428631
307210868,8.59249973,975.8696734283783,212.7507234246872,490.15706529319215,217.1017185366498
307441274,8.30500031,518.2015543768913,254.4171683238523,453.7095116645102,252.2601297724245
308457039,8.08600044,512.1482108443508,252.6939537415963,423.84758022935546,252.6202264710921
308543286,11.32299995,15888.833778207823,1160.253633729774,2555.9627637505328,1393.1079870316285
308994098,8.99139977,618.854959976359,166.62159460737183,567.6066149517894,158.6890517358229
308994213,8.15270042,2247.6020351333314,1236.4727402526369,2229.854719368807,1283.1009096847213
309254930,8.99040031,3730.096795744983,1030.4381351998193,1372.805077712673,1114.250132548287
309257814,11.66259956,18442.858714057707,4390.043795759756,11098.538644384387,5431.297087778148
309402106,8.48840046,1177.4415945630456,269.9260995641566,507.362858959008,269.64808932565967
309658435,14.88700008,25347.691175179058,6785.577175031373,35979.677236536845,9894.241300343585
309702890,10.60420036,1512.7172932850658,379.90253790352244,1373.273761121995,371.2996586943766
309703910,11.3295002,2108.4193188741897,509.54129647632254,1971.7534691294784,508.5305017331989
309755088,11.96409988,2941.3505519538944,788.2602089089138,3152.7844951237253,873.0232571298892
309780483,8.1104002,477.1978843170554,203.47187567407778,435.9110670926266,217.81210542439723
309791156,10.96210003,1676.0250136957914,446.35676179360127,1567.4123253739867,406.4821362947934
309791758,14.72099972,27530.95986590816,7514.894608229273,22676.282022081414,6587.724867279719
309792357,10.03909969,1048.2446858831318,273.81437862155485,951.325117405931,254.53896283644085
