ticids,tmags,teff,rad,sec,default,defaultcrs,hard,hardest
200369221,8.289,4943,10.296,32,611.373,611.373,611.373,609.530
200369221,8.289,4943,10.296,31,588.786,588.786,588.786,582.848
200376190,8.510,5044,6.440,33,529.879,529.879,529.879,527.644
200388482,8.129,4856,12.572,31,512.180,512.180,512.180,508.978
200390959,8.068,4717,13.462,33,521.187,521.187,521.187,519.711
200390959,8.068,4717,13.462,31,547.637,547.637,547.637,545.621
200390959,8.068,4717,13.462,32,646.782,646.782,646.782,643.596
200394475,13.680,50000,0.147,31,10001.693,10001.693,10001.693,9851.986
200394475,13.680,50000,0.147,32,10623.062,10623.062,10623.062,10598.353
200397541,8.019,4908,1.099,32,419.707,419.707,419.707,417.136
200397541,8.019,4908,1.099,31,430.200,430.200,430.200,425.525
200432815,11.136,7379,1.690,31,1948.966,1948.966,1948.966,1948.966
200475413,8.095,5732,8.014,32,443.842,443.842,443.842,441.880
200511734,9.867,8466,2.112,32,3793.046,3793.046,3793.046,3793.046
200517741,9.234,8386,2.683,32,936.826,936.826,936.826,905.896
200525363,8.995,3330,0.445,32,1201.245,1201.245,1201.245,1163.654
200525765,14.438,0,0.000,32,35148.613,35148.613,35148.613,35148.613
200541544,8.037,5654,4.934,32,433.463,433.463,433.463,425.748
200545781,14.082,34000,0.143,32,16183.941,16183.941,16183.941,16164.111
200643254,8.110,4631,18.481,28,485.122,485.122,485.122,484.771
200643254,8.110,4631,18.481,27,488.282,488.282,488.282,485.912
200656263,8.377,4782,11.255,29,585.894,585.894,585.894,581.669
200656263,8.377,4782,11.255,28,579.574,579.574,579.574,578.596
200662899,8.561,4996,4.202,28,535.638,535.638,535.638,534.356
200662899,8.561,4996,4.202,29,535.800,535.800,535.800,530.409
200671634,8.019,4661,11.510,29,564.580,564.580,564.580,562.175
200701147,8.413,4557,12.882,31,632.920,632.920,632.920,628.958
200725303,16.112,0,0.000,31,69049.291,69049.291,69049.291,68720.661
200725303,16.112,0,0.000,30,70053.980,70053.980,70053.980,69960.900
200741951,8.429,4649,10.382,30,664.105,664.105,664.105,662.391
200744877,8.308,4863,11.295,29,566.330,566.330,566.330,563.773
200744877,8.308,4863,11.295,31,584.906,584.906,584.906,583.196
200769604,8.913,5183,2.314,30,665.161,665.161,665.161,659.315
200779640,15.312,0,0.000,29,33333.354,33333.354,33333.354,33060.048
200779640,15.312,0,0.000,31,39082.643,39082.643,39082.643,38950.723
200787477,8.241,6356,1.647,31,458.566,458.566,458.566,453.931
200787477,8.241,6356,1.647,30,484.586,484.586,484.586,482.520
200850611,8.047,4546,16.655,30,538.123,538.123,538.123,534.046
200850611,8.047,4546,16.655,31,525.622,525.622,525.622,520.516
201177084,8.006,4863,9.992,29,558.913,558.913,558.913,557.295
201177084,8.006,4863,9.992,28,549.049,549.049,549.049,548.535
201229564,8.104,4712,8.918,29,523.979,523.979,523.979,520.315
201233348,8.245,4958,9.781,29,619.155,619.155,619.155,616.309
201233593,8.128,6927,2.599,28,481.852,481.852,481.852,479.482
201248233,13.596,3284,0.292,28,11964.889,11964.889,11964.889,11947.048
201248233,13.596,3284,0.292,29,14239.390,14239.390,14239.390,14029.990
201248411,9.901,4486,0.764,28,1350.082,1350.082,1350.082,1350.082
201248411,9.901,4486,0.764,29,1339.944,1339.944,1339.944,1339.944
201249058,8.260,5778,1.695,29,462.568,462.568,462.568,459.934
201249058,8.260,5778,1.695,28,431.891,431.891,431.891,431.104
201287746,9.727,3381,0.327,29,2197.920,2197.920,2197.920,2181.896
201288535,8.015,4872,9.908,28,563.556,563.556,563.556,563.556
201289286,11.577,3206,0.296,29,3196.512,3196.512,3196.512,3157.402
201289286,11.577,3206,0.296,28,3347.919,3347.919,3347.919,3324.181
201292296,10.901,3379,0.477,29,3549.083,3549.083,3549.083,3518.644
201292296,10.901,3379,0.477,28,2412.258,2412.258,2412.258,2407.237
201292545,11.448,5728,1.689,28,2234.489,2234.489,2234.489,2229.516
201334108,8.094,4352,20.495,28,471.536,471.536,471.536,471.536
201334108,8.094,4352,20.495,29,481.614,481.614,481.614,480.229
201368234,8.456,3488,53.373,32,722.110,722.110,722.110,704.677
201421509,10.651,3260,0.291,33,1484.637,1484.637,1484.637,1478.618
201422112,8.756,7751,1.688,33,2049.157,2049.157,2049.157,2049.095
201426753,9.204,3729,0.559,32,3162.834,3162.834,3162.834,3151.099
201426753,9.204,3729,0.559,33,2774.315,2774.315,2774.315,2772.158
201427724,8.328,0,0.000,32,830.290,830.290,830.290,829.346
201431127,8.479,6234,1.390,33,456.436,456.436,456.436,456.436
201642601,13.169,4435,0.767,27,7883.727,7883.727,7883.727,7831.611
201687177,8.002,4479,23.853,27,457.645,457.645,457.645,453.861
201690280,15.527,34000,0.143,27,58873.009,58873.009,58873.009,58253.508
201730948,15.168,0,0.000,27,31253.360,31253.360,31253.360,30901.980
201749918,8.149,5093,8.279,27,457.703,457.703,457.703,454.190
201753334,8.093,6477,1.524,29,453.118,453.118,453.118,445.735
201753334,8.093,6477,1.524,28,412.783,412.783,412.783,410.176
201753428,10.769,3518,0.605,29,6447.429,6447.429,6447.429,6444.936
201792346,12.333,2967,0.160,28,9227.365,9227.365,9227.365,9112.248
201792346,12.333,2967,0.160,29,5997.452,5997.452,5997.452,5885.332
201792346,12.333,2967,0.160,30,25827.192,25827.192,25827.192,25825.907
201795667,11.293,3313,0.505,29,6221.662,6221.662,6221.662,6200.301
201795994,11.130,3671,0.577,30,2055.096,2055.096,2055.096,2043.792
201795994,11.130,3671,0.577,28,1817.044,1817.044,1817.044,1810.071
201795994,11.130,3671,0.577,29,1930.327,1930.327,1930.327,1922.363
201862370,15.321,50000,0.147,30,38439.114,38439.114,38439.114,37787.024
201877735,8.093,4424,25.008,30,528.012,528.012,528.012,523.824
201878287,11.153,2993,0.185,29,8367.722,8367.722,8367.722,8352.397
201878287,11.153,2993,0.185,30,9197.750,9197.750,9197.750,9180.998
201881092,9.930,3339,0.336,30,1059.966,1059.966,1059.966,1055.985
201883033,7.892,0,0.000,30,3142.396,3142.396,3142.396,3141.143
201898220,11.935,3106,0.424,29,20439.509,20439.509,20439.509,20429.408
201898220,11.935,3106,0.424,30,9966.607,9966.607,9966.607,9950.094
201898664,8.154,4281,26.573,29,539.424,539.424,539.424,537.142
201898664,8.154,4281,26.573,30,526.850,526.850,526.850,524.007
201919099,9.712,4194,0.792,30,1470.481,1470.481,1470.481,1454.389
201919099,9.712,4194,0.792,29,1126.802,1126.802,1126.802,1124.612
201937751,8.119,4189,25.817,29,519.896,519.896,519.896,516.926
204314268,8.021,4696,10.402,29,546.162,546.162,546.162,542.135
204317710,13.743,5667,1.010,29,10963.185,10963.185,10963.185,10870.812
204328293,13.950,0,0.000,29,13614.450,13614.450,13614.450,13534.920
204351208,8.085,6884,1.543,29,459.262,459.262,459.262,454.985
204376737,11.478,5381,0.818,29,3989.724,3989.724,3989.724,3985.977
204391423,8.237,4645,11.942,29,695.583,695.583,695.583,692.580
204543724,8.085,6938,1.672,28,509.163,509.163,509.163,505.771
204544744,8.119,4762,11.469,28,579.674,579.674,579.674,577.714
204571494,8.513,4017,34.598,28,1013.177,1013.177,1013.177,998.399
204613960,8.145,4801,10.131,31,582.511,582.511,582.511,578.934
204614426,6.062,6600,1.367,31,335.868,335.868,335.868,333.948
206285518,8.570,4397,23.211,28,570.226,570.226,570.226,569.677
206327797,9.739,3290,0.575,29,25906.783,25906.783,25906.783,25897.896
206354321,9.871,3770,0.522,29,998.120,998.120,998.120,995.530
206354321,9.871,3770,0.522,28,989.911,989.911,989.911,989.911
206361691,8.341,6002,1.395,28,492.395,492.395,492.395,491.804
206361691,8.341,6002,1.395,29,480.110,480.110,480.110,473.363
206401175,8.058,4635,12.720,30,583.220,583.220,583.220,579.762
206401175,8.058,4635,12.720,31,592.400,592.400,592.400,589.429
206402318,11.410,3125,0.183,30,2260.196,2260.196,2260.196,2260.196
206402318,11.410,3125,0.183,31,2197.455,2197.455,2197.455,2197.455
206408374,8.310,4936,5.299,28,508.763,508.763,508.763,507.411
206412735,6.463,6181,1.141,30,229.421,229.421,229.421,227.116
206412735,6.463,6181,1.141,31,231.253,231.253,231.253,228.138
206461701,9.683,7188,3.460,28,861.103,861.103,861.103,861.103
206462125,15.972,50000,0.147,28,84224.753,84224.753,84224.753,84057.607
206474937,8.120,4665,8.440,31,557.765,557.765,557.765,555.850
206474937,8.120,4665,8.440,30,548.732,548.732,548.732,543.878
206478549,12.432,3143,0.448,31,10292.961,10292.961,10292.961,10281.824
206478549,12.432,3143,0.448,30,10157.831,10157.831,10157.831,10133.124
206479331,8.196,4872,10.540,31,530.525,530.525,530.525,528.758
206480502,8.351,6695,1.610,28,499.187,499.187,499.187,498.231
206482194,15.459,47343,0.093,28,46940.181,46940.181,46940.181,46660.770
206493069,8.181,5139,8.340,30,484.875,484.875,484.875,480.896
206497582,8.209,4512,12.528,28,626.599,626.599,626.599,626.390
206500773,8.080,4373,22.353,29,446.105,446.105,446.105,445.210
206534188,8.037,4461,11.305,28,574.165,574.165,574.165,573.253
206534188,8.037,4461,11.305,29,602.339,602.339,602.339,601.526
206535600,12.968,31100,0.507,28,7200.028,7200.028,7200.028,7164.771
206537793,11.239,3333,0.490,28,3997.810,3997.810,3997.810,3981.359
206541859,10.566,5906,1.413,29,1424.514,1424.514,1424.514,1386.606
206541995,16.015,0,0.000,29,76120.473,76120.473,76120.473,76120.473
206541995,16.015,0,0.000,28,78111.544,78111.544,78111.544,76943.636
206542524,11.284,3168,0.262,29,3154.512,3154.512,3154.512,3126.490
206546422,8.290,6101,1.277,28,486.243,486.243,486.243,486.243
206549835,8.071,4020,44.373,29,483.314,483.314,483.314,480.066
206549835,8.071,4020,44.373,28,1389.144,1389.144,1389.144,1332.641
206584346,12.194,50000,0.147,29,3914.891,3914.891,3914.891,3914.891
206590489,14.026,50000,0.147,29,14991.608,14991.608,14991.608,14981.214
206592394,7.911,5597,0.883,28,997.948,997.948,997.948,997.121
206592394,7.911,5597,0.883,29,818.508,818.508,818.508,815.131
206592567,8.000,4677,13.215,29,545.418,545.418,545.418,544.853
206595483,8.019,4326,21.332,28,459.073,459.073,459.073,456.094
206598581,8.234,4710,7.642,28,508.259,508.259,508.259,506.612
206605688,8.299,7178,2.596,28,1548.161,1548.161,1548.161,1546.938
206609630,12.559,0,0.000,28,6846.843,6846.843,6846.843,6843.017
206609630,12.559,0,0.000,29,6470.859,6470.859,6470.859,6439.094
206626993,7.890,9912,3.436,28,475.316,475.316,475.316,474.573
206651551,8.019,4912,10.640,28,478.302,478.302,478.302,474.912
206652542,8.401,4691,10.080,28,597.526,597.526,597.526,596.482
206652542,8.401,4691,10.080,29,601.294,601.294,601.294,599.973
206668402,8.166,4958,10.324,28,510.382,510.382,510.382,509.365
206691359,8.217,4913,10.696,28,509.262,509.262,509.262,507.652
206711985,8.034,6659,1.764,31,413.771,413.771,413.771,411.419
206716881,8.062,4070,44.438,31,717.202,717.202,717.202,676.554
206717828,8.678,5574,1.154,31,518.330,518.330,518.330,516.077
207020233,8.092,5322,8.243,33,498.764,498.764,498.764,495.289
207072109,8.333,4718,10.552,28,632.712,632.712,632.712,629.140
207077681,12.312,4927,1.212,28,4499.602,4499.602,4499.602,4499.602
207085743,14.385,50000,0.147,29,124795.169,124795.169,124795.169,124805.570
207132816,8.133,3870,55.440,30,704.231,704.231,704.231,703.015
207137122,8.290,4708,11.999,29,614.794,614.794,614.794,611.392
207137122,8.290,4708,11.999,30,640.196,640.196,640.196,635.339
207141131,8.180,5081,0.803,30,649.719,649.719,649.719,644.979
207141131,8.180,5081,0.803,29,613.479,613.479,613.479,611.958
207142885,15.597,34000,0.143,30,41501.332,41501.332,41501.332,41084.722
207142885,15.597,34000,0.143,29,44741.768,44741.768,44741.768,44636.711
207143940,8.196,5182,4.290,29,458.810,458.810,458.810,451.795
207176799,16.862,0,0.000,30,119881.377,119881.377,119881.377,119442.493
207176799,16.862,0,0.000,29,122027.606,122027.606,122027.606,119809.628
207199350,11.130,3934,0.670,30,2311.206,2311.206,2311.206,2215.488
207199350,11.130,3934,0.670,29,2787.711,2787.711,2787.711,2777.735
207200144,8.119,5179,8.803,30,625.211,625.211,625.211,622.340
207200144,8.119,5179,8.803,29,607.677,607.677,607.677,603.802
207200679,14.353,0,0.000,29,14092.489,14092.489,14092.489,14056.172
207200679,14.353,0,0.000,30,14518.027,14518.027,14518.027,14253.462
207206762,8.156,8396,2.754,29,549.888,549.888,549.888,546.847
207206762,8.156,8396,2.754,30,587.381,587.381,587.381,584.809
207207548,8.337,6489,2.102,31,471.804,471.804,471.804,470.693
207207690,11.541,8537,1.983,29,3394.227,3394.227,3394.227,3386.727
207207690,11.541,8537,1.983,30,3179.355,3179.355,3179.355,3164.729
207238346,8.422,4872,11.142,29,526.817,526.817,526.817,521.405
207238346,8.422,4872,11.142,30,613.379,613.379,613.379,609.951
207272288,8.010,7003,3.309,33,11375.516,11375.516,11375.516,11375.516
207306050,12.423,3103,0.320,33,7932.250,7932.250,7932.250,7792.864
207328336,13.283,50000,0.147,33,8428.402,8428.402,8428.402,8415.651
209035793,7.345,11061,2.176,27,4373.836,4373.836,4373.836,4374.870
209301512,8.889,7819,2.191,28,2076.086,2076.086,2076.086,2074.408
209319622,8.060,5016,10.578,28,524.369,524.369,524.369,523.229
209362175,7.183,6981,3.344,28,4321.576,4321.576,4321.576,4321.935
209376399,8.035,4456,17.048,28,531.124,531.124,531.124,528.334
209395921,8.020,4477,14.851,28,548.103,548.103,548.103,547.927
209397773,12.291,31000,0.180,28,4677.378,4677.378,4677.378,4677.378
209408331,8.225,4826,10.238,31,581.589,581.589,581.589,579.634
209408331,8.225,4826,10.238,30,598.616,598.616,598.616,597.208
209430622,8.008,4795,10.759,31,513.674,513.674,513.674,512.443
209430622,8.008,4795,10.759,30,513.708,513.708,513.708,512.996
209457341,8.121,4805,8.541,30,516.294,516.294,516.294,515.203
209460929,8.003,7769,2.855,31,854.933,854.933,854.933,853.789
211335296,8.078,5366,10.469,28,505.026,505.026,505.026,502.045
211404370,8.564,7544,1.888,28,520.590,520.590,520.590,519.720
211411166,8.158,4018,41.685,28,740.457,740.457,740.457,735.981
211433060,8.006,8330,2.262,28,626.113,626.113,626.113,623.473
211435345,8.669,4755,9.349,29,613.117,613.117,613.117,608.553
211437293,15.509,0,0.000,29,89308.381,89308.381,89308.381,89047.477
211438925,10.248,5776,1.504,29,1726.152,1726.152,1726.152,1726.152
211442372,8.367,4475,17.523,36,599.527,599.527,599.527,597.738
211445207,8.041,6762,1.420,36,417.518,417.518,417.518,412.416
212253103,8.224,4943,9.546,27,480.154,480.154,480.154,478.574
212259262,8.319,4746,10.399,27,625.821,625.821,625.821,624.074
212320065,11.016,58450,0.370,27,3504.464,3504.464,3504.464,3504.464
212347401,8.034,4970,14.127,27,483.628,483.628,483.628,481.038
212352349,15.646,50000,0.147,27,64839.616,64839.616,64839.616,63838.862
212384324,8.222,4396,24.736,30,519.558,519.558,519.558,513.207
213006761,8.061,6828,2.096,30,400.850,400.850,400.850,397.831
213034033,15.221,31000,0.180,32,45490.663,45490.663,45490.663,45215.286
213105608,8.045,3989,63.323,32,659.736,659.736,659.736,634.508
214567611,8.098,4627,17.396,28,500.407,500.407,500.407,498.885
214568651,8.596,4553,13.582,28,632.290,632.290,632.290,632.290
214657681,12.403,6120,1.290,29,4491.077,4491.077,4491.077,4491.077
214912513,8.121,4441,16.685,28,528.280,528.280,528.280,527.141
214913582,9.417,4059,40.623,28,772.413,772.413,772.413,772.413
215113416,8.836,6539,1.740,28,568.925,568.925,568.925,568.925
215258001,8.150,4826,9.515,30,534.404,534.404,534.404,533.651
215480877,8.035,6664,2.133,30,387.691,387.691,387.691,387.281
218710779,9.354,8154,1.767,34,744.864,744.864,744.864,740.766
218878156,8.166,4000,59.849,27,460.746,460.746,460.746,458.722
218902449,8.035,9825,3.121,27,432.782,432.782,432.782,430.009
218910850,8.116,4409,11.360,27,728.389,728.389,728.389,727.875
218911792,10.093,0,0.000,27,3155.569,3155.569,3155.569,3081.145
218964090,8.169,4641,11.320,29,642.487,642.487,642.487,641.041
218970233,15.624,0,0.000,29,62963.098,62963.098,62963.098,62508.516
218970269,8.074,6530,1.850,29,424.708,424.708,424.708,422.409
218973487,12.199,3241,0.322,29,21269.986,21269.986,21269.986,21245.359
218979514,8.148,7535,2.041,29,409.569,409.569,409.569,404.143
218983421,8.419,4287,19.874,29,566.312,566.312,566.312,563.393
219002249,8.255,6264,3.196,31,446.990,446.990,446.990,440.648
219122151,11.193,7432,1.769,28,2481.514,2481.514,2481.514,2481.514
219137894,8.083,4469,21.220,28,466.648,466.648,466.648,465.621
219164117,8.118,3978,54.121,34,466.872,466.872,466.872,463.558
219164808,9.665,7214,2.562,28,1018.907,1018.907,1018.907,1018.907
219175812,8.230,4883,10.327,28,606.317,606.317,606.317,603.383
219176630,8.216,4907,12.404,34,456.133,456.133,456.133,453.994
219200215,8.055,6557,2.608,33,401.715,401.715,401.715,399.797
219200215,8.055,6557,2.608,32,398.102,398.102,398.102,395.281
219200215,8.055,6557,2.608,31,417.830,417.830,417.830,415.844
219200215,8.055,6557,2.608,28,404.021,404.021,404.021,403.026
219200215,8.055,6557,2.608,35,422.627,422.627,422.627,419.047
219203188,13.008,0,0.000,32,221912.727,221912.727,221912.727,221912.727
219203188,13.008,0,0.000,34,219194.829,219194.829,219194.829,218969.032
219203188,13.008,0,0.000,33,219501.108,219501.108,219501.108,219501.168
219210420,8.062,4620,15.350,33,520.688,520.688,520.688,518.534
219212899,10.645,5217,0.829,28,1759.869,1759.869,1759.869,1759.869
219212899,10.645,5217,0.829,35,2451.539,2451.539,2451.539,2357.828
219212899,10.645,5217,0.829,34,2598.963,2598.963,2598.963,2597.529
219212899,10.645,5217,0.829,31,2374.951,2374.951,2374.951,2367.663
219212899,10.645,5217,0.829,32,1539.682,1539.682,1539.682,1539.682
219220277,8.057,4777,11.212,30,549.269,549.269,549.269,544.088
219220277,8.057,4777,11.212,31,592.391,592.391,592.391,587.447
219223742,10.506,3087,0.164,30,1416.803,1416.803,1416.803,1414.155
219223742,10.506,3087,0.164,31,1395.036,1395.036,1395.036,1392.194
219224746,16.899,0,0.000,31,117585.450,117585.450,117585.450,117585.450
219224746,16.899,0,0.000,30,119725.406,119725.406,119725.406,119725.406
219226906,8.461,4015,58.653,32,704.918,704.918,704.918,691.277
219237485,8.037,4698,11.047,32,517.473,517.473,517.473,514.966
219237485,8.037,4698,11.047,30,489.085,489.085,489.085,487.279
219237485,8.037,4698,11.047,31,546.964,546.964,546.964,544.871
219240002,15.513,0,0.000,30,36638.703,36638.703,36638.703,36055.543
219240002,15.513,0,0.000,31,40724.672,40724.672,40724.672,40724.672
219240002,15.513,0,0.000,32,40112.816,40112.816,40112.816,39980.222
219244444,12.630,3904,0.193,32,40723.693,40723.693,40723.693,40737.871
219244444,12.630,3904,0.193,30,41992.053,41992.053,41992.053,41968.867
219249015,14.656,50000,0.147,36,22701.181,22701.181,22701.181,22610.283
219251369,8.452,4689,12.807,32,607.785,607.785,607.785,605.540
219251369,8.452,4689,12.807,30,638.548,638.548,638.548,636.065
219260541,8.049,3740,49.946,27,541.855,541.855,541.855,535.513
219303172,8.007,4428,20.848,27,493.868,493.868,493.868,491.754
219304041,16.187,50000,0.147,27,86109.214,86109.214,86109.214,85455.023
219304704,16.179,34000,0.143,27,94348.826,94348.826,94348.826,94015.323
219310941,8.069,4025,31.078,36,550.021,550.021,550.021,545.059
219314537,16.453,0,0.000,36,115284.249,115284.249,115284.249,115284.249
219315573,11.556,3322,0.289,27,2732.703,2732.703,2732.703,2725.448
219321172,8.387,4436,15.878,28,600.583,600.583,600.583,598.581
219321172,8.387,4436,15.878,27,575.544,575.544,575.544,574.930
219325050,8.191,4168,32.689,27,464.148,464.148,464.148,463.403
219327284,8.014,6394,1.272,28,415.222,415.222,415.222,414.050
219327284,8.014,6394,1.272,27,413.894,413.894,413.894,413.448
219328436,8.008,8604,3.073,28,395.462,395.462,395.462,392.566
219338105,8.137,4782,11.889,28,578.021,578.021,578.021,575.684
219338557,9.976,4281,0.651,28,1017.757,1017.757,1017.757,1017.757
219378103,8.507,4285,21.620,33,574.137,574.137,574.137,573.750
219380533,8.313,4296,31.725,30,582.192,582.192,582.192,579.609
219380533,8.313,4296,31.725,33,672.907,672.907,672.907,672.148
219380533,8.313,4296,31.725,31,557.179,557.179,557.179,555.510
219380984,7.432,6080,1.310,30,337.595,337.595,337.595,334.698
219380984,7.432,6080,1.310,31,314.057,314.057,314.057,310.216
219380984,7.432,6080,1.310,33,203.996,203.996,203.996,203.996
219382905,8.281,4265,28.566,36,536.241,536.241,536.241,531.605
219384925,8.036,6731,1.567,36,457.762,457.762,457.762,454.017
219389540,10.212,5744,1.016,31,2135.661,2135.661,2135.661,2135.661
219389540,10.212,5744,1.016,30,2007.610,2007.610,2007.610,2002.721
219389540,10.212,5744,1.016,32,2094.297,2094.297,2094.297,2094.297
219389540,10.212,5744,1.016,33,1891.784,1891.784,1891.784,1887.572
219390228,8.413,4713,11.948,33,603.742,603.742,603.742,603.388
219394646,8.641,4351,39.774,32,546.604,546.604,546.604,544.936
219396049,12.253,3329,0.521,33,16012.339,16012.339,16012.339,16003.957
219396049,12.253,3329,0.521,32,5332.697,5332.697,5332.697,5313.187
219396049,12.253,3329,0.521,31,9102.398,9102.398,9102.398,9062.803
219401954,9.647,5725,1.462,27,850.229,850.229,850.229,849.105
219404010,8.306,4881,7.657,31,484.383,484.383,484.383,482.863
219404010,8.306,4881,7.657,32,546.035,546.035,546.035,544.031
219404010,8.306,4881,7.657,33,490.598,490.598,490.598,488.879
219425479,8.008,6313,2.196,32,447.329,447.329,447.329,446.011
219425479,8.008,6313,2.196,31,388.110,388.110,388.110,387.239
219425479,8.008,6313,2.196,33,382.431,382.431,382.431,381.755
219442838,16.445,0,0.000,36,118116.193,118116.193,118116.193,117696.851
219512801,8.017,4205,26.669,36,657.465,657.465,657.465,653.762
219581340,8.244,4541,11.983,36,654.462,654.462,654.462,650.951
219698950,11.512,6184,0.913,36,3000.553,3000.553,3000.553,2999.129
219700573,16.529,0,0.000,36,96160.449,96160.449,96160.449,94852.999
219925222,8.129,3797,61.785,27,893.250,893.250,893.250,891.707
219927265,8.032,6043,2.015,27,387.237,387.237,387.237,382.980
219974863,12.400,34000,0.143,27,5396.135,5396.135,5396.135,5396.135
219992932,8.236,4743,9.701,29,551.392,551.392,551.392,549.619
219992932,8.236,4743,9.701,30,597.616,597.616,597.616,594.490
219998026,8.047,5551,0.920,30,2305.059,2305.059,2305.059,2306.880
219998026,8.047,5551,0.920,29,1628.068,1628.068,1628.068,1627.214
220014931,8.146,6834,1.563,30,433.368,433.368,433.368,430.981
220014931,8.146,6834,1.563,29,446.379,446.379,446.379,443.736
220020672,8.517,4566,8.378,30,579.143,579.143,579.143,575.928
220020672,8.517,4566,8.378,29,577.559,577.559,577.559,577.236
220021331,12.987,41000,0.160,29,5847.712,5847.712,5847.712,5847.712
220021331,12.987,41000,0.160,30,6155.121,6155.121,6155.121,6126.640
220021405,14.401,31000,0.180,30,19190.090,19190.090,19190.090,19029.003
220021405,14.401,31000,0.180,29,18877.687,18877.687,18877.687,18745.413
220044948,9.212,3468,0.464,32,4103.053,4103.053,4103.053,4067.363
220064505,9.653,9502,1.605,32,827.051,827.051,827.051,827.051
220071605,8.226,4681,13.818,32,559.447,559.447,559.447,557.799
220073982,9.906,8863,2.010,32,956.853,956.853,956.853,955.268
220293947,8.011,5119,58.938,33,500.030,500.030,500.030,498.659
220323515,13.139,5859,0.983,33,7623.012,7623.012,7623.012,7623.012
220372452,14.118,34000,0.143,27,16625.686,16625.686,16625.686,16625.686
220373696,8.050,4685,19.428,27,484.242,484.242,484.242,482.756
220391375,8.016,6184,1.022,29,405.871,405.871,405.871,401.149
220391375,8.016,6184,1.022,30,368.320,368.320,368.320,366.188
220391375,8.016,6184,1.022,31,391.740,391.740,391.740,388.422
220391375,8.016,6184,1.022,32,437.622,437.622,437.622,436.203
220391763,11.631,3155,0.260,36,3010.179,3010.179,3010.179,2961.534
220391763,11.631,3155,0.260,31,3020.584,3020.584,3020.584,2971.832
220391763,11.631,3155,0.260,30,2753.464,2753.464,2753.464,2736.780
220391763,11.631,3155,0.260,29,2783.897,2783.897,2783.897,2755.936
220391763,11.631,3155,0.260,35,3025.335,3025.335,3025.335,2989.204
220391763,11.631,3155,0.260,32,2754.538,2754.538,2754.538,2746.492
220391964,8.263,6053,2.057,31,426.530,426.530,426.530,426.530
220399066,15.894,0,0.000,35,60226.303,60226.303,60226.303,59860.040
220399820,8.279,7520,2.756,30,418.743,418.743,418.743,417.318
220399820,8.279,7520,2.756,31,466.641,466.641,466.641,460.488
220399820,8.279,7520,2.756,32,443.628,443.628,443.628,439.247
220404108,16.001,0,0.000,35,67796.692,67796.692,67796.692,65803.714
220408853,9.567,4549,9.753,30,847.204,847.204,847.204,835.530
220411786,8.056,7587,2.325,32,988.059,988.059,988.059,985.651
220411786,8.056,7587,2.325,31,992.063,992.063,992.063,991.382
220411786,8.056,7587,2.325,30,1082.378,1082.378,1082.378,1081.310
220411786,8.056,7587,2.325,29,924.603,924.603,924.603,922.015
220411786,8.056,7587,2.325,33,1033.801,1033.801,1033.801,1032.705
220411786,8.056,7587,2.325,36,961.842,961.842,961.842,959.653
220411786,8.056,7587,2.325,34,1030.162,1030.162,1030.162,1027.390
220411786,8.056,7587,2.325,27,980.881,980.881,980.881,979.921
220411786,8.056,7587,2.325,28,994.371,994.371,994.371,993.669
220412239,8.010,3987,33.890,31,640.907,640.907,640.907,628.653
220412239,8.010,3987,33.890,29,640.337,640.337,640.337,629.936
220412239,8.010,3987,33.890,35,572.203,572.203,572.203,567.011
220412239,8.010,3987,33.890,33,441.029,441.029,441.029,438.090
220412239,8.010,3987,33.890,36,614.651,614.651,614.651,614.065
220412239,8.010,3987,33.890,32,506.208,506.208,506.208,500.938
220414682,8.715,5217,2.263,31,546.742,546.742,546.742,544.377
220414682,8.715,5217,2.263,27,550.429,550.429,550.429,549.023
220414682,8.715,5217,2.263,28,533.134,533.134,533.134,532.209
220414682,8.715,5217,2.263,36,521.954,521.954,521.954,520.303
220414682,8.715,5217,2.263,32,536.351,536.351,536.351,533.857
220414682,8.715,5217,2.263,30,561.799,561.799,561.799,558.039
220414682,8.715,5217,2.263,29,548.413,548.413,548.413,544.083
220414682,8.715,5217,2.263,33,529.635,529.635,529.635,526.281
220414682,8.715,5217,2.263,35,528.072,528.072,528.072,526.788
220414682,8.715,5217,2.263,34,552.829,552.829,552.829,546.746
220419648,8.124,6363,1.215,31,401.601,401.601,401.601,399.191
220419648,8.124,6363,1.215,32,414.234,414.234,414.234,410.751
220419648,8.124,6363,1.215,30,397.084,397.084,397.084,394.596
220419648,8.124,6363,1.215,36,436.438,436.438,436.438,433.115
220424315,8.240,6609,3.169,30,458.909,458.909,458.909,457.733
220424363,8.900,4630,10.959,27,746.507,746.507,746.507,743.453
220429730,17.382,0,0.000,36,191586.852,191586.852,191586.852,191586.852
220429730,17.382,0,0.000,32,131521.642,131521.642,131521.642,131521.642
220429730,17.382,0,0.000,29,185053.125,185053.125,185053.125,184236.676
220429730,17.382,0,0.000,30,132697.478,132697.478,132697.478,132697.478
220429730,17.382,0,0.000,33,148132.324,148132.324,148132.324,147056.803
220432563,11.300,3387,0.373,35,3281.909,3281.909,3281.909,3257.349
220432563,11.300,3387,0.373,31,3480.664,3480.664,3480.664,3467.211
220432563,11.300,3387,0.373,30,2843.656,2843.656,2843.656,2835.808
220432563,11.300,3387,0.373,32,2797.029,2797.029,2797.029,2710.319
