ticids,tmags,teff,rad,sec,default,defaultcrs,hard,hardest
204544744,8.119,4762,11.469,28,610.922,524.576,524.576,512.773
204571494,8.513,4017,34.598,28,723.080,618.119,618.119,608.407
204613960,8.145,4801,10.131,31,567.479,530.941,530.941,526.193
204614426,6.062,6600,1.367,31,310.629,305.712,305.712,305.333
206285518,8.570,4397,23.211,28,601.073,547.519,547.519,541.594
206327797,9.739,3290,0.575,29,24762.936,24777.582,24777.582,24753.768
206354321,9.871,3770,0.522,28,1059.884,983.267,983.267,981.017
206354321,9.871,3770,0.522,29,1018.402,967.466,967.466,963.276
206361691,8.341,6002,1.395,28,493.830,421.060,421.060,416.436
206361691,8.341,6002,1.395,29,464.196,410.646,410.646,407.908
206401175,8.058,4635,12.720,30,564.126,535.725,535.725,530.047
206401175,8.058,4635,12.720,31,584.125,542.088,542.088,534.005
206402318,11.410,3125,0.183,30,2239.276,2187.908,2187.908,2180.993
206402318,11.410,3125,0.183,31,2159.637,2137.310,2137.310,2137.527
206408374,8.310,4936,5.299,28,584.380,499.852,499.852,472.019
206412735,6.463,6181,1.141,30,179.388,165.076,165.076,164.216
206412735,6.463,6181,1.141,31,186.093,169.186,169.186,167.325
206461701,9.683,7188,3.460,28,998.097,834.138,834.138,802.551
206462125,15.972,50000,0.147,28,84302.776,85237.011,85237.011,85237.011
206474937,8.120,4665,8.440,30,510.266,475.279,475.279,473.678
206474937,8.120,4665,8.440,31,516.589,472.013,472.013,471.485
206478549,12.432,3143,0.448,30,10081.130,10080.407,10080.407,10080.407
206478549,12.432,3143,0.448,31,10142.787,10161.672,10161.672,10160.993
206479331,8.196,4872,10.540,31,498.075,468.259,468.259,465.248
206480502,8.351,6695,1.610,28,594.332,513.329,513.329,451.072
206482194,15.459,47343,0.093,28,47719.184,48395.850,48395.850,48385.344
206497582,8.209,4512,12.528,28,658.044,603.018,603.018,585.252
206500773,8.080,4373,22.353,29,446.645,436.505,436.505,435.734
206534188,8.037,4461,11.305,28,549.454,535.306,535.306,534.070
206534188,8.037,4461,11.305,29,564.133,553.651,553.651,553.011
206535600,12.968,31100,0.507,28,7209.153,7245.651,7245.651,7245.651
206537793,11.239,3333,0.490,28,4195.978,4041.764,4041.764,4013.225
206541859,10.566,5906,1.413,29,1364.550,1365.488,1365.488,1365.212
206541995,16.015,0,0.000,28,81232.086,82023.948,82023.948,82023.948
206541995,16.015,0,0.000,29,79546.392,80460.131,80460.131,80460.131
206542524,11.284,3168,0.262,29,3117.235,3123.067,3123.067,3117.927
206546422,8.290,6101,1.277,28,555.783,490.652,490.652,464.745
206549835,8.071,4020,44.373,28,395.109,372.402,372.402,371.537
206549835,8.071,4020,44.373,29,386.444,363.495,363.495,355.979
206584346,12.194,50000,0.147,29,3977.454,4025.681,4025.681,4025.681
206590489,14.026,50000,0.147,29,15644.956,15834.125,15834.125,15834.125
206592394,7.911,5597,0.883,28,990.237,983.111,983.111,984.798
206592394,7.911,5597,0.883,29,809.291,810.310,810.310,809.570
206592567,8.000,4677,13.215,29,506.232,494.717,494.717,494.371
206595483,8.019,4326,21.332,28,515.545,452.888,452.888,418.306
206598581,8.234,4710,7.642,28,483.065,469.064,469.064,466.751
206605688,8.299,7178,2.596,28,1597.689,1559.978,1559.978,1556.734
206609630,12.559,0,0.000,28,6839.953,6882.616,6882.616,6877.119
206609630,12.559,0,0.000,29,6436.588,6468.424,6468.424,6468.424
206626993,7.890,9912,3.436,28,486.218,440.006,440.006,421.088
206651551,8.019,4912,10.640,28,521.014,461.556,461.556,441.010
206652542,8.401,4691,10.080,28,565.481,547.754,547.754,545.295
206652542,8.401,4691,10.080,29,564.944,541.503,541.503,537.171
206668402,8.166,4958,10.324,28,569.059,505.998,505.998,480.873
206691359,8.217,4913,10.696,28,550.445,484.054,484.054,468.457
206711985,8.034,6659,1.764,31,383.496,353.639,353.639,350.504
206716881,8.062,4070,44.438,31,411.509,376.189,376.189,369.563
206717828,8.678,5574,1.154,31,531.496,487.368,487.368,480.776
207020233,8.092,5322,8.243,33,477.372,413.804,413.804,402.234
207072109,8.333,4718,10.552,28,679.874,573.308,573.308,553.134
207077681,12.312,4927,1.212,28,4585.116,4523.152,4523.152,4522.067
207085743,14.385,50000,0.147,29,124438.517,124528.877,124528.877,124528.877
207137122,8.290,4708,11.999,29,585.194,565.128,565.128,563.427
207137122,8.290,4708,11.999,30,590.225,550.727,550.727,548.501
207141131,8.180,5081,0.803,29,639.729,634.561,634.561,635.262
207141131,8.180,5081,0.803,30,571.433,525.212,525.212,505.106
207142885,15.597,34000,0.143,29,44003.755,44668.380,44668.380,44668.380
207142885,15.597,34000,0.143,30,135591.164,135945.216,135945.216,135945.216
207143940,8.196,5182,4.290,29,422.429,387.707,387.707,386.422
207176799,16.862,0,0.000,29,119633.295,120784.208,120784.208,120784.208
207176799,16.862,0,0.000,30,121116.042,123067.752,123067.752,123067.752
207199350,11.130,3934,0.670,29,2660.661,2609.913,2609.913,2601.604
207199350,11.130,3934,0.670,30,2153.267,2127.526,2127.526,2126.835
207200144,8.119,5179,8.803,29,634.883,619.354,619.354,554.322
207200144,8.119,5179,8.803,30,567.431,538.689,538.689,537.715
207200679,14.353,0,0.000,29,13765.889,13928.624,13928.624,13928.624
207200679,14.353,0,0.000,30,14044.238,14195.925,14195.925,14195.925
207206762,8.156,8396,2.754,29,504.678,483.547,483.547,481.310
207206762,8.156,8396,2.754,30,522.350,485.081,485.081,482.761
207207548,8.337,6489,2.102,31,459.224,419.100,419.100,415.912
207207690,11.541,8537,1.983,29,3339.135,3345.391,3345.391,3339.916
207207690,11.541,8537,1.983,30,3139.181,3127.746,3127.746,3128.077
207272288,8.010,7003,3.309,33,11337.162,11331.368,11331.368,11330.524
207306050,12.423,3103,0.320,33,7973.405,7965.702,7965.702,7949.736
207328336,13.283,50000,0.147,33,8464.132,8536.110,8536.110,8535.995
209035793,7.345,11061,2.176,27,4404.651,4402.102,4402.102,4396.327
209301512,8.889,7819,2.191,28,2115.105,2065.085,2065.085,2058.869
209319622,8.060,5016,10.578,28,564.062,469.772,469.772,448.370
209362175,7.183,6981,3.344,28,4494.975,4490.971,4490.971,4488.821
209376399,8.035,4456,17.048,28,584.852,494.460,494.460,479.505
209395921,8.020,4477,14.851,28,579.668,527.003,527.003,513.578
209397773,12.291,31000,0.180,28,4781.468,4659.276,4659.276,4615.124
209408331,8.225,4826,10.238,30,590.127,566.517,566.517,564.998
209408331,8.225,4826,10.238,31,557.278,533.693,533.693,532.297
209430622,8.008,4795,10.759,30,511.040,502.664,502.664,500.932
209430622,8.008,4795,10.759,31,482.831,468.024,468.024,466.792
209460929,8.003,7769,2.855,31,838.434,830.240,830.240,829.533
211335296,8.078,5366,10.469,28,569.844,484.239,484.239,461.958
211404370,8.564,7544,1.888,28,617.011,494.987,494.987,464.742
211411166,8.158,4018,41.685,28,556.378,424.440,424.440,401.089
211433060,8.006,8330,2.262,28,657.090,601.619,601.619,589.250
211435345,8.669,4755,9.349,29,662.115,565.275,565.275,546.967
211437293,15.509,0,0.000,29,85311.033,86211.294,86211.294,86013.444
211438925,10.248,5776,1.504,29,1761.661,1679.890,1679.890,1669.852
211442372,8.367,4475,17.523,36,652.246,574.420,574.420,546.068
211445207,8.041,6762,1.420,36,465.838,397.772,397.772,381.279
212253103,8.224,4943,9.546,27,521.347,455.098,455.098,439.819
212259262,8.319,4746,10.399,27,668.616,607.888,607.888,587.056
212320065,11.016,58450,0.370,27,3669.939,3623.480,3623.480,3615.857
212347401,8.034,4970,14.127,27,514.771,459.933,459.933,443.975
212352349,15.646,50000,0.147,27,64542.264,65173.365,65173.365,65173.365
212384324,8.222,4396,24.736,30,504.316,428.139,428.139,418.474
213006761,8.061,6828,2.096,30,452.691,390.071,390.071,361.231
213034033,15.221,31000,0.180,32,45547.631,45948.684,45948.684,45943.022
213105608,8.045,3989,63.323,32,883.681,863.145,863.145,854.802
214567611,8.098,4627,17.396,28,534.913,474.351,474.351,456.804
214568651,8.596,4553,13.582,28,650.875,596.767,596.767,584.649
214657681,12.403,6120,1.290,29,4511.983,4485.962,4485.962,4477.454
214912513,8.121,4441,16.685,28,545.857,497.780,497.780,475.799
214913582,9.417,4059,40.623,28,1108.883,1025.536,1025.536,1014.101
215113416,8.836,6539,1.740,28,612.224,542.651,542.651,520.551
215258001,8.150,4826,9.515,30,516.286,506.712,506.712,504.694
215480877,8.035,6664,2.133,30,363.945,344.627,344.627,342.298
218710779,9.354,8154,1.767,34,724.966,691.200,691.200,688.756
218878156,8.166,4000,59.849,27,532.738,474.908,474.908,465.913
218902449,8.035,9825,3.121,27,424.117,368.046,368.046,353.592
218910850,8.116,4409,11.360,27,722.983,682.077,682.077,672.391
218911792,10.093,0,0.000,27,3407.984,3103.689,3103.689,3087.245
218964090,8.169,4641,11.320,29,653.795,610.296,610.296,595.905
218970233,15.624,0,0.000,29,65741.427,66430.494,66430.494,66430.494
218970269,8.074,6530,1.850,29,442.382,380.930,380.930,356.625
218973487,12.199,3241,0.322,29,21562.686,21079.974,21079.974,21061.361
218979514,8.148,7535,2.041,29,445.634,381.135,381.135,362.426
218983421,8.419,4287,19.874,29,622.952,530.993,530.993,511.828
219002249,8.255,6264,3.196,31,448.030,401.599,401.599,399.303
219122151,11.193,7432,1.769,28,2398.117,2335.994,2335.994,2331.607
219137894,8.083,4469,21.220,28,462.121,424.764,424.764,415.390
219164808,9.665,7214,2.562,28,1068.184,1078.259,1078.259,1076.330
219175812,8.230,4883,10.327,28,598.204,583.601,583.601,582.210
219200215,8.055,6557,2.608,28,381.158,363.060,363.060,359.523
219200215,8.055,6557,2.608,31,397.010,364.216,364.216,362.476
219200215,8.055,6557,2.608,32,388.448,358.681,358.681,355.042
219200215,8.055,6557,2.608,33,386.844,368.925,368.925,360.009
219200215,8.055,6557,2.608,35,453.836,383.375,383.375,364.994
219203188,13.008,0,0.000,32,222622.409,222640.291,222640.291,222644.061
219203188,13.008,0,0.000,33,219507.724,219538.972,219538.972,219538.793
219203188,13.008,0,0.000,34,219742.700,219782.829,219782.829,219780.490
219212899,10.645,5217,0.829,28,1967.475,1967.934,1967.934,1967.481
219212899,10.645,5217,0.829,31,2100.971,2096.082,2096.082,2090.916
219212899,10.645,5217,0.829,32,1539.951,1481.948,1481.948,1461.723
219212899,10.645,5217,0.829,34,2765.651,2740.968,2740.968,2738.104
219212899,10.645,5217,0.829,35,1900.217,1785.257,1785.257,1681.020
219220277,8.057,4777,11.212,30,521.657,492.780,492.780,490.440
219220277,8.057,4777,11.212,31,553.017,518.867,518.867,515.991
219223742,10.506,3087,0.164,30,1345.627,1304.886,1304.886,1304.745
219223742,10.506,3087,0.164,31,1365.059,1309.325,1309.325,1308.768
219224746,16.899,0,0.000,30,121233.337,122671.336,122671.336,122671.336
219224746,16.899,0,0.000,31,118874.870,120398.007,120398.007,120398.007
219226906,8.461,4015,58.653,32,1029.221,1047.660,1047.660,1044.201
219237485,8.037,4698,11.047,30,471.876,451.002,451.002,450.492
219237485,8.037,4698,11.047,31,513.119,486.042,486.042,470.162
219237485,8.037,4698,11.047,32,497.711,464.797,464.797,460.926
219240002,15.513,0,0.000,30,36197.152,36633.771,36633.771,36633.771
219240002,15.513,0,0.000,31,41290.790,41696.969,41696.969,41696.969
219240002,15.513,0,0.000,32,41664.969,42136.159,42136.159,42136.159
219244444,12.630,3904,0.193,30,42126.242,42155.612,42155.612,42155.612
219244444,12.630,3904,0.193,32,40731.534,40776.785,40776.785,40752.385
219249015,14.656,50000,0.147,36,22444.965,22620.743,22620.743,22614.226
219251369,8.452,4689,12.807,30,621.566,590.568,590.568,588.873
219251369,8.452,4689,12.807,32,596.300,557.474,557.474,552.493
219260541,8.049,3740,49.946,27,956.757,948.256,948.256,942.805
219303172,8.007,4428,20.848,27,477.634,414.471,414.471,410.593
219304041,16.187,50000,0.147,27,87458.365,88558.570,88558.570,88549.979
219304704,16.179,34000,0.143,27,93261.614,94143.644,94143.644,94122.931
219310941,8.069,4025,31.078,36,479.721,404.136,404.136,390.347
219314537,16.453,0,0.000,36,117566.705,119031.712,119031.712,119031.712
219315573,11.556,3322,0.289,27,2791.130,2632.932,2632.932,2631.785
219321172,8.387,4436,15.878,27,604.365,548.382,548.382,541.564
219321172,8.387,4436,15.878,28,639.413,573.696,573.696,567.800
219327284,8.014,6394,1.272,27,409.351,361.014,361.014,355.346
219327284,8.014,6394,1.272,28,399.661,352.154,352.154,348.345
219328436,8.008,8604,3.073,28,444.229,384.675,384.675,381.084
219338105,8.137,4782,11.889,28,550.084,522.106,522.106,520.622
219338557,9.976,4281,0.651,28,1050.374,1012.668,1012.668,975.678
219382905,8.281,4265,28.566,36,513.217,425.015,425.015,413.939
219384925,8.036,6731,1.567,36,438.955,362.996,362.996,353.281
219389540,10.212,5744,1.016,30,2423.864,2405.354,2405.354,2402.853
219389540,10.212,5744,1.016,31,2595.143,2581.847,2581.847,2580.993
219389540,10.212,5744,1.016,32,2263.274,2246.683,2246.683,2246.405
219389540,10.212,5744,1.016,33,2432.406,2388.400,2388.400,2383.286
219390228,8.413,4713,11.948,33,576.194,559.936,559.936,559.113
219396049,12.253,3329,0.521,31,9103.191,9122.185,9122.185,9089.796
219396049,12.253,3329,0.521,32,5224.457,5247.046,5247.046,5243.798
219396049,12.253,3329,0.521,33,15851.725,15858.212,15858.212,15858.212
219401954,9.647,5725,1.462,27,833.596,804.988,804.988,803.038
219404010,8.306,4881,7.657,31,471.170,446.660,446.660,444.108
219404010,8.306,4881,7.657,32,493.019,456.315,456.315,454.706
219404010,8.306,4881,7.657,33,479.900,458.446,458.446,451.016
219425479,8.008,6313,2.196,31,359.561,334.047,334.047,332.493
219425479,8.008,6313,2.196,32,371.208,342.795,342.795,340.577
219425479,8.008,6313,2.196,33,358.597,335.902,335.902,334.793
219442838,16.445,0,0.000,36,119439.177,120621.122,120621.122,120621.122
219512801,8.017,4205,26.669,36,558.112,456.347,456.347,445.509
219581340,8.244,4541,11.983,36,677.823,609.532,609.532,591.339
219698950,11.512,6184,0.913,36,3100.904,2963.268,2963.268,2946.925
219700573,16.529,0,0.000,36,95086.791,95999.464,95999.464,95999.464
219925222,8.129,3797,61.785,27,680.357,644.144,644.144,637.021
219927265,8.032,6043,2.015,27,426.744,366.604,366.604,349.807
219974863,12.400,34000,0.143,27,5505.434,5500.006,5500.006,5500.006
219992932,8.236,4743,9.701,29,519.397,504.667,504.667,503.469
219992932,8.236,4743,9.701,30,561.216,542.113,542.113,540.964
219998026,8.047,5551,0.920,29,1744.996,1740.616,1740.616,1733.455
219998026,8.047,5551,0.920,30,2188.813,2184.059,2184.059,2181.184
220014931,8.146,6834,1.563,29,397.448,372.482,372.482,370.602
220014931,8.146,6834,1.563,30,398.801,365.405,365.405,363.588
220020672,8.517,4566,8.378,29,551.415,532.944,532.944,531.271
220020672,8.517,4566,8.378,30,577.374,552.697,552.697,529.422
220021331,12.987,41000,0.160,29,5809.320,5870.735,5870.735,5870.735
220021331,12.987,41000,0.160,30,5998.102,6071.825,6071.825,6071.825
220021405,14.401,31000,0.180,29,18784.493,19058.397,19058.397,19058.397
220021405,14.401,31000,0.180,30,19139.845,19406.348,19406.348,19406.348
220044948,9.212,3468,0.464,32,4067.773,4037.365,4037.365,4025.512
220064505,9.653,9502,1.605,32,893.738,803.982,803.982,774.490
220071605,8.226,4681,13.818,32,599.818,528.026,528.026,502.774
220073982,9.906,8863,2.010,32,1061.904,947.340,947.340,922.211
220293947,8.011,5119,58.938,33,446.590,371.338,371.338,361.813
220323515,13.139,5859,0.983,33,7508.139,7572.633,7572.633,7563.355
220372452,14.118,34000,0.143,27,16761.716,16937.571,16937.571,16937.571
220373696,8.050,4685,19.428,27,476.394,425.909,425.909,418.886
220391375,8.016,6184,1.022,29,385.145,342.706,342.706,341.014
220391375,8.016,6184,1.022,30,358.411,333.934,333.934,333.067
220391375,8.016,6184,1.022,31,369.252,335.849,335.849,334.188
220391375,8.016,6184,1.022,32,399.108,342.078,342.078,337.376
220391763,11.631,3155,0.260,29,2753.817,2761.502,2761.502,2757.464
220391763,11.631,3155,0.260,30,2657.151,2670.210,2670.210,2670.210
220391763,11.631,3155,0.260,31,3095.829,3119.245,3119.245,3112.111
220391763,11.631,3155,0.260,32,2752.225,2671.601,2671.601,2660.401
220391763,11.631,3155,0.260,35,3067.725,3030.853,3030.853,3025.693
220391763,11.631,3155,0.260,36,2933.930,2959.574,2959.574,2956.478
220399820,8.279,7520,2.756,30,406.147,374.038,374.038,371.933
220399820,8.279,7520,2.756,31,425.503,388.719,388.719,387.203
220399820,8.279,7520,2.756,32,423.430,387.493,387.493,382.626
220408853,9.567,4549,9.753,30,888.773,865.244,865.244,850.156
220412239,8.010,3987,33.890,29,430.940,395.980,395.980,390.023
220412239,8.010,3987,33.890,31,409.675,384.310,384.310,381.551
220412239,8.010,3987,33.890,32,432.515,374.198,374.198,368.490
220412239,8.010,3987,33.890,33,441.232,390.641,390.641,386.352
220412239,8.010,3987,33.890,35,482.779,404.522,404.522,389.809
220412239,8.010,3987,33.890,36,602.562,596.657,596.657,592.604
220414682,8.715,5217,2.263,27,541.061,500.029,500.029,497.921
220414682,8.715,5217,2.263,28,545.569,498.638,498.638,494.711
220414682,8.715,5217,2.263,29,545.431,491.349,491.349,485.388
220414682,8.715,5217,2.263,30,515.128,479.499,479.499,478.312
220414682,8.715,5217,2.263,31,516.763,487.544,487.544,485.382
220414682,8.715,5217,2.263,32,664.199,633.507,633.507,629.029
220414682,8.715,5217,2.263,33,590.584,487.996,487.996,484.076
220414682,8.715,5217,2.263,34,2620.774,2608.534,2608.534,2607.572
220414682,8.715,5217,2.263,35,588.424,499.563,499.563,482.348
220414682,8.715,5217,2.263,36,521.052,507.096,507.096,506.993
220419648,8.124,6363,1.215,30,382.327,354.968,354.968,352.803
220419648,8.124,6363,1.215,31,384.771,357.586,357.586,355.314
220419648,8.124,6363,1.215,32,390.713,353.400,353.400,348.977
220419648,8.124,6363,1.215,36,398.972,383.268,383.268,382.637
220424363,8.900,4630,10.959,27,738.963,705.493,705.493,703.376
220429730,17.382,0,0.000,29,198869.020,201773.793,201773.793,201773.793
220429730,17.382,0,0.000,30,139603.481,140967.175,140967.175,140967.175
220429730,17.382,0,0.000,32,131497.100,133163.407,133163.407,133163.407
220429730,17.382,0,0.000,33,151753.619,154310.048,154310.048,154310.048
220429730,17.382,0,0.000,36,194783.464,196990.535,196990.535,196990.535
220432563,11.300,3387,0.373,27,3883.156,3869.899,3869.899,3864.439
220432563,11.300,3387,0.373,28,3254.700,3237.400,3237.400,3223.896
220432563,11.300,3387,0.373,29,3453.686,3444.381,3444.381,3435.897
220432563,11.300,3387,0.373,30,2917.947,2902.199,2902.199,2897.431
220432563,11.300,3387,0.373,31,3383.741,3364.112,3364.112,3359.405
220432563,11.300,3387,0.373,32,2914.478,2827.857,2827.857,2821.852
220432563,11.300,3387,0.373,33,5739.077,5850.426,5850.426,5848.915
220432563,11.300,3387,0.373,35,3381.597,3318.115,3318.115,3303.425
220432563,11.300,3387,0.373,36,2792.378,2790.503,2790.503,2790.503
220433363,8.706,3410,0.428,29,18106.837,18178.679,18178.679,17879.328
220433363,8.706,3410,0.428,30,10387.824,10378.881,10378.881,10379.291
220433363,8.706,3410,0.428,31,12667.960,12632.567,12632.567,12624.469
220433363,8.706,3410,0.428,32,9569.768,9571.483,9571.483,9568.929
220433363,8.706,3410,0.428,33,10855.732,10849.223,10849.223,10845.297
220433363,8.706,3410,0.428,36,12902.326,12899.956,12899.956,12906.348
220433364,9.428,3268,0.351,29,34127.187,34265.339,34265.339,33713.147
220433364,9.428,3268,0.351,30,19911.351,19894.306,19894.306,19888.146
220433364,9.428,3268,0.351,31,24543.084,24476.197,24476.197,24500.180
220433364,9.428,3268,0.351,32,18361.453,18368.766,18368.766,18367.490
220433364,9.428,3268,0.351,33,20829.704,20817.172,20817.172,20810.671
220433364,9.428,3268,0.351,36,24865.085,24865.858,24865.858,24878.429
220436223,5.688,6562,1.269,29,149.553,139.436,139.436,138.995
220436223,5.688,6562,1.269,30,143.340,138.718,138.718,137.935
220436223,5.688,6562,1.269,31,138.921,133.945,133.945,132.978
220436223,5.688,6562,1.269,32,148.808,134.105,134.105,133.438
220436223,5.688,6562,1.269,33,137.435,125.976,125.976,124.668
220436223,5.688,6562,1.269,34,147.426,135.892,135.892,134.747
220436223,5.688,6562,1.269,35,152.565,136.667,136.667,132.531
220436223,5.688,6562,1.269,36,140.317,136.061,136.061,135.552
220454990,8.232,7575,1.963,29,448.001,396.190,396.190,391.698
220454990,8.232,7575,1.963,30,418.050,380.999,380.999,379.097
220454990,8.232,7575,1.963,31,410.546,386.099,386.099,382.389
220454990,8.232,7575,1.963,32,412.554,381.361,381.361,379.134
220454990,8.232,7575,1.963,33,441.928,391.402,391.402,385.476
220454990,8.232,7575,1.963,36,399.430,383.497,383.497,380.051
220459208,12.573,31000,0.180,30,4302.922,4321.088,4321.088,4321.088
220459208,12.573,31000,0.180,31,4488.087,4532.343,4532.343,4532.343
220459208,12.573,31000,0.180,32,4156.337,4213.687,4213.687,4213.687
220459208,12.573,31000,0.180,33,4432.065,4459.178,4459.178,4455.162
220459208,12.573,31000,0.180,36,4460.160,4474.648,4474.648,4474.648
220473309,8.460,3884,0.928,27,1100.769,1082.779,1082.779,1083.469
220473309,8.460,3884,0.928,28,2305.016,2293.524,2293.524,2292.921
220473309,8.460,3884,0.928,29,1097.109,1078.505,1078.505,1076.558
220473309,8.460,3884,0.928,30,2018.658,2008.798,2008.798,2008.768
220473309,8.460,3884,0.928,31,3246.207,3237.300,3237.300,3239.181
220473309,8.460,3884,0.928,32,1511.215,1491.003,1491.003,1491.523
220473309,8.460,3884,0.928,33,2439.285,2426.947,2426.947,2426.680
220473309,8.460,3884,0.928,34,1631.501,1613.167,1613.167,1612.159
220473309,8.460,3884,0.928,35,3247.745,3231.551,3231.551,3230.356
220473309,8.460,3884,0.928,36,3553.754,3553.920,3553.920,3570.874
220473692,12.388,3904,0.628,29,3525.667,3552.235,3552.235,3551.361
220473692,12.388,3904,0.628,30,3471.485,3497.833,3497.833,3497.833
220473692,12.388,3904,0.628,32,3431.018,3405.818,3405.818,3397.486
220473692,12.388,3904,0.628,33,3376.475,3391.237,3391.237,3391.237
220473692,12.388,3904,0.628,34,4439.558,4462.898,4462.898,4462.898
220473692,12.388,3904,0.628,35,4767.616,4774.140,4774.140,4770.032
220473692,12.388,3904,0.628,36,3625.839,3666.276,3666.276,3666.276
220476769,15.570,31000,0.180,27,62536.195,63204.497,63204.497,63204.497
220476769,15.570,31000,0.180,28,53351.790,53633.727,53633.727,53633.727
220476769,15.570,31000,0.180,29,52866.120,53531.248,53531.248,53520.609
220476769,15.570,31000,0.180,30,46365.425,47010.854,47010.854,47010.854
220476769,15.570,31000,0.180,31,44354.916,44842.929,44842.929,44842.929
220476769,15.570,31000,0.180,32,41660.003,42265.717,42265.717,42265.717
220476769,15.570,31000,0.180,33,45552.198,46085.753,46085.753,46085.753
220476769,15.570,31000,0.180,34,40895.507,41480.169,41480.169,41480.169
220476769,15.570,31000,0.180,35,46515.673,46971.742,46971.742,46971.742
220476769,15.570,31000,0.180,36,45278.199,45841.195,45841.195,45841.195
220477045,8.010,3937,57.222,27,491.480,463.118,463.118,459.014
220477045,8.010,3937,57.222,28,944.225,951.020,951.020,921.424
220477045,8.010,3937,57.222,29,514.504,486.167,486.167,484.403
220477045,8.010,3937,57.222,30,436.384,410.886,410.886,409.835
220477045,8.010,3937,57.222,31,392.355,356.585,356.585,354.439
220477045,8.010,3937,57.222,32,430.701,384.127,384.127,379.405
220477045,8.010,3937,57.222,33,544.876,513.296,513.296,510.312
220477045,8.010,3937,57.222,34,594.976,566.031,566.031,564.297
220477045,8.010,3937,57.222,35,478.256,389.127,389.127,376.489
220477045,8.010,3937,57.222,36,388.575,369.974,369.974,365.274
220488137,12.370,31070,0.143,28,4479.068,4481.568,4481.568,4479.002
220490324,8.021,5084,6.286,28,499.776,468.059,468.059,453.592
220492687,8.027,4753,10.189,28,580.134,555.762,555.762,554.466
220508128,8.249,3982,53.728,28,768.939,757.021,757.021,753.303
220523140,8.006,4543,14.012,28,488.755,473.454,473.454,465.428
220523140,8.006,4543,14.012,29,483.276,465.561,465.561,465.182
220523140,8.006,4543,14.012,30,566.654,548.139,548.139,545.250
220526731,9.151,3455,0.376,30,717.121,679.751,679.751,667.696
220539110,10.034,3538,0.684,28,6029.883,6023.090,6023.090,6023.126
220539110,10.034,3538,0.684,29,6632.997,6632.815,6632.815,6631.350
220539110,10.034,3538,0.684,30,6729.512,6725.211,6725.211,6722.183
220554352,11.546,3859,0.596,28,2276.236,2272.293,2272.293,2272.293
220554352,11.546,3859,0.596,29,2234.271,2235.987,2235.987,2233.530
220554352,11.546,3859,0.596,30,2419.289,2427.904,2427.904,2427.904
220556072,8.093,3840,73.841,28,405.870,384.893,384.893,368.404
220561605,11.278,3634,0.436,28,1978.254,1984.711,1984.711,1984.249
220561605,11.278,3634,0.436,29,2144.879,2159.573,2159.573,2159.573
220561605,11.278,3634,0.436,30,1980.090,1986.023,1986.023,1986.023
220563044,16.668,0,0.000,29,107863.329,108965.397,108965.397,108965.397
220563044,16.668,0,0.000,30,107166.827,108603.470,108603.470,108603.470
220565588,8.028,4465,15.409,28,564.715,554.481,554.481,553.619
220565588,8.028,4465,15.409,30,554.071,536.640,536.640,535.320
220567752,12.214,50000,0.147,28,3755.602,3795.211,3795.211,3795.211
220567752,12.214,50000,0.147,29,4032.930,4075.195,4075.195,4075.195
220567752,12.214,50000,0.147,30,3987.307,4026.496,4026.496,3863.214
220571386,8.077,6635,1.514,28,363.654,351.696,351.696,350.890
220571386,8.077,6635,1.514,29,463.087,448.268,448.268,447.037
220571386,8.077,6635,1.514,30,387.186,353.807,353.807,352.267
220573709,14.946,50000,0.147,28,25648.672,25781.441,25781.441,25783.340
220573709,14.946,50000,0.147,30,28418.913,28729.888,28729.888,28729.888
220576880,16.079,0,0.000,28,65434.128,66164.553,66164.553,66164.553
220578510,13.405,0,0.000,28,7255.384,7338.676,7338.676,7338.676
220578510,13.405,0,0.000,30,7600.836,7701.237,7701.237,7701.237
220589669,11.967,0,0.000,34,8909.955,8762.935,8762.935,8756.079
220591394,8.028,4006,39.217,34,502.908,407.470,407.470,391.743
220600579,7.582,8500,2.546,31,2070.981,2067.789,2067.789,2065.140
220600579,7.582,8500,2.546,32,2037.355,2031.658,2031.658,2030.796
220600579,7.582,8500,2.546,33,1998.905,1997.461,1997.461,1997.087
220622233,10.917,3512,0.590,33,2500.076,2516.404,2516.404,2515.203
220628997,8.007,0,0.000,36,4393.100,4391.997,4391.997,4391.875
224225152,10.464,3350,0.422,29,3824.224,3777.899,3777.899,3767.791
224269420,10.892,3171,0.208,29,1726.085,1681.414,1681.414,1672.906
224270730,9.801,3491,0.458,29,1201.900,1111.694,1111.694,1103.564
224272297,8.037,4589,11.236,29,611.543,584.911,584.911,582.844
224283245,8.096,4093,29.835,29,475.355,421.287,421.287,417.407
224284606,8.018,6746,3.201,29,403.700,356.195,356.195,350.812
224285325,7.047,7361,1.565,29,106419.235,106470.190,106470.190,106473.766
228381868,12.072,5570,1.777,29,3491.067,3339.884,3339.884,3279.391
228383349,8.046,4769,10.316,29,660.092,601.985,601.985,592.223
229042207,8.093,8184,1.553,28,792.065,729.746,729.746,721.051
229061843,8.157,4806,11.107,28,621.407,558.706,558.706,547.455
229091700,8.093,4220,23.163,29,481.470,440.881,440.881,433.957
229092427,4.432,6119,1.259,29,83.407,79.958,79.958,79.426
229093048,8.194,6416,1.574,29,422.549,383.636,383.636,382.123
229097329,8.185,6541,1.417,29,418.398,385.965,385.965,378.649
