time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
2067.8679180919444,5529911.747289572,248.82908604602477,1972.6196881838778,674.2321305797172,605095,0
2067.869306988837,5530109.060671504,248.82954130287666,1972.6228645391416,674.2287627422576,605096,0
2067.870695885961,5531054.551750786,248.84461925315966,1972.615068102763,674.2306108459419,605097,0
2067.872084782853,5529902.488177112,248.83885033792453,1972.6268112556472,674.2240961709933,605098,0
2067.873473679978,5531657.051755257,248.85402190591577,1972.619144839158,674.2356714762806,605099,0
2067.8748625768694,5531257.601320329,248.8502781543553,1972.6203480676566,674.2321457380569,605100,0
2067.876251473994,5530649.402220306,248.8364093008698,1972.6155653505537,674.229186246938,605101,0
2067.8776403711195,5530710.304945075,248.84539628050183,1972.6233962461451,674.2280657435603,605102,0
2067.8790292680123,5530182.922506731,248.82957269987023,1972.6189104536936,674.2324880498172,605103,0
2067.8804181649048,5530870.368506755,248.8461026668893,1972.6199055166837,674.2352692446153,605104,0
2067.8818070620296,5530947.225025527,248.8461576079687,1972.6202512571933,674.2337280529771,605105,0
2067.883195958922,5529536.469881771,248.8213779501271,1972.6216379871473,674.2261231128639,605106,0
2067.884584856047,5530951.2973807845,248.84447012642255,1972.6221648970777,674.2365442886726,605107,0
2067.8859737529383,5529821.5973078925,248.82156633820952,1972.614516123927,674.2215653100374,605108,0
2067.8873626500636,5530390.259931502,248.82787725654856,1972.6176632808601,674.2312865738176,605109,0
2067.888751546956,5531345.318392966,248.85176153435202,1972.6229939397808,674.2358384474537,605110,0
2067.8901404440803,5530395.090983247,248.8434419343817,1972.6229131351026,674.2264867891602,605111,0
2067.8915293409723,5531129.17283384,248.84582796131022,1972.617001302091,674.2316413422126,605112,0
2067.8929182380975,5531108.075396049,248.85344111796002,1972.6184132837036,674.2291387736337,605113,0
2067.89430713499,5530599.0030847825,248.8352633395235,1972.6246617895185,674.2357742904139,605114,0
2067.8956960318824,5531255.803054187,248.86116391725326,1972.6211240561677,674.2254751048972,605115,0
2067.8970849290076,5531131.619913862,248.8616975977822,1972.6249603853196,674.2274143382739,605116,0
2067.8984738258996,5530734.424411773,248.84364600336895,1972.6219621143623,674.2263592379425,605117,0
2067.899862723024,5531508.845284666,248.85528550746113,1972.616498041662,674.2351189782531,605118,0
2067.901251619916,5531167.334925283,248.84857500345467,1972.621096624805,674.2333780567002,605119,0
2067.9026405168083,5531266.791292179,248.8585033457768,1972.6252959048059,674.226289512334,605120,0
2067.9040294139336,5530249.448609917,248.83571073601956,1972.6234392041201,674.2312534455966,605121,0
2067.9054183108256,5530239.0625045635,248.83031837730306,1972.6247577189567,674.2351315253047,605122,0
2067.906807207717,5531852.001031176,248.86273356260074,1972.616438517874,674.2322766942689,605123,0
2067.9081961048423,5531153.861748431,248.8492264404292,1972.6249236099559,674.2350147972168,605124,0
2067.909585001734,5530802.277303821,248.84512157414298,1972.6264317745465,674.2325586367341,605125,0
2067.910973898626,5531251.551422872,248.85420242081506,1972.6222233425153,674.2311910452021,605126,0
2067.912362795751,5529789.58724374,248.8275789829174,1972.6204734901867,674.2248279398909,605127,0
2067.913751692644,5531286.811699796,248.84720148617305,1972.6201937847172,674.2336897032449,605128,0
2067.9151405895363,5530826.08906033,248.8451058766276,1972.6186027089443,674.225693666611,605129,0
2067.916529486661,5529918.900352762,248.83259464196004,1972.6257192812488,674.2242782359399,605130,0
2067.9179183835536,5530398.81183812,248.83535752832634,1972.622291294859,674.2337046057393,605131,0
2067.919307280446,5530559.645563046,248.84941480742927,1972.6259277427978,674.2249280184342,605132,0
2067.920696177338,5530992.729887113,248.84759392045567,1972.6231143770176,674.2324016544418,605133,0
2067.9220850744623,5531381.898766284,248.85968059330142,1972.6159045248253,674.2292473850455,605134,0
2067.9234739713543,5530768.4856781,248.83961168541876,1972.6204476635291,674.2403196123121,605135,0
2067.9248628682462,5532064.7973096315,248.8763262772295,1972.6251718046149,674.2309416488607,605136,0
2067.9262517653706,5531180.408959227,248.85234232622767,1972.6227840567444,674.2300489496776,605137,0
2067.927640662263,5530504.516331424,248.8438893161735,1972.6223038316227,674.2301160254704,605138,0
2067.9290295591554,5530935.005676588,248.84660498487818,1972.619392435311,674.2322416626087,605139,0
2067.930418456048,5531036.993471069,248.85143974367517,1972.6212000587211,674.2319942662588,605140,0
2067.9318073529403,5531213.501569284,248.85599971419214,1972.619429721496,674.2281282164254,605141,0
2067.9331962500655,5531408.258910721,248.85237372034447,1972.6217957864621,674.2387943483664,605142,0
2067.934585146957,5530573.276764228,248.84941480742927,1972.620321704613,674.227476039845,605143,0
2067.935974043849,5529949.907781736,248.8298631218729,1972.6249107249685,674.231896898956,605144,0
2067.9373629407414,5531065.668195937,248.84304949355126,1972.6166423683885,674.2332024379099,605145,0
2067.938751837634,5530613.688393391,248.84118931559541,1972.625527176452,674.2344844623096,605146,0
2067.9401407347586,5530308.14898888,248.84489396007305,1972.6243667498345,674.2252190138266,605147,0
2067.94152963165,5530419.076551919,248.84352042247352,1972.6217980082013,674.2247602685111,605148,0
2067.9429185285426,5531073.706150899,248.8393134258532,1972.6181953824123,674.2382294127999,605149,0
2067.944307425435,5530679.100723818,248.84469774088015,1972.621245624899,674.2321788211545,605150,0
2067.9456963223265,5530593.906646408,248.84447012642255,1972.624022461765,674.2325941516627,605151,0
2067.947085219219,5530558.983096794,248.82885841728648,1972.6163928595429,674.2354614030177,605152,0
2067.9484741163446,5531551.74965313,248.8676464885502,1972.6223180997465,674.2313560156963,605153,0
2067.9498630132366,5530970.398918742,248.8419977490737,1972.6189916737026,674.2334506985914,605154,0
2067.951251910128,5530053.761271783,248.83210799402477,1972.6194349022064,674.2250318194585,605155,0
2067.9526408070205,5530631.300454202,248.8395096492918,1972.6201706423722,674.2341032801546,605156,0
2067.954029703913,5530128.40761924,248.83750816295762,1972.6260145224926,674.2266346169606,605157,0
2067.9554186008045,5531586.882632688,248.85328414800958,1972.6174637190686,674.237958590777,605158,0
2067.9568074976964,5531329.756996161,248.85319781449465,1972.6187281365674,674.2292996748541,605159,0
2067.958196394589,5530212.3454372315,248.82977678023184,1972.6214995062676,674.2285692120023,605160,0
2067.959585291481,5530748.499021379,248.83172338449936,1972.6214087492565,674.2388228000978,605161,0
2067.960974188605,5530599.0149574885,248.835082810885,1972.616004321154,674.2347777231728,605162,0
2067.9623630854976,5529924.635727434,248.8350200182844,1972.626777641972,674.2313298020324,605163,0
2067.963751982391,5530533.683262146,248.83658197951925,1972.6201894396677,674.2297054758311,605164,0
2067.9651408792834,5531046.281415475,248.84529424674682,1972.6190131366195,674.2322082447557,605165,0
2067.966529776175,5530960.518968324,248.84974444933633,1972.6194110744439,674.2339050149784,605166,0
2067.9679186730673,5530498.540912915,248.83173908285897,1972.6201471500046,674.2320445954083,605167,0
2067.969307569959,5530119.586843387,248.84523145672293,1972.6241248812642,674.2207804411414,605168,0
2067.9706964668503,5531737.323692461,248.85647846700715,1972.6215828745012,674.2372118705398,605169,0
2067.9720853637427,5529647.493114957,248.81849716459988,1972.6214109175394,674.2332983718078,605170,0
2067.973474260635,5530676.233676997,248.83797910236692,1972.6178847160807,674.2288502627015,605171,0
2067.9748631575267,5530668.66862794,248.84257856373776,1972.6213811515656,674.2330279823904,605172,0
2067.9762520544186,5529985.699794792,248.838654113966,1972.6258460867425,674.22934972243,605173,0
2067.977640951311,5530901.879671254,248.83899161907885,1972.6197558040249,674.2351826692471,605174,0
2067.9790298482035,5530759.245038401,248.84765670988344,1972.623440280201,674.2291461031122,605175,0
2067.9804187450954,5531265.411386599,248.8505057635005,1972.6231682334897,674.2371836268959,605176,0
2067.981807641988,5530722.807897584,248.8441326287401,1972.623087056625,674.2305384833088,605177,0
2067.9831965388807,5529783.935267237,248.8205537505895,1972.619808864753,674.2314741169935,605178,0
2067.9845854357727,5531042.373835356,248.84445442886607,1972.6217861236287,674.2326607028127,605179,0
2067.9859743326642,5531280.956992746,248.85683949311098,1972.616664479962,674.2309863646439,605180,0
2067.9873632295566,5529433.551773607,248.83206089901276,1972.6258255081707,674.2217803892203,605181,0
2067.988752126449,5531499.309733298,248.84272769160847,1972.6219560054217,674.245656772559,605182,0
2067.9901410233406,5530164.810887982,248.8283246663249,1972.6203999274946,674.2303116277717,605183,0
2067.9915299199997,5529957.38748241,248.84213117958944,1972.6251652209307,674.2191633431787,605184,0
2067.992918816892,5531663.142638325,248.86491535318916,1972.6219437575157,674.2352976483088,605185,0
2067.9943077137837,5530592.360619549,248.8292979760422,1972.6167428250144,674.2350356035408,605186,0
2067.995696610675,5530512.496709438,248.8429082147008,1972.6221787952265,674.2264161710143,605187,0
2067.9970855075676,5531624.321472544,248.86367534505715,1972.6234684707374,674.2323737624017,605188,0
2067.9984744044605,5531621.070696523,248.8672776300653,1972.6244024158598,674.2301584487201,605189,0
2067.999863301353,5531662.827649631,248.85305654140558,1972.6065942518244,674.2345999425263,605190,0
2068.001252198245,5530297.676523677,248.8340624291618,1972.616298745702,674.2242048692663,605191,0
2068.0026410951373,5530994.861156319,248.85125922677184,1972.6278271540953,674.2316960544227,605192,0
2068.004029991797,5531147.154142869,248.8527818435028,1972.619292098587,674.2272188628594,605193,0
2068.0151411667007,5531083.732965434,248.84056140428552,1972.6143491929026,674.2370483867256,605201,0
2068.016530063593,5530051.009372201,248.83731193794068,1972.6237093000623,674.230681468777,605202,0
2068.0179189604855,5531237.852169279,248.8502232141856,1972.621846063829,674.2299457792643,605203,0
2068.019307857144,5530141.278427397,248.84060849768875,1972.624626484127,674.2337873486571,605204,0
2068.0206967540357,5530886.407100652,248.83134662357153,1972.6133535097347,674.2360976402543,605205,0
2068.022085650928,5530348.781757593,248.84712299924226,1972.6251550261147,674.2300191348019,605206,0
2068.0234745478206,5531367.20881919,248.84542767549496,1972.6167307018793,674.2307384246692,605207,0
2068.0248634447125,5530530.482366162,248.83157425003364,1972.617246154738,674.234216872933,605208,0
2068.026252341371,5530429.122687083,248.83844219191695,1972.6235696659994,674.2315302062242,605209,0
2068.0276412382636,5529779.593839913,248.82855229555148,1972.624599224889,674.2309795280937,605210,0
2068.029030135156,5531810.270381809,248.8606223873114,1972.6172177221745,674.2334160950982,605211,0
2068.0304190318147,5530473.864199241,248.84633027985365,1972.6275315722783,674.2296731084399,605212,0
2068.031807928707,5531186.510715865,248.84333989982534,1972.617490171963,674.232198468294,605213,0
2068.0331968256005,5530412.888604351,248.8364406969968,1972.6177462579087,674.2351440162656,605214,0
2068.034585722492,5530795.985127518,248.84941480742927,1972.621766726733,674.2316276675151,605215,0
2068.035974619151,5529800.734136741,248.8354046227144,1972.6270982991457,674.2284272623918,605216,0
2068.0373635160436,5531188.566060492,248.83677820511178,1972.6126265596329,674.2357713345964,605217,0
2068.038752412936,5530737.659221626,248.8468012025672,1972.6214916120414,674.2306933260642,605218,0
2068.040141309595,5530806.691077403,248.83899161907885,1972.6185685059545,674.2359638352008,605219,0
2068.0415302064866,5531163.6231700815,248.8519734450583,1972.6190538802182,674.2342697379463,605220,0
2068.042919103379,5530207.012152185,248.84672271551017,1972.628464713804,674.2314294002591,605221,0
2068.0443080000377,5530523.112133593,248.83451767690912,1972.6178170326725,674.2367476952192,605222,0
2068.0456968969293,5530611.19233311,248.84466634579493,1972.6220270916672,674.2337576116446,605223,0
2068.0470857938217,5531316.206748799,248.85523841683542,1972.6194815988406,674.2307334043523,605224,0
2068.0484746904813,5530735.362969594,248.8409538490399,1972.6206742713,674.2380046147863,605225,0
2068.0498635873737,5530890.243322358,248.855881987949,1972.626494863042,674.2275056948513,605226,0
2068.051252484266,5531251.090725551,248.8465108003325,1972.6166231451718,674.231817326892,605227,0
2068.0526413809257,5531135.739149029,248.85359023932125,1972.6219547103763,674.2252417567624,605228,0
2068.054030277817,5530611.118163542,248.8458122638394,1972.6216500758187,674.2326368526723,605229,0
2068.0554191744764,5530381.130469106,248.8445250678624,1972.6235810735054,674.2304196403072,605230,0
2068.056808071369,5530303.266220655,248.82772811977767,1972.617439244965,674.2358322197044,605231,0
2068.058196968261,5530046.246561029,248.83471390412953,1972.6224635042165,674.2338656377278,605232,0
2068.0595858649203,5530042.686830956,248.82887411582684,1972.620877686682,674.2326897067593,605233,0
2068.060974761812,5530070.324951604,248.8401061675951,1972.6255585115648,674.2281145435828,605234,0
2068.0623636584714,5530774.060334814,248.8485122142586,1972.6231838138908,674.2290367498541,605235,0
2068.063752555364,5530861.543699058,248.84133844429869,1972.618905411055,674.2322766165174,605236,0
2068.0651414520225,5530671.154959943,248.83715495781573,1972.6173675643408,674.2269227050976,605237,0
2068.066530348915,5530942.520414069,248.84570238151593,1972.6199428516115,674.2386119316504,605238,0
2068.0679192455755,5530649.118954699,248.85319781449465,1972.6255138343527,674.2325497378939,605239,0
2068.069308142467,5531063.848162861,248.8313623219549,1972.6109009511347,674.2334367739782,605240,0
2068.0706970393585,5530217.958350279,248.82711587314998,1972.620072091282,674.2379521302504,605241,0
2068.072085936018,5530503.365547855,248.83711571276902,1972.6197323196814,674.229817012672,605242,0
2068.0734748329105,5530996.972512845,248.84972875211255,1972.6222482808753,674.2355938950597,605243,0
2068.074863729569,5531665.632750855,248.87272412319516,1972.6252218825339,674.2267928160034,605244,0
2068.076252626461,5530899.308711904,248.84717009140368,1972.6193063970275,674.2266260198317,605245,0
2068.0776415231207,5531262.424256779,248.84308088884046,1972.617769980294,674.2357488083936,605246,0
2068.0790304200127,5530894.2551329555,248.8427747846017,1972.6178598505053,674.2393343624858,605247,0
2068.0804193166714,5531394.51172501,248.8498857243057,1972.6151606681246,674.2233605410499,605248,0
2068.081808213331,5530753.854390414,248.852679812776,1972.6248130427855,674.2351237177006,605249,0
2068.0831971102243,5530281.679119169,248.83746106896766,1972.620973429296,674.2260813649352,605250,0
2068.084586006884,5530666.327137433,248.8344077895981,1972.616343313947,674.238365500367,605251,0
2068.0859749037754,5529550.336963897,248.83170768613874,1972.6274384340447,674.2290663281892,605252,0
2068.087363800435,5530767.935078982,248.83192746309706,1972.6135865474537,674.2347272682681,605253,0
2068.0887526973274,5530173.344117225,248.82787725654856,1972.6185112276069,674.2364111566727,605254,0
2068.090141593986,5530834.136504047,248.84129135103362,1972.6167024660651,674.2357339663349,605255,0
2068.0915304908776,5529962.197352499,248.83299494841916,1972.623262680735,674.2311513471213,605256,0
2068.092919387537,5530866.32195936,248.84600848215348,1972.6202000901874,674.2322285452288,605257,0
2068.094308284196,5530929.807021438,248.8493677156926,1972.6219698202904,674.2294637159562,605258,0
2068.095697181088,5531090.126181387,248.8356950379105,1972.6130553850205,674.236441885953,605259,0
2068.0970860777475,5530636.787270172,248.85478320699403,1972.6249490819062,674.2338026342521,605260,0
2068.09847497464,5531481.289971377,248.85664328333692,1972.6180177003894,674.2365410632947,605261,0
2068.099863871299,5530022.702199804,248.83407812737386,1972.6234311043552,674.2322249110864,605262,0
2068.1012527679586,5530508.900599159,248.8404829152604,1972.6211414987156,674.2269324411831,605263,0
2068.1026416648515,5531283.230980286,248.84474483350056,1972.614310386829,674.2322960963834,605264,0
2068.1040305615106,5530206.898202829,248.83854422848162,1972.622134635025,674.2309815107949,605265,0
2068.1054194581693,5529709.795770329,248.834643262348,1972.6270907509397,674.2306644811443,605266,0
2068.1068083550617,5530157.358893115,248.82992591577485,1972.618510353412,674.2332374820992,605267,0
2068.1081972517213,5530262.815584909,248.8310562033003,1972.620538471563,674.2322071736578,605268,0
2068.10958614838,5530583.095938802,248.83186466970022,1972.616100239965,674.2335883444051,605269,0
2068.110975045272,5529880.133569305,248.83592266039483,1972.6261799845986,674.2316624101837,605270,0
2068.1123639419316,5530742.8652420305,248.84395995533023,1972.621783128423,674.2323189183825,605271,0
2068.113752838591,5530437.4278548835,248.84643231318387,1972.622811927027,674.230666490578,605272,0
2068.115141735483,5530714.23042875,248.8396744768607,1972.6171122243866,674.2315086106969,605273,0
2068.116530632142,5530213.119649709,248.8352633395235,1972.6212125285986,674.231713890584,605274,0
2068.1179195288014,5530587.8932453375,248.84065559108302,1972.621631303953,674.2283792584301,605275,0
2068.119308425461,5531392.905425131,248.85246005414533,1972.6191418620383,674.2313307320449,605276,0
2068.120697322353,5530627.163793156,248.84155036388114,1972.6210174756732,674.2332789817839,605277,0
2068.1220862190125,5530653.893272097,248.8456866840372,1972.6209295756667,674.230365604487,605278,0
2068.123475115672,5529946.256370897,248.83514560346975,1972.625053327991,674.2344443916802,605279,0
2068.124864012564,5530553.459660607,248.83766514285975,1972.6183768026317,674.2306472172244,605280,0
2068.126252909223,5530321.63574333,248.84248437766811,1972.6238816945859,674.2298370973068,605281,0
2068.1276418058824,5530303.7966587,248.83694303448996,1972.6216730158417,674.2309962261991,605282,0
2068.129030702541,5530616.683131587,248.84639306960025,1972.622224828834,674.2299953984674,605283,0
2068.1304195992,5530703.270122562,248.8463773721651,1972.6220408374218,674.2324117965652,605284,0
2068.1318084960926,5530585.118922136,248.84030239040862,1972.621161035637,674.2281128988986,605285,0
2068.133197392752,5530668.827145888,248.84293961000782,1972.6214028474176,674.2332944967666,605286,0
2068.134586289412,5530627.195466036,248.8520676275365,1972.6244913705646,674.232639811067,605287,0
2068.1359751860714,5530574.667984213,248.84107943123055,1972.6209809456602,674.2301397973433,605288,0
2068.137364082731,5530922.233573916,248.8431672258654,1972.6181873636954,674.2267740418861,605289,0
2068.1387529796234,5531441.030352624,248.85903703201134,1972.6203832131382,674.2308905427124,605290,0
2068.140141876282,5531343.661911653,248.86140721293046,1972.6222074661264,674.2352255887727,605291,0
2068.1415307729408,5530797.442711223,248.84948544501754,1972.622898558445,674.226406744142,605292,0
2068.1429196696004,5530961.833300956,248.8532684510091,1972.6229090050329,674.2318239807573,605293,0
2068.1443085662595,5530846.665920558,248.84641661575117,1972.620824126039,674.2306573704751,605294,0
2068.145697462918,5530774.897567655,248.83852853055132,1972.6178283474849,674.2295500292973,605295,0
2068.1470863598106,5530897.266391752,248.8507098266951,1972.6235017070223,674.2359231472832,605296,0
2068.14847525647,5530812.276253373,248.8473192165228,1972.6205828291759,674.2281035380014,605297,0
2068.149864153129,5530490.914903584,248.8417073412333,1972.6194508163562,674.2345601708035,605298,0
2068.1512530497885,5530586.581148845,248.8438265257951,1972.623654676345,674.2312470194037,605299,0
2068.152641946449,5530539.740809477,248.84342623676037,1972.6193093438035,674.2282338962146,605300,0
2068.1540308431076,5530810.717888703,248.84849651695708,1972.6223658160122,674.2344042889097,605301,0
2068.155419739767,5530909.895203109,248.85063134087082,1972.6219188734399,674.232775999248,605302,0
2068.1568086364264,5530707.652712133,248.84245298230366,1972.6178351593674,674.2304438622667,605303,0
2068.158197533086,5530952.170494677,248.8550579026876,1972.6217219335722,674.2271619496286,605304,0
2068.159586429978,5530497.799245304,248.8410323379165,1972.6213615861845,674.2343621803269,605305,0
2068.1609753266366,5530501.528209913,248.83910935331286,1972.6190593874521,674.2318687508183,605306,0
2068.162364223296,5530462.581118514,248.84269629627468,1972.6219274843377,674.229778448791,605307,0
2068.163753119956,5530910.389936379,248.84812763008685,1972.62069440512,674.2351595891092,605308,0
2068.1651420166145,5531273.055930757,248.85423381469724,1972.6185760405108,674.2234353930658,605309,0
2068.166530913273,5530842.948927995,248.8491950459153,1972.6208155737202,674.2254815583317,605310,0
2068.1679198099328,5530175.488327262,248.8397372682868,1972.6247798942245,674.24332068999,605311,0
2068.1693087065923,5530477.437854501,248.84013756325567,1972.6200597324073,674.2320403812835,605312,0
2068.170697603252,5530947.906636936,248.85187141400002,1972.6187043636464,674.2248858793098,605313,0
2068.1720864999115,5530331.1234633485,248.8396901747187,1972.6216095236744,674.2326335866106,605314,0
2068.173475396571,5530163.898302594,248.83290075872202,1972.6201001062916,674.2318341835062,605315,0
2068.17486429323,5530425.032330163,248.83920354065998,1972.6214426271968,674.2339464406876,605316,0
2068.176253189889,5529828.657602156,248.828049941119,1972.6223787418041,674.2306389443532,605317,0
2068.1776420865485,5531067.219177087,248.8560468046738,1972.622348931339,674.2307271932442,605318,0
2068.1790309832077,5530577.945016485,248.84611836434178,1972.6215767159642,674.23332441929,605319,0
2068.1804198798663,5531308.4850200275,248.855670080571,1972.6201622634435,674.2319522784863,605320,0
2068.181808776526,5530908.770866328,248.84993281594433,1972.6201679912112,674.2289501942187,605321,0
2068.1831976731855,5530792.546942468,248.84800990011956,1972.6205476631749,674.2309061059153,605322,0
2068.184586569844,5530623.670639941,248.84448582397803,1972.6206033924375,674.2298524167753,605323,0
2068.185975466504,5530950.149109083,248.84477622857588,1972.617977439829,674.2309737425637,605324,0
2068.1873643631643,5530239.064248384,248.837649444874,1972.6215484774011,674.2347255208217,605325,0
2068.188753259824,5530854.409991674,248.84785292674317,1972.6197657907699,674.232948125183,605326,0
2068.1901421564826,5531007.14646493,248.86000237332235,1972.624357806919,674.2310592431393,605327,0
2068.1915310529084,5530379.212548527,248.84350472485715,1972.6221258974242,674.2303797201805,605328,0
2068.192919949568,5530206.38289736,248.83636220667188,1972.6213029814687,674.2302522146829,605329,0
2068.1943088462267,5530412.3558803005,248.8435361200889,1972.6218742325916,674.2321179251003,605330,0
2068.195697742886,5531140.681600629,248.85742027313552,1972.622134086344,674.2315923356616,605331,0
2068.1970866395454,5531273.334848443,248.85722406381936,1972.6201762879155,674.2294950380243,605332,0
2068.198475536205,5530715.247436866,248.84875552230514,1972.6236608066822,674.2315638684604,605333,0
2068.199864432864,5530461.545056874,248.84507448159385,1972.6228969415681,674.2286146050511,605334,0
2068.201253329523,5531144.596028774,248.85974337967963,1972.6224713539962,674.228903278911,605335,0
2068.2026422261833,5531110.678460847,248.85888791391397,1972.6212816277405,674.2303912269882,605336,0
2068.20403112261,5530531.2345031025,248.84848081965458,1972.6218249544306,674.231295397479,605337,0
2068.205420019269,5531378.0300596375,248.85782053966076,1972.6187820233656,674.2296579704998,605338,0
2068.2068089159284,5530891.195478338,248.85623516651134,1972.6238315857033,674.2329946552605,605339,0
2068.208197812588,5530903.525351537,248.84503523779614,1972.6160535451197,674.2301921765464,605340,0
2068.2095867092467,5530963.185569835,248.8513769552019,1972.6199683767898,674.231828081117,605341,0
2068.210975605906,5530053.651476998,248.84235879618646,1972.6236627011947,674.2303784597915,605342,0
2068.2123645023325,5531259.005827432,248.86030845637077,1972.620298165356,674.2307865665447,605343,0
2068.2137533989917,5530740.606788498,248.84969735766205,1972.6197702567224,674.2319274702179,605344,0
2068.2151422956504,5530827.967625446,248.8479785054522,1972.6207985423707,674.2318147531668,605345,0
2068.2165311923095,5530777.693985031,248.84597708723362,1972.620930055905,674.2295145117565,605346,0
2068.217920088969,5530833.888524453,248.85035664029095,1972.6206010705894,674.2319793683658,605347,0
2068.219308985396,5531138.527407627,248.85373151210732,1972.618971570546,674.2281203255546,605348,0
2068.2206978820554,5530470.416354908,248.8455532554279,1972.6203564394891,674.2306283102266,605349,0
2068.222086778715,5530746.601836801,248.84641661575117,1972.6217962252529,674.2330859898823,605350,0
2068.2234756753746,5531665.590549967,248.86801534648842,1972.6214751839552,674.2303946693045,605351,0
2068.224864571801,5530984.452409322,248.8502232141856,1972.6226233053885,674.2291595760547,605352,0
2068.2262534684596,5531603.001702901,248.8650173788996,1972.6194625036392,674.2341269468201,605353,0
2068.227642365119,5531267.057814938,248.86158772247276,1972.6221393478443,674.2306248816213,605354,0
2068.229031261778,5530211.894542782,248.8393134258532,1972.6219168898976,674.2302927138339,605355,0
2068.230420158204,5530609.112209822,248.8436773985829,1972.62069560365,674.2300203813212,605356,0
2068.231809054864,5530770.450442659,248.84742909813232,1972.6191308748764,674.2333962660235,605357,0
2068.2331979515234,5531028.50918272,248.84523145672293,1972.6177045997335,674.2294922398297,605358,0
2068.2345868479497,5530868.209693407,248.84559249914395,1972.6191116857271,674.2298836465019,605359,0
2068.2359757446084,5530261.021081933,248.8423430984968,1972.624674840189,674.2269417499988,605360,0
2068.237364641269,5530607.292512569,248.84607127198132,1972.6232914269028,674.23421272536,605361,0
2068.2387535379285,5530881.42717576,248.84149542178451,1972.616474863526,674.2301569208017,605362,0
2068.2401424343543,5531036.2828537775,248.8561252887901,1972.6235521193692,674.2383972594683,605363,0
2068.2415313310134,5529746.664445078,248.82824617343988,1972.6200501481917,674.2330623257762,605364,0
2068.242920227673,5530401.576823185,248.83618167883063,1972.6190196893158,674.2336150290323,605365,0
2068.2443091240993,5530692.239307912,248.8497601465591,1972.622902103571,674.2283673388949,605366,0
2068.245698020758,5530443.714912073,248.8468796895995,1972.6229926927235,674.2305785075619,605367,0
2068.247086917185,5531319.402148595,248.85688658343372,1972.6202561898058,674.2337976632517,605368,0
2068.2484758138444,5530957.727395118,248.85563868687,1972.622711194446,674.2308957196614,605369,0
2068.249864710503,5530621.384103778,248.8419192605016,1972.619107925662,674.2295969464757,605370,0
2068.2512536069294,5530677.16200586,248.84663637971883,1972.6221239033107,674.2322897169552,605371,0
2068.252642503589,5530605.091953952,248.8445093703094,1972.6205871796662,674.2330389583071,605372,0
2068.2540314002486,5530417.822976725,248.8418564696261,1972.6225166736372,674.2313629178093,605373,0
2068.2554202966753,5530764.105308858,248.8493677156926,1972.6226811159165,674.2283157334291,605374,0
2068.256809193335,5530401.83460372,248.84060849768875,1972.6207707985993,674.2328908900711,605375,0
2068.2581980897617,5530653.449804532,248.84814332741163,1972.6224117826523,674.2326365404704,605376,0
2068.259586986421,5530231.599161574,248.8397372682868,1972.6207214286844,674.2293293153823,605377,0
2068.2609758828467,5531360.167694818,248.85727115406937,1972.62007984467,674.230801244062,605378,0
2068.2623647795062,5530124.199550139,248.84489396007305,1972.627053943861,674.2337036343671,605379,0
2068.263753676165,5530615.070673334,248.84072623115776,1972.6175728001606,674.2277252065585,605380,0
2068.265142572591,5530114.978821754,248.83912505120654,1972.6241377012404,674.2320354737577,605381,0
2068.2665314692504,5530811.686853859,248.85048221773653,1972.621513016129,674.23363601833,605382,0
2068.267920365677,5530418.230787828,248.83590696229916,1972.619217414214,674.2304672160774,605383,0
2068.269309262336,5530706.879997806,248.84950114225666,1972.6231817962268,674.2350039879775,605384,0
2068.2706981587626,5530272.542788348,248.83662122465014,1972.6191193512207,674.2274042650929,605385,0
2068.272087055423,5531622.042835708,248.86947507679602,1972.6227384503434,674.2281190898461,605386,0
2068.27347595185,5530815.851209283,248.84715439401754,1972.619928791543,674.2312356958078,605387,0
2068.2748648485085,5530495.607443978,248.85011333380984,1972.6230829370131,674.2298694461267,605388,0
2068.276253744935,5529457.237679745,248.82844240560604,1972.6234222462322,674.2242391515681,605389,0
2068.2776426415944,5530190.1420691395,248.8372491459026,1972.6227827354871,674.2351514738795,605390,0
2068.2790315380207,5530754.468380787,248.84489396007305,1972.6201675892082,674.2329682883602,605391,0
2068.2804204346794,5530629.862247062,248.84665207713766,1972.6221022010222,674.2319211549981,605392,0
2068.281809331106,5530641.528300022,248.84835524119904,1972.6210593118137,674.2318318594421,605393,0
2068.2831982277658,5530816.419156571,248.84684829478954,1972.6201722679239,674.2307975216021,605394,0
2068.2845871241916,5531168.481035223,248.85235802328657,1972.619222419649,674.230118120528,605395,0
2068.2859760208503,5530185.498077946,248.83786136759815,1972.6217011519325,674.2340937670848,605396,0
2068.287364917278,5531816.987178002,248.8702049387391,1972.622317204376,674.2326422038749,605397,0
2068.2887538137047,5531422.132202255,248.8624745718004,1972.6211458195112,674.2309737797647,605398,0
2068.2901427103634,5530624.656141064,248.84352042247352,1972.6218955076126,674.2341232101473,605399,0
2068.29153160679,5531575.346499566,248.864624972092,1972.6200224638685,674.2299002410679,605400,0
2068.2929205034497,5531245.086638261,248.8597119864925,1972.6213189832345,674.2328302870914,605401,0
2068.2943093998756,5530982.084853079,248.8475625257358,1972.6175990746463,674.2327513052865,605402,0
2068.2956982965347,5531310.007725598,248.86074795957677,1972.6227418398635,674.2290699943842,605403,0
